"Year","Source","npoc_mgL_avg","npoc_mgL_sd","tdn_mgL_avg","tdn_mgL_sd","PO4_mgL_avg","PO4_mgL_sd","NH3_mgL_avg","NH3_mgL_sd","NOx_mgL_avg","NOx_mgL_sd","SO4_ppm_avg","SO4_ppm_sd","Cl_ppm_avg","Cl_ppm_sd","H2S_uM_avg","H2S_uM_sd","pH_avg","pH_sd"
"2022","Estuary",16.25,15.5846334573515,0.655,0.318198051533946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Freshwater",3.66333333333333,4.10629597894096,0.123333333333333,0.0703325434394823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","Saltwater",11.7228571428571,8.04529047390607,0.405714285714286,0.0516743465874325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","Estuary",4.68166666666667,0.346722751873405,0.366666666666667,0.0422689799577263,0.0247133333333333,0.00639690073916007,0.0225933333333333,0.0113377275442068,0.0190958333333333,0.0276139785211524,539.97595,35.2622553863334,4065.59018333333,247.635253007147,NA,NA,6.846,0.44342981406306
"2023","Freshwater",0.373333333333333,0.0647044563122716,0.0966666666666667,0.0294392028877595,0.00874983333333333,0.00083681955442417,0.000777,0.000985376070340659,0.039714,0.0162173244155748,106.457783333333,232.648533129099,16.0895666666667,12.5080107529002,NA,NA,7.376,1.04689063421162
"2023","Saltwater",4.72,1.23259076744879,0.368333333333333,0.0611282804164052,0.0250366666666667,0.00339293039519921,0.024212,0.00528957476551755,0.0209216666666667,0.0283007848489519,485.5921,150.347144895405,3675.87161666667,1073.1775667528,NA,NA,6.89166666666667,0.3836882415017
"2024","Estuary",4.9855,0.382253188345107,0.344416666666667,0.037172646753583,0.021863,0.00629909568112757,0.0248188333333333,0.0088445498340315,0.0165613333333333,0.0193994359780553,476.895416666667,32.6412115598926,3621.62115,247.569507291789,0,0,7.75333333333333,0.249853290285853
"2024","Freshwater",0.747055555555556,0.0965158680102799,0.0156366666666667,0.0350247712340852,0.0225403333333333,0.00274303098779434,0.00998633333333333,0.00499950690068531,0.0296798888888889,0.0181040762636792,8.38993333333333,0.335520498628623,4.01113333333333,0.493267784778207,0,0,8.87666666666667,0.136747943311774
"2024","Saltwater",5.05988888888889,0.294070758680817,0.365888888888889,0.0339539557505618,0.0278501111111111,0.00652188171551057,0.0235656666666667,0.00722846674613642,0.0108797777777778,0.0115289769795262,451.903211111111,18.7039996792427,3418.02658888889,136.988286281952,0,0,7.48444444444444,0.105488282656311
