"","Project","Plot","Grid","Date","Sample_ID","SO4_ppm","SO4_Area","Cl_ppm","Cl_Area","SO4_mM","Cl_mM","salinity"
"1","TEMPEST","FW","I5","20230608","TEMPEST_FW_I5_20230608",10.7456,0.2824,1.7979,0.0629,0.335171553337492,0.0507165021156558,0.0032748053
"2","TEMPEST","SW","I5","20230614","TEMPEST_SW_I5_20230614",348.872,9.1697,3587.1498,125.4632,10.8818465377417,101.188992947814,6.4820056886
"3","TEMPEST","SW","F6","20230614","TEMPEST_SW_F6_20230614",284.9284,7.489,2472.9192,86.4922,8.88734872114785,69.757946403385,4.4685909944
"4","TEMPEST","SW","E3","20230614","TEMPEST_SW_E3_20230614",161.2745,4.2389,1713.0164,59.914,5.03039613225203,48.3220423131171,3.0954466348
"5","TEMPEST","SW","D5","20230614","TEMPEST_SW_D5_20230614",194.2448,5.1055,2204.8413,77.1159,6.05878976918278,62.1958053596615,3.9841742291
"6","TEMPEST","SW","B4","20230614","TEMPEST_SW_B4_20230614",389.9092,10.2483,3653.558,127.7859,12.1618590143481,103.062284908322,6.602005306
"7","TEMPEST","SW","H6","20230614","TEMPEST_SW_H6_20230614",218.8013,5.751,2025.9915,70.8605,6.82474422956956,57.1506770098731,3.6609926405
"8","TEMPEST","SW","C3","20230614","TEMPEST_SW_C3_20230614",254.6519,6.6933,2312.4718,80.8804,7.94297878976918,65.2319266572637,4.1786625426
"9","TEMPEST","FW","I5","20230614","TEMPEST_FW_I5_20230614",6.5082,0.1711,1.4996,0.0524,0.203000623830318,0.0423018335684062,0.0027357772
"10","TEMPEST","FW","D5","20230614","TEMPEST_FW_D5_20230614",7.3681,0.1937,1.6849,0.0589,0.229822208359326,0.0475289139633286,0.0030706143
"11","TEMPEST","FW","H3","20230614","TEMPEST_FW_H3_20230614",9.601,0.2524,3.4877,0.122,0.29946974422957,0.0983836389280677,0.0063282739
"12","TEMPEST","SW","E3","20230612","TEMPEST_SW_E3_20230612",197.4319,4.564,2100.4648,64.6133,6.15820024953213,59.2514753173484,3.7955658936
"13","TEMPEST","FW","C6","20230614","TEMPEST_FW_C6_20230614",6.907,0.1815,2.6658,0.0932,0.215439800374298,0.0751988716502116,0.0048431006
"14","TEMPEST","FW","C3","20230614","TEMPEST_FW_C3_20230614",9.533,0.2506,2.9753,0.1041,0.297348721147848,0.0839294781382228,0.0054023671
"15","TEMPEST","C","H6","20230614","TEMPEST_C_H6_20230614",3.3829,0.0889,34.2586,1.1982,0.105517779164067,0.966392101551481,0.0619312902
"16","TEMPEST","SW","F6","20230617","TEMPEST_SW_F6_20230617",207.3424,5.4498,2158.9773,75.5118,6.46732376793512,60.9020394922426,3.9012979811
"17","TEMPEST","SW","E3","20230617","TEMPEST_SW_E3_20230617",125.3188,3.2939,1706.4377,59.6839,3.9088833437305,48.1364654442877,3.0835589239
"18","TEMPEST","SW","D5","20230617","TEMPEST_SW_D5_20230617",152.0754,3.9971,1932.8073,67.6014,4.74346225826575,54.5220677009873,3.4926087911
"19","TEMPEST","SW","B4","20230617","TEMPEST_SW_B4_20230617",367.4315,9.6575,3519.0792,123.0824,11.4607454772302,99.2688067700987,6.3590021144
"20","TEMPEST","SW","F4","20230617","TEMPEST_SW_F4_20230617",214.0984,5.6273,1746.2675,61.077,6.67805364940736,49.2600141043724,3.1555313725
"21","TEMPEST","SW","C3","20230617","TEMPEST_SW_C3_20230617",237.5144,6.2428,2551.6127,89.2445,7.40843418590143,71.9777912552891,4.6107901489
"22","TEMPEST","FW","I5","20230617","TEMPEST_FW_I5_20230617",5.4015,0.142,2.5017,0.0875,0.168480973175296,0.0705698166431594,0.0045465719
"23","TEMPEST","SW","D5","20230612","TEMPEST_SW_D5_20230612",214.0229,4.9475,2211.602,68.032,6.67569868995633,62.3865162200282,3.996390814
"24","TEMPEST","FW","D5","20230617","TEMPEST_FW_D5_20230617",5.7945,0.1523,2.7877,0.0975,0.180739238927012,0.0786375176304654,0.0050633739
"25","TEMPEST","FW","H6","20230617","TEMPEST_FW_H6_20230617",10.0723,0.2647,2.9411,0.1029,0.314170305676856,0.0829647390691114,0.0053405677
"26","TEMPEST","FW","F4","20230617","TEMPEST_FW_F4_20230617",9.0194,0.2371,2.2845,0.0799,0.281328758577667,0.0644428772919605,0.0041540915
"27","TEMPEST","FW","C3","20230617","TEMPEST_FW_C3_20230617",7.6582,0.2013,2.4234,0.0848,0.238870867124142,0.068361071932299,0.0044050838
"28","TEMPEST","C","H3","20230617","TEMPEST_C_H3_20230617",7.0475,0.181,0.0381,0.0013,0.219822208359326,0.00107475317348378,9.48467e-05
"29","TEMPEST","SW","I5","20230627","TEMPEST_SW_I5_20230627",314.274,8.2604,2746.1598,96.049,9.80268247036806,77.4657207334273,4.9623367586
"30","TEMPEST","SW","F6","20230627","TEMPEST_SW_F6_20230627",185.051,4.8639,1890.7026,66.1287,5.77202121023082,53.3343469675599,3.4165255982
"31","TEMPEST","SW","E3","20230627","TEMPEST_SW_E3_20230627",82.9636,2.1806,1308.7961,45.7761,2.58776044915783,36.9194950634697,2.3650205527
"32","TEMPEST","SW","D5","20230627","TEMPEST_SW_D5_20230627",113.6138,2.9862,1276.1774,44.6352,3.54378665003119,35.9993624823695,2.3060785618
"33","TEMPEST","SW","B4","20230627","TEMPEST_SW_B4_20230627",261.4093,6.8709,2246.0674,78.5579,8.15375233936369,63.3587418899859,4.0586697918
"34","TEMPEST","SW","H6","20230612","TEMPEST_SW_H6_20230612",423.1609,11.1223,3686.5172,128.9386,13.1990299438553,103.992022566996,6.6615625804
"35","TEMPEST","SW","H6","20230627","TEMPEST_SW_H6_20230627",135.5781,3.5635,1084.5743,37.9338,4.2288864628821,30.5944795486601,1.9598517601
"36","TEMPEST","SW","H3","20230627","TEMPEST_SW_H3_20230627",159.0621,4.1808,1294.8153,45.2871,4.96138802245789,36.5251142454161,2.3397572471
"37","TEMPEST","SW","F4","20230627","TEMPEST_SW_F4_20230627",126.7284,3.3309,1205.9287,42.1782,3.95285090455396,34.0177348377997,2.1791391609
"38","TEMPEST","SW","C6","20230627","TEMPEST_SW_C6_20230627",140.4608,3.6919,1289.783,45.1111,4.38118527760449,36.3831593794076,2.330663881
"39","TEMPEST","SW","C3","20230627","TEMPEST_SW_C3_20230627",198.2146,5.2099,1835.179,64.1867,6.18261384903306,51.768095909732,3.316194453
"40","TEMPEST","FW","I5","20230627","TEMPEST_FW_I5_20230627",4.0282,0.1059,1.4158,0.0495,0.125645664379289,0.0399379407616361,0.0025843506
"41","TEMPEST","FW","F6","20230627","TEMPEST_FW_F6_20230627",4.5062,0.1184,1.0414,0.0364,0.140555208983157,0.02937658674189,0.0019078098
"42","TEMPEST","FW","E3","20230627","TEMPEST_FW_E3_20230627",7.5004,0.1971,1.1117,0.0389,0.233948845913911,0.0313596614950635,0.0020348419
"43","TEMPEST","FW","D5","20230627","TEMPEST_FW_D5_20230627",5.5125,0.1449,1.1247,0.0393,0.171943231441048,0.0317263751763047,0.0020583329
"44","TEMPEST","FW","B4","20230627","TEMPEST_FW_B4_20230627",6.6033,0.1736,1.3472,0.0471,0.205966936993138,0.0380028208744711,0.0024603904
"45","TEMPEST","FW","I5","20230612","TEMPEST_FW_I5_20230612",8.2911,0.2179,2.3568,0.0824,0.258611977542109,0.0664823695345557,0.0042847376
"46","TEMPEST","FW","H6","20230627","TEMPEST_FW_H6_20230627",8.9315,0.2348,1.3663,0.0478,0.278587024329382,0.0385416078984485,0.0024949041
"47","TEMPEST","FW","H3","20230627","TEMPEST_FW_H3_20230627",7.261,0.1908,1.5292,0.0535,0.226481597005614,0.0431368124118477,0.0027892644
"48","TEMPEST","FW","F4","20230627","TEMPEST_FW_F4_20230627",6.3186,0.1661,1.6521,0.0578,0.197086712414223,0.0466036671368124,0.0030113447
"49","TEMPEST","FW","C3","20230627","TEMPEST_FW_C3_20230627",5.166,0.1358,1.1053,0.0387,0.161135371179039,0.031179125528914,0.0020232771
"50","TEMPEST","C","I5","20230628","TEMPEST_C_I5_20230628",4.0061,0.1053,0.6547,0.0229,0.124956331877729,0.0184682651622003,0.0012090429
"51","TEMPEST","C","F6","20230628","TEMPEST_C_F6_20230628",3.9735,0.1044,1.7583,0.0615,0.123939488459139,0.0495994358251058,0.0032032481
"52","TEMPEST","C","E3","20230628","TEMPEST_C_E3_20230628",4.3306,0.1138,0.1986,0.0069,0.135077978789769,0.00560225669957687,0.0003848702
"53","TEMPEST","C","D5","20230628","TEMPEST_C_D5_20230628",4.7361,0.1245,0,0,0.147726138490331,0,2.6e-05
"54","TEMPEST","C","B4","20230628","TEMPEST_C_B4_20230628",3.6789,0.0967,0.5929,0.0207,0.114750467872739,0.0167249647390691,0.0010973703
"55","TEMPEST","C","H6","20230628","TEMPEST_C_H6_20230628",4.5655,0.12,0.184,0.0064,0.142404865876482,0.00519040902679831,0.000358488
"56","TEMPEST","FW","D5","20230612","TEMPEST_FW_D5_20230612",9.282,0.244,2.0749,0.0726,0.289519650655022,0.0585303244005642,0.0037753443
"57","TEMPEST","C","H3","20230628","TEMPEST_C_H3_20230628",6.2648,0.1647,0.6405,0.0224,0.195408608858391,0.0180677009873061,0.0011833835
"58","TEMPEST","C","F4","20230628","TEMPEST_C_F4_20230628",7.3978,0.1944,0.2353,0.0082,0.230748596381784,0.00663751763046544,0.0004511871
"59","TEMPEST","C","C6","20230628","TEMPEST_C_C6_20230628",4.2888,0.1127,33.4684,1.1706,0.133774173424828,0.944101551480959,0.0605033988
"60","TEMPEST","SW","F6","20230707","TEMPEST_SW_F6_20230707",146.2335,3.8436,1338.7957,46.8254,4.56124454148472,37.7657461212976,2.4192298299
"61","TEMPEST","SW","E3","20230707","TEMPEST_SW_E3_20230707",68.1391,1.791,1100.9785,38.5075,2.12536182158453,31.057221438646,1.9894941495
