"Wavelength","X800","X797","X794","X791","X788","X785","X782","X779","X776","X773","X770","X767","X764","X761","X758","X755","X752","X749","X746","X743","X740","X737","X734","X731","X728","X725","X722","X719","X716","X713","X710","X707","X704","X701","X698","X695","X692","X689","X686","X683","X680","X677","X674","X671","X668","X665","X662","X659","X656","X653","X650","X647","X644","X641","X638","X635","X632","X629","X626","X623","X620","X617","X614","X611","X608","X605","X602","X599","X596","X593","X590","X587","X584","X581","X578","X575","X572","X569","X566","X563","X560","X557","X554","X551","X548","X545","X542","X539","X536","X533","X530","X527","X524","X521","X518","X515","X512","X509","X506","X503","X500","X497","X494","X491","X488","X485","X482","X479","X476","X473","X470","X467","X464","X461","X458","X455","X452","X449","X446","X443","X440","X437","X434","X431","X428","X425","X422","X419","X416","X413","X410","X407","X404","X401","X398","X395","X392","X389","X386","X383","X380","X377","X374","X371","X368","X365","X362","X359","X356","X353","X350","X347","X344","X341","X338","X335","X332","X329","X326","X323","X320","X317","X314","X311","X308","X305","X302","X299","X296","X293","X290","X287","X284","X281","X278","X275","X272","X269","X266","X263","X260","X257","X254","X251","X248","X245","X242","X239","X236","X233","X230"
245.598,-0.04589579,-0.008006873,0.03520712,0.00522634,-0.03902648,0.007645023,-0.005493677,0.04683815,0.02393956,-0.000783574,-0.006480282,-0.01136665,-0.001918422,-0.001832678,0.003836862,0.001057404,0.01034068,0.0002067957,-0.007026105,0.006161047,-0.0001710279,0.00259106,-0.003433723,0.0008402358,-1.855922e-05,0.00171133,-0.001679846,-0.0005961521,0.01194757,0.005338121,-0.007164646,-0.005870741,0.003414783,0.0001579792,-0.01468831,-0.0122064,-0.03240516,-0.01778765,0.003192102,-0.001401111,-0.008713764,0.003313297,-0.011043,-0.01936862,0.004930217,-0.00590305,-0.003923865,0.00708335,-0.001056366,0.02017643,0.006498049,-0.0004725992,-0.014341,0.016799,-0.00811166,-0.003686564,0.003561575,-0.01065092,-0.005558671,0.002931254,0.0007749206,0.005264528,3.215103e-05,-0.006892564,-0.005628686,-0.003256407,-0.0003341807,-0.003258292,-0.004293331,0.003492191,0.00134335,-0.006147314,-0.003373878,-0.001981802,-0.003645206,-0.0008430432,0.002377403,0.000955184,-0.004210141,-0.003939859,-0.006336215,0.000150313,-0.001735933,0.001299266,0.0009264578,-0.001976934,-0.001265999,0.00280449,-0.0007099408,0.003904833,-0.001095061,-0.002813259,-0.003784691,0.002230894,0.0002185989,0.00263442,-0.000200313,-0.0009538048,0.001055421,0.000888855,-0.001597724,-0.001444906,0.000748033,-0.002949212,-0.0002252013,-0.000505299,0.0008501631,-0.001146766,0.002316947,-0.0009716979,0.0002000609,0.0002731728,-0.0005591462,0.0005175323,0.0005569517,0.0005436831,-0.002183049,-0.0008003922,0.0002756043,0.00117277,-0.0006948793,0.0001526636,-0.0003485324,-0.0001397581,-0.0005390596,-0.0009332887,0.001593495,0.0002826013,-0.0009355272,0.002264987,-6.565694e-05,-0.004864844,-0.0003462921,-0.000231187,-0.001308659,0.002005424,0.0008458524,-0.002775698,0.0005887621,-0.0003826437,0.001582652,-0.001001822,0.0009173395,0.0003822871,0.002150445,0.003232707,0.0001186517,0.001868642,8.910805e-05,0.002749441,0.003079312,0.0006597447,0.000300064,0.0006841892,0.002005956,0.002380217,0.00258414,0.0007695974,0.002935377,0.004910532,0.004860947,0.0009811868,-0.001737352,0.008300778,0.005848592,0.004411962,0.004157463,0.006883734,0.004097751,0.008763719,0.002928232,0.01341432,0.01873088,0.01806979,0.02828052,0.01951544,0.03128222,0.0455965,0.03412864,0.04444525,0.02461595,0.01749373,0.06764968,0.2864554,1.053537,1.889057,1.627047,0.8360054,0.1701821,0.05124592,0.0998514
247.837,0.001134278,-0.002023953,0.01923968,-0.01256569,-0.01970165,-0.009260356,-0.02678642,0.008045842,0.001332307,0.01021626,-0.02139776,-0.001971595,-0.01041776,0.003189505,-0.01318225,0.006172148,-0.007747245,-0.003292238,-0.005127304,-0.003226038,-0.01251012,0.0009041931,-0.006441914,-0.001358317,-0.004113126,0.004626239,-0.00146469,-0.001278747,-0.001829988,-0.002606487,0.002472053,-0.008762179,-0.01826787,-0.006659315,0.04480198,-0.01696833,0.01992702,0.01954131,-0.00250208,0.006628718,-0.00703633,-0.00220473,-0.008120959,0.0003167707,-0.004582258,0.01046467,0.005053905,0.0001289404,-0.008986859,-0.001050551,-0.005865108,0.0005034691,0.00160038,-0.003225204,0.009734824,-0.005712684,0.00530532,0.00454636,0.00372089,-0.005354123,-0.003046204,-0.008006837,-0.00821584,0.0001386375,-0.009120009,-0.003144623,0.002717838,-0.01065014,-0.0006129918,0.0006524963,-0.001558242,-0.006213341,-0.0001046439,-0.007752139,-0.004010793,0.009463818,0.001100336,-0.002168236,-0.002129232,0.005223886,0.004688151,-0.006796737,-0.004644734,-0.0033616,-0.001609374,-0.00448159,-0.003193499,-0.003004271,0.001157719,-5.75686e-05,0.003530518,-0.0004818915,-0.0004952383,0.001151006,-0.0007288195,0.001531472,0.001061189,0.001582463,-8.088079e-05,-0.002299083,-0.002074959,-0.002056035,-0.00173304,-0.0008166131,0.001046926,-0.00176071,-0.00123762,-0.0008873963,0.0002428952,-0.0007068907,-0.001038533,-0.0003958752,0.0001345964,-0.001144372,-0.001919059,-0.0005835707,0.0005520661,8.622198e-05,-0.003325973,-0.0001725528,0.0004650177,-0.0004942808,-0.001217191,-0.001950039,0.003829348,0.0003679459,-0.001662889,-0.001985764,-5.919787e-05,-0.0004923788,-0.0001871908,-0.003475217,0.0006392896,0.001131911,0.002476646,0.001344741,0.000720092,0.0005811149,-0.003587855,0.0004808305,-0.004014611,0.003014571,0.001690338,-0.001578154,0.004041753,0.0001487882,0.003259545,0.001390032,3.81552e-06,0.002805083,0.001582867,0.002765931,0.004393657,-0.0004771359,0.002601419,-0.002037518,0.0006967124,0.006650524,0.00102598,0.004886838,0.00168116,0.004379125,0.00429751,0.005247278,-0.003674638,0.005276285,0.001555282,0.008247747,0.003221928,0.002540821,0.003387259,0.01993095,0.01491138,0.02486777,0.02912003,0.03077284,0.02559026,0.03779647,0.02509455,0.03256298,0.02854236,0.04997331,0.159934,0.7373801,1.559193,1.71608,0.8081514,0.1031299,-0.01409282,0.07890543,-0.09770464
250.076,0.002043233,-0.003166074,-0.003472836,0.02067167,-0.01618918,0.01368165,0.04388532,-0.01307517,-0.001299511,-0.006833613,-0.01448363,0.003341924,0.001690692,-0.02490638,-0.006734047,-0.004798619,-0.00439728,-0.009576392,0.001212404,0.003956284,-0.0008950328,0.003116827,-8.57341e-05,-0.005465581,-0.003011066,0.001507543,-0.003016774,0.003201071,-0.004070891,-0.009551375,0.006829392,0.004878108,0.02134443,-0.01331694,-0.02817056,-0.01257029,-0.00024793,0.01060545,-0.01145388,-0.02315098,-0.01908447,0.003805158,0.009012528,-0.009462578,-0.01857811,0.008106009,0.000886843,-0.021708,-0.008648608,-0.01953471,-0.001640421,-0.006640636,-0.01632768,-0.005793408,0.004213751,0.006940098,-0.01023323,0.00420025,-0.003321182,0.0006956864,0.002307224,0.01047036,0.003855617,0.005254664,-0.009722335,0.001395757,0.006667011,-0.005378488,-0.002877657,-0.01053194,-0.006216345,0.003432213,-0.0007122483,-0.004477707,-0.004579915,0.001428347,0.002778803,-0.0009980043,-0.007869516,-0.0003441113,0.002091324,-0.004868387,-0.0005639023,-0.0001621602,0.002384774,0.005073974,-0.005166244,-0.0001379079,-0.001947993,0.001041879,-0.004918099,-0.0009129037,0.0007601713,-0.002890085,-0.002507455,0.0003624351,-0.001411386,0.002526407,-0.001311051,0.001970747,0.0009913249,0.00249476,0.004470336,-0.003158465,0.001695172,2.752676e-05,-0.001001159,0.001929674,-3.178297e-05,-0.0005797301,-0.0004701999,0.0008771724,0.0007736467,-0.0005769638,-0.001438648,0.001484567,0.001821135,0.001020054,-0.0004171832,0.0007060041,-0.0006037929,0.001168475,0.003095426,5.258508e-05,-0.001035275,0.0004054702,-0.003153076,0.001284089,-0.0004952097,0.003263585,-0.002283749,0.001099296,-0.001279195,0.0002383597,0.003155124,0.004298931,-0.0018588,0.0002049303,-0.004342989,0.001801043,0.002755844,0.0007584924,-0.002015999,-0.001283461,-0.001654915,0.0004533333,0.001224855,0.001740888,0.00564481,0.00194514,0.001757746,0.004087054,0.001716997,0.006070843,0.002583957,-0.001527127,-0.002054068,0.008197842,0.0005803467,0.002741307,0.001376157,0.002139497,0.002860616,0.004325879,0.003762391,0.001728226,0.009009024,0.001460004,0.009549661,0.00124141,0.02556235,0.03171641,0.0300293,0.04387292,0.03432005,0.02183819,0.03603928,0.06184327,0.04512336,0.04534665,0.02302997,0.07660369,0.5466409,1.752693,2.093697,1.273196,0.297977,0.03272205,-0.0009235514,0.003978858,-0.2478029
252.317,0.04883591,0.007835281,0.006860433,0.008595029,-0.01364395,0.07415363,-0.001217282,0.01477325,0.04341053,0.008977114,0.02202157,0.008586175,0.01645013,0.01181655,0.02613112,-0.003559298,0.001566932,0.0003881485,0.008238571,-0.003252242,0.004985435,-0.0002973844,0.01829963,0.008874424,0.008187391,-0.0002748165,0.000918466,0.01044129,-9.319126e-05,-0.003400839,0.02565743,0.0090747,0.01256947,0.01809207,0.008997021,0.0289883,0.03003466,-0.006889607,0.002532918,0.003094583,-0.002276983,0.02859205,0.007282544,0.005060579,0.02128826,-0.003100722,0.005560595,0.01018184,-0.01951691,0.01160522,-0.0001734554,-0.000802684,0.006893543,0.005630385,0.004271253,-0.001863703,0.007810274,0.003821373,0.007448508,0.02000125,0.003567381,0.003231094,0.008026787,0.004977317,0.01244322,0.0007752192,0.003271185,-0.002392833,-0.009910619,-0.002651519,0.00510621,0.009790335,2.825376e-05,0.005189241,-0.0009983401,0.008603557,0.002171087,0.001411595,0.004542932,0.009339856,0.0002566445,0.002512721,0.001999346,0.002533523,0.002981608,0.001696877,0.003905284,-0.002311275,0.005546307,0.003979409,0.003442851,0.001771825,0.005179522,0.007183272,-0.0001506331,-0.001520512,-0.002087886,0.002641539,-0.003337971,0.007823481,0.00238587,-0.001128854,0.001524358,0.0001008016,0.000407134,0.001298308,-0.001023884,0.0006462837,0.001296036,0.0001941791,-5.64995e-05,0.0001416952,0.0007183308,0.001270573,0.002605028,0.002790769,0.0005824405,0.002340244,0.0006653453,-0.0003163102,0.004206479,0.004687076,0.002713625,0.001969495,0.005265888,0.004017004,0.001504195,0.004175707,-8.685291e-06,0.002130467,0.001794598,0.005960485,0.001982936,0.002195817,-7.035933e-05,0.003306368,0.002882994,0.003066147,0.002827497,0.0005282117,0.00185303,0.004688022,0.002081463,0.000582977,0.00337281,0.004021728,0.008583965,0.003101129,0.001334847,0.006036181,0.003441392,0.002212629,0.002435499,0.004014366,0.004773496,0.005725992,0.006302752,0.004722126,0.002677757,0.007555914,0.009623019,0.001387692,0.003824848,0.006754201,-6.086392e-05,0.009373735,-0.0004049075,0.00138478,0.01510861,0.0222475,0.0189329,0.04044586,0.03887699,0.05172095,0.03016163,0.03742171,0.05786381,0.07106515,0.06710711,0.08478167,0.1098101,0.3279213,1.225344,2.088673,1.304744,0.4156026,0.02175747,0.1216744,0.06774195,-0.1552324,-0.01949612
254.558,-0.01798614,-0.01422213,0.007030496,0.01613522,0.003677543,0.02638904,0.000639479,0.01812165,0.004169013,-0.01305003,0.02036813,-0.01858869,-0.01115343,0.0006491794,0.001283714,0.01421576,-0.00279677,0.01365946,-0.006984808,-0.003682781,-0.002974895,-0.0003791394,-0.000458699,-0.001449204,-0.004340834,0.008091141,0.005087288,-0.004646396,0.004355353,-0.003076022,0.004426716,0.01733031,-0.01469544,-0.005894841,-0.009897108,0.03179014,0.02029777,0.01747817,-0.006950379,-0.01852361,0.01616034,0.01251708,0.02154666,0.016123,-0.008360431,0.002802459,0.01076724,0.01045159,0.004616894,0.002679339,0.004654266,-0.01256657,-0.01115717,-0.009644735,0.008161549,0.00434822,0.004552915,0.00769203,-0.01389083,0.009107278,-0.00122813,-0.008388306,-0.001184041,-0.002979122,0.004856844,0.004269363,0.0005216614,0.0004905528,-0.007534055,-0.006828668,-0.0001971405,0.002655073,0.0004568754,-0.008226337,-0.0003318368,-0.005635928,0.0008283577,-0.002929984,0.006124701,0.0008563415,-0.003474175,0.0001706907,-0.002185426,0.003097738,-0.005592119,0.008304022,-0.001870599,-0.004711248,0.003901362,-0.0009843659,-0.006364508,-0.0002636467,-0.003601849,8.41317e-05,1.274029e-05,-0.001541855,-0.001340571,0.002724123,0.003366948,0.003850896,0.000763284,0.001306144,0.001718072,0.001175391,-0.0007720061,0.0005570696,-0.001985853,-0.0003037729,-0.0004908513,-0.001063531,-0.0007031545,0.001246576,0.001909849,-5.031189e-05,0.0001056937,-0.000722913,-0.002621867,0.001309208,0.0002215662,0.0004557764,0.002008284,-0.00357366,0.0008470026,0.001809635,-0.001959105,5.717124e-05,0.0001084892,0.00411945,-0.001868595,0.00310148,0.0008401556,-0.0003434561,0.0007508623,-0.000950981,0.001137774,0.001620179,-0.003057887,0.0027242,0.0006622092,-0.001146083,0.002306213,-0.0007773108,0.002099104,0.002096312,0.002044817,0.004289573,0.001322304,-0.001625498,0.0002381163,0.005201943,-0.001455111,0.002835436,0.0009716885,-0.0002396485,0.003400865,0.002098182,0.005068316,0.002833573,0.007055021,0.006747823,0.003080965,0.00113428,0.001487962,-0.002988269,0.007931202,0.008728023,0.006805836,0.009980655,0.006202655,0.01773563,0.02131765,0.02501896,0.03941748,0.04134264,0.03712225,0.03748544,0.01425473,0.04668699,0.0552332,0.0867372,0.2641728,0.936732,1.759708,1.786994,0.5509979,0.1157765,-0.007436219,0.01175258,-0.1077148,-0.2879711,0.03730698
256.8,-0.06248291,0.02239311,-0.01129009,-0.02564821,0.02240577,0.006815394,-0.0106653,0.02257587,-0.01996787,0.001910172,0.00686607,-0.009001062,-0.00882846,-0.02311851,-0.01740752,-0.02877737,0.007254996,-0.003229154,-0.01525962,-0.0009845327,0.004321041,-0.01108108,-0.002309937,-0.003137869,-0.0006152001,-0.009342147,-0.007725958,-0.004511768,-0.0005741043,-2.739033e-05,-0.002631919,0.01065432,-0.01509213,-0.0369273,-0.02847998,-0.02546013,-0.00393482,-0.0295339,-0.002885555,0.0009023566,-0.02573022,-0.01370515,-0.01112896,-0.005771724,-0.008198349,-0.00275055,0.01002306,-0.007366845,-0.006058727,-0.003553391,-0.002889973,0.008146932,0.002264603,-0.01209838,-0.008897974,-0.009891893,-0.008458928,-0.004814431,0.0005641688,-0.00623533,-0.01806331,0.0006329811,0.01316048,-0.001193367,-0.009419001,-0.005442144,-0.01770682,-0.003301391,0.003204948,0.0005470175,-0.004597354,-0.007350985,-0.00658141,-0.005097317,0.01097802,0.0003432029,-0.0116963,-0.001468603,-0.0002571483,-0.002081586,-0.001626767,-0.003408861,-0.001146758,0.001378555,-0.003762965,-0.0008860747,-0.001506626,0.0003261078,-0.001385222,0.00141679,0.001911539,0.001968334,-0.001059968,-0.002964415,-0.003656393,-0.001189457,-0.002348275,-0.004006031,-0.00193689,-0.003562189,-0.002083418,-0.0006949786,-0.003130935,-0.0009247562,0.05373802,-0.001783248,-0.0001121728,0.0003693118,0.002233332,-0.0009039479,-1.79204e-05,-0.0001304702,-0.0009259433,0.001214312,-0.002854231,0.001381361,-0.0008055778,0.001087885,-0.003314701,0.0008927743,0.001168677,0.000746255,0.001161133,-0.0009288359,-0.005494399,-0.002139589,0.0003565737,-0.0001289765,0.0003376656,0.002569184,0.001991016,0.001901167,0.00125908,-0.002255866,0.001015226,0.002390628,-0.00163946,0.002820826,-0.0002266341,-0.001351711,0.003485037,0.002597266,0.0004782339,0.002067715,0.0049961,0.0004126204,-0.002142405,-0.001233384,0.0002728648,0.001732767,-0.0006248957,-0.0002672458,0.002148044,-0.0001509535,0.001143985,-8.795908e-05,3.038113e-06,0.0005665268,0.001997097,-0.001864532,0.002533652,-0.0003689493,-0.001657023,0.00474023,0.008272716,-0.00187346,0.005376835,0.01336025,0.01771091,0.02882255,0.03478126,0.04350481,0.04283181,0.03988391,0.03904304,0.01547213,0.04229889,0.05861351,0.1072749,0.2197802,0.7296604,1.473869,1.717653,0.7653891,0.1315882,-0.01127386,0.05618562,-0.06675983,-0.1726854,-0.3021271,-0.2734727
259.043,-0.02691484,0.03180207,-0.01780965,0.01805077,-0.01708071,-0.01296102,-0.001031472,0.01095611,-0.03108771,0.0219319,0.0215954,0.02104246,0.00333351,-0.01130924,-0.00641006,0.006718903,0.01365013,0.001321524,-0.008349253,-0.002521351,-0.01397861,0.001512984,0.0004706293,0.006485274,0.00081713,-0.001371559,-0.005915697,-0.006190855,-0.003799387,-0.009483688,-0.0009904048,0.002631252,0.005317637,0.0250955,-0.01026079,-0.0143334,0.02328211,-0.008823507,-0.01198453,0.01979951,-0.004821222,-0.02589718,-0.02692645,-0.01122034,-0.006070024,0.01421216,-0.0107167,0.02880039,-0.006690925,0.003435017,-0.005207235,-0.01247054,-0.002677785,-0.004713268,-0.01411251,-0.00933707,-0.009422041,-0.007681956,0.008901474,0.002147453,0.005009292,-0.008398113,-0.001671022,0.001376674,-0.0005822868,0.0009400123,-0.01478973,0.009333959,-0.009128904,-0.004426421,-0.001534808,-0.0001164708,-0.002216374,0.004006455,-0.00954952,0.008676214,0.007515934,0.002890178,-0.007100087,-0.005077689,-0.01078307,-0.001258042,0.0005494427,0.0001584711,-0.0006049452,0.0103544,-0.003756049,-0.009077099,9.87987e-05,-0.0004252782,-0.001534675,-0.0005221969,-0.00265888,0.0003508535,0.000563522,-0.003617344,-0.005551778,0.0004586681,0.0027637,9.252665e-05,0.001749078,-0.00165926,0.003581203,0.0001448338,-0.001007181,0.002232462,-0.0003813091,-0.002352558,-0.0005926059,-0.00101509,0.0002003191,0.0007645803,0.0004956268,0.0009900523,0.0003884466,-0.001778254,0.001710286,-0.001056723,-0.0005033492,0.002527485,-0.00160758,0.003434343,0.002034677,-0.0001724722,0.003698832,0.0007516539,0.004612905,0.002935838,-0.001309849,-0.001420107,-0.001386531,0.001179644,0.00213197,0.001774381,0.001054976,-0.002129966,0.004693678,0.001209902,0.002424201,8.239753e-05,-0.001210068,0.003254546,0.002534976,0.0005032622,-0.0002956314,-6.035311e-05,0.003320167,0.004456606,0.003289605,0.001624411,0.003741684,0.002298965,4.561848e-05,0.003657066,0.002475474,0.002618439,0.004048581,0.001882171,0.002847073,0.00326862,0.005413053,-0.0008083383,0.00535555,0.006061865,0.001586921,0.007073444,0.01418927,0.0153615,0.02380914,0.03237019,0.04154725,0.0412704,0.0363879,0.03977717,0.02993385,0.04160722,0.04172609,0.1061462,0.1585144,0.7029788,1.578448,1.734152,0.9685328,0.2099097,0.02704431,-0.01312219,-0.03416823,-0.2631653,-0.1448294,-0.08913763,0.06931031
261.287,0.02627304,0.004681906,0.002320779,0.02415076,0.0421274,-0.01101745,-0.006485698,0.007944967,0.005981151,-0.006223742,-0.002128744,0.004966173,0.009862071,0.001472067,0.01335453,0.02183618,0.001686804,-0.003259331,0.009637147,0.007687579,0.002020654,0.008105753,-0.002085536,0.005353569,0.0007177008,0.003588088,0.00966021,0.008072659,-0.004025393,0.0001136703,0.01288122,0.02548239,-0.002002759,0.03001526,0.02566476,0.02197041,0.005571523,-0.000388696,0.01973111,-0.01542134,0.01391176,0.02944386,0.02316214,0.008331856,0.009486775,0.007892779,-0.0139426,0.01195457,0.008272525,-0.01171386,-0.001537858,-0.006436083,0.00878989,0.007806807,0.01116632,-0.001658775,0.006027336,0.008805815,0.004274973,-0.003972753,0.007215699,0.001369237,-0.001270851,0.008180368,0.007001195,-0.00265078,0.01312214,0.003580456,-0.006498499,0.007051874,0.003826167,-3.475398e-05,0.001719111,-7.361602e-05,0.0003250245,-0.01070513,0.001824211,0.001905542,0.00402566,0.009073355,0.006352153,0.001201466,-6.029595e-05,0.005612079,0.002948129,0.003927948,-0.00341464,0.0003377281,-0.004219341,0.002905319,0.002469276,-0.007120292,0.004513856,0.001945972,-0.0006263708,0.002923058,-0.003606549,-0.001053448,-0.0005474555,-0.001900863,0.001492674,0.0006679822,-0.001214821,0.004483154,0.003178813,0.005012722,-0.0001384629,-0.0003994688,-0.0007342806,-0.0009191395,0.000532446,0.002478803,0.002625612,0.001669124,-0.0002162955,0.001648414,0.002033222,0.0002693233,0.0003055103,0.00347539,0.001424917,0.004040627,-0.001275928,0.001233105,0.0006241998,0.002246226,0.001273912,-9.233194e-05,0.003134773,0.001331811,0.003607709,0.006631173,0.001877426,0.002255638,0.00235214,0.002857079,0.002369933,0.002569236,0.00487912,0.0057805,-0.001855528,0.002493839,0.005375295,0.003343263,0.002826551,0.003568738,0.005247588,0.006436188,0.00131242,-0.0008806766,0.003015029,0.001109181,0.003259463,0.003692981,0.004357023,0.003537796,0.008132475,0.007696718,0.009345469,0.006488173,0.005826216,0.01064123,0.004547667,0.01125654,0.01122723,0.00873413,0.01732754,0.01963735,0.03216952,0.02478469,0.0326222,0.04537384,0.0378844,0.03145541,0.05371679,0.02685486,0.07164808,0.1549407,0.6002262,1.660805,1.965074,1.128067,0.3633681,0.08395116,-0.006899558,0.003599073,0.03599883,-0.1204374,0.05974279,-0.06239102,0.223018
263.532,0.000750411,0.05842926,0.006217902,0.01425347,0.03496333,0.03309507,0.01432882,-0.003342539,0.05819184,0.02956426,0.01527397,0.01361171,0.01089318,0.006656604,0.01409929,0.01586966,0.01546245,0.0133487,0.02458818,0.003784209,0.01108661,0.006366496,0.003686976,0.006196877,0.002643417,0.001739352,0.006697668,0.005209235,-0.001185164,0.01016221,0.004672059,0.01687814,1.539e-05,0.0150889,0.006993359,0.04382696,0.02980583,0.007558575,0.001828042,0.02749337,-0.003821554,0.004936802,0.01356263,0.0264259,0.01719644,0.03427393,0.02606736,0.03593362,0.006648248,0.0137601,0.01980061,0.01228367,0.03094114,0.007619259,0.01540835,0.008508839,0.0167648,0.002711043,0.02600086,0.0269624,0.0002938297,0.01158192,0.003254673,0.007616363,0.01372664,0.0124023,0.008266562,0.01199059,0.001733836,0.002907717,0.009189585,0.01053013,0.009988849,0.01905728,0.005601283,0.006289405,0.01427623,0.007875945,0.006204553,0.01463353,0.004541998,0.01308456,0.005297455,0.0002206739,0.004669085,0.006154535,0.007946159,0.006221835,0.006224144,0.003519222,0.0007832759,-0.0002606438,-0.000377366,0.002418896,0.003336524,0.005985283,0.003866395,0.003873037,0.002999308,0.006238711,0.002672883,0.003408529,0.003507552,0.004507974,0.0007382742,-0.0003320856,0.002471386,0.001803428,0.004097681,0.0005262394,0.001196367,0.002415346,0.002814395,0.001847723,0.00207481,0.00154942,0.00416661,0.001737589,0.003566043,0.003080597,0.003951041,0.00136617,0.0004720937,0.003327358,0.0009511055,0.003881143,0.002939351,0.002229909,0.002524987,0.00280195,0.003710827,0.004554156,0.0008392005,0.003694879,0.001155468,0.002936665,0.003736062,0.003852016,0.002184835,0.002841523,0.005712841,0.002940389,0.005812898,0.004744789,0.003958867,0.001481277,0.003476631,0.003869623,0.003367276,0.005340743,0.003616608,0.004848691,0.003752738,0.007145606,0.004635709,0.001571173,0.003046145,0.006686568,0.006745578,0.006590678,0.01192183,0.007614652,0.01083351,0.009169625,0.009434002,0.01346269,0.02363413,0.03180417,0.03437894,0.03825356,0.04856342,0.05277533,0.04582088,0.05909498,0.07052789,0.04775551,0.1150486,0.4942648,1.554334,2.424736,1.338856,0.4488659,0.08582538,0.0930078,0.02066908,0.08598151,-0.04962987,-0.02151175,0.08875085,0.2072821,0.1989809
265.778,0.02865065,0.02098023,-0.05595229,0.02662303,-0.002768672,0.01911889,-0.02358017,-0.02403843,-0.01869024,-0.001570558,-0.008067172,0.00938098,-0.02382976,-0.005263744,-0.006985106,-0.008263719,0.001085631,0.00486731,-0.01568093,0.0007619432,-0.01187901,0.002655832,-0.00185333,-0.005136977,0.005353289,0.00473491,-0.0038564,-0.003323626,-0.01032897,0.002618846,-0.01768635,0.005023426,-0.01388042,-0.02359312,-0.008345559,-0.01664657,0.0006435238,-0.01814476,0.004042688,-0.0007799192,-0.005497177,0.001889055,-0.008462269,0.005572542,-0.02345415,-0.01648592,-0.01121748,-0.0009353326,0.004341795,0.001983612,-0.01223514,-0.01544631,-0.008839591,-0.03299263,-0.005651578,0.007596465,-0.00781431,0.002423921,-0.01760819,0.008149842,0.007770923,0.008680544,-0.01365023,-0.0168728,0.000241428,-0.01848246,-0.005979659,-0.005885249,0.00103892,-0.0106249,-0.003509321,0.00316123,0.002257556,-0.002920512,0.005062358,-0.008005022,-0.005279616,-0.004382572,-0.003139446,0,0.001840741,-0.003348169,-0.0007757201,-0.003156056,0.002739455,-0.0007145726,0.001370143,0.001733017,-0.002040995,-0.0005479275,-0.004048725,-0.000370139,-0.005784809,-0.00129227,0.002963269,-0.002645308,-0.0004368345,0.002449887,-0.001108232,-0.004034073,-0.0002067365,-0.002022266,-0.00187736,-0.00248034,-0.0009134443,0.0009670338,-6.324607e-05,-0.00290159,-0.001683179,-0.001642415,-0.001885326,0.0008921397,-0.002023471,0.0007880379,0.000294014,-0.0002079034,-0.002801418,0.0005228843,0.000839457,-0.0004767316,-0.004716273,-0.002130058,-0.0002415941,-0.000461851,-0.003980181,-0.000546278,0.001810071,-0.003185932,0.001976494,-4.377282e-05,0.006465914,-0.001724133,0.003091082,-0.002830448,0.0004623922,0.001974441,-0.001194476,0.001081976,-0.001627543,0.002458697,0.0001517066,0.002735931,0.0006535392,0.002557985,0.00129307,0.000271732,0.001007749,0.004363372,0.002248192,0.002610412,0.00512535,0.003697898,-0.001125586,0.0049385,0.001634006,0.003322422,0.002560399,0.007355697,0.003173549,0.006875941,0.004274968,0.002585644,-0.003567152,0.0103889,0.01184091,0.01590798,0.01591023,0.02837908,0.02858112,0.04071784,0.05043875,0.06035597,0.04290123,0.04571318,0.05479097,0.06196806,0.2356579,1.450074,2.505713,1.98598,0.6324754,0.06076406,0.04413117,0.0307267,0.02508924,-0.020878,-0.1392249,-0.2044505,-0.07348767,-0.007081399,0.07791044
