"","Project","Sample_ID","Number_on_vial","Volume_mL","Collection_Date_YYYYMMDD","Evacuation_date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"13","TEMPEST","TMP_SW_RO_SO4_20260609_D3_T1","94",5,20260609,NA,905,NA,"EDT",682.0978,21.2756643792888,"Within_Range","",4974.0935,140.31293370945,"Within_Range","",8.9882129545,"2026-09-02"," 
  ","pH, Cond, Temp measured by AquaTROLL"
"14","TEMPEST","TMP_FW_RO_SO4_20260609_D3_T1","95",5,20260609,NA,920,NA,"EDT",7.8609,0.245193387398628,"Within_Range","",4.0876,0.115306064880113,"Within_Range","",0.0074122932,"2026-09-02"," 
  ","pH, Cond, Temp taken with AquaTROLL"
"15","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260609_D3_PM","96",5,20260609,20260609,1507,NA,"EDT",516.1085,16.0982064878353,"Within_Range","",3978.3502,112.2242651622,"Within_Range","",7.1889048114,"2026-09-02"," 
  ",NA
"16","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260609_D3_PM","97",5,20260609,20260609,1444,NA,"EDT",6.0517,0.188761696818465,"Within_Range","",956.3739,26.9781071932299,"Within_Range","",1.7281936373,"2026-09-02"," 
  ",NA
"17","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260609_D3_PM","98",5,20260609,20260609,1447,NA,"EDT",448.4593,13.9881253898939,"Within_Range","",3688.0303,104.034705218618,"Within_Range","",6.6642967521,"2026-09-02"," 
  ",NA
"18","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260609_D3_PM","99",5,20260609,20260609,1523,NA,"EDT",23.6891,0.738898939488459,"Within_Range","",976.1834,27.5369083215797,"Within_Range","",1.7639894038,"2026-09-02"," 
  ",NA
"19","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260609_D3_PM","100",5,20260609,20260609,1530,NA,"EDT",200.0802,6.24080474111042,"Within_Range","",2205.5483,62.2157489421721,"Within_Range","",3.9854517781,"2026-09-02"," 
  ",NA
"20","TEMPEST","TMP_SW_PW_D5_15cm_SO4_20260609_D3_PM","101",5,20260609,20260609,1539,NA,"EDT",276.1461,8.61341547099189,"Within_Range","",2361.4091,66.6123864598025,"Within_Range","",4.2670922437,"2026-09-02"," 
  ",NA
"21","TEMPEST","TMP_SW_PW_E3_15cm_SO4_20260609_D3_PM","102",5,20260609,20260609,1427,NA,"EDT",279.8798,8.72987523393637,"Within_Range","",2637.2205,74.3926798307475,"Within_Range","",4.7654834435,"2026-09-02"," 
  ",NA
"22","TEMPEST","TMP_SW_PW_F4_15cm_SO4_20260609_D3_PM","103",5,20260609,20260609,1408,NA,"EDT",400.4479,12.4905770430443,"Within_Range","",3347.6057,94.431754583921,"Within_Range","",6.0491494999,"2026-09-02"," 
  ",NA
"23","TEMPEST","TMP_SW_PW_F4_30cm_SO4_20260609_D3_PM","104",5,20260609,20260609,1412,NA,"EDT",28.9938,0.904360573923893,"Within_Range","",1110.7093,31.3317150916784,"Within_Range","",2.0070777051,"2026-09-02"," 
  ",NA
"24","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260609_D3_PM","105",5,20260609,20260609,1422,NA,"EDT",203.8283,6.35771366188397,"Within_Range","",2317.1599,65.3641720733427,"Within_Range","",4.1871339393,"2026-09-02"," 
  ",NA
"25","TEMPEST","TMP_SW_PW_H3_15cm_SO4_20260609_D3_PM","106",5,20260609,20260609,1351,NA,"EDT",405.2676,12.6409107922645,"Within_Range","",3234.1443,91.2311509167842,"Within_Range","",5.8441247501,"2026-09-02"," 
  ",NA
"26","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260609_D3_PM","107",5,20260609,20260609,1356,NA,"EDT",95.8905,2.99097005614473,"Within_Range","",1381.1562,38.960682651622,"Within_Range","",2.4957752534,"2026-09-02"," 
  ",NA
"27","TEMPEST","TMP_SW_PW_H6_30cm_SO4_20260609_D3_PM","108",5,20260609,20260609,1557,NA,"EDT",4.1889,0.130658140985652,"Within_Range","",197.4303,5.56926093088857,"Within_Range","",0.3567825521,"2026-09-02"," 
  ",NA
"28","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260609_D3_PM","109",5,20260609,20260609,1601,NA,"EDT",264.0945,8.23750779787898,"Within_Range","",2434.3248,68.6692468265162,"Within_Range","",4.3988509136,"2026-09-02"," 
  ",NA
"29","TEMPEST","TMP_SW_PW_I5_15cm_SO4_20260609_D3_PM","110",5,20260609,20260609,1345,NA,"EDT",569.8148,17.7733873986276,"Within_Range","",4410.3839,124.411393511989,"Within_Range","",7.9695897073,"2026-09-02"," 
  ",NA
"30","TEMPEST","TMP_FW_PW_C3_15cm_SO4_20260609_D3_PM","111",5,20260609,20260609,1359,NA,"EDT",7.0289,0.219242046163444,"Within_Range","",4.252,0.119943582510578,"Within_Range","",0.007709364,"2026-09-02"," 
  ",NA
"31","TEMPEST","TMP_FW_PW_C3_30cm_SO4_20260609_D3_PM","112",5,20260609,20260609,1404,NA,"EDT",1.9432,0.0606113537117904,"Within_Range","",3.6656,0.10340197461213,"Within_Range","",0.0066497392,"2026-09-02"," 
  ",NA
"32","TEMPEST","TMP_FW_PW_C3_50cm_SO4_20260609_D3_PM","113",5,20260609,20260609,1412,NA,"EDT",4.5007,0.140383655645664,"Within_Range","",4.5381,0.128014104372355,"Within_Range","",0.0082263467,"2026-09-02"," 
  ",NA
"33","TEMPEST","TMP_FW_PW_C6_15cm_SO4_20260609_D3_PM","114",5,20260609,20260609,1333,NA,"EDT",6.32,0.197130380536494,"Within_Range","",3.5002,0.0987362482369534,"Within_Range","",0.0063508614,"2026-09-02"," 
  ",NA
"34","TEMPEST","TMP_FW_PW_C6_30cm_SO4_20260609_D3_PM","115",5,20260609,20260609,1339,NA,"EDT",3.0676,0.095683094198378,"Within_Range","",3.6215,0.102157968970381,"Within_Range","",0.0065700505,"2026-09-02"," 
  ",NA
"35","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260609_D3_PM","116",5,20260609,20260609,1349,NA,"EDT",4.1506,0.129463505926388,"Within_Range","",4.6171,0.130242595204513,"Within_Range","",0.0083690997,"2026-09-02"," 
  ",NA
"36","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260609_D3_PM","117",5,20260609,20260609,1346,NA,"EDT",6.5182,0.203312538989395,"Within_Range","",3.2434,0.0914922425952045,"Within_Range","",0.0058868238,"2026-09-02"," 
  ",NA
"37","TEMPEST","TMP_FW_PW_E3_15cm_SO4_20260609_D3_PM","118",5,20260609,20260609,1401,NA,"EDT",7.5207,0.234582033686837,"Within_Range","",4.0258,0.113562764456982,"Within_Range","",0.0073006206,"2026-09-02"," 
  ",NA
"38","TEMPEST","TMP_FW_PW_F4_15cm_SO4_20260609_D3_PM","119",5,20260609,20260609,1429,NA,"EDT",5.7876,0.180524017467249,"Within_Range","",4.533,0.12787023977433,"Within_Range","",0.008217131,"2026-09-02"," 
  ",NA
"39","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260609_D3_PM","120",5,20260609,20260609,1437,NA,"EDT",7.0999,0.221456643792888,"Within_Range","",3.9397,0.111133991537377,"Within_Range","",0.0071450379,"2026-09-02"," 
  ",NA
"40","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260609_D3_PM","121",5,20260609,20260609,1447,NA,"EDT",4.0103,0.125087336244541,"Within_Range","",3.9428,0.11122143864598,"Within_Range","",0.0071506396,"2026-09-02"," 
  ",NA
"41","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260609_D3_PM","122",5,20260609,20260609,1535,NA,"EDT",5.8799,0.183402994385527,"Within_Range","",4.1945,0.118321579689704,"Within_Range","",0.0076054615,"2026-09-02"," 
  ",NA
"42","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260609_D3_PM","123",5,20260609,20260609,1539,NA,"EDT",5.8019,0.180970056144729,"Within_Range","",4.8489,0.136781382228491,"Within_Range","",0.0087879623,"2026-09-02"," 
  ",NA
"43","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260609_D3_PM","124",5,20260609,20260609,1550,NA,"EDT",4.2534,0.132669993761697,"Within_Range","",3.9801,0.112273624823695,"Within_Range","",0.0072180407,"2026-09-02"," 
  ",NA
"44","TEMPEST","TMP_FW_PW_H6_15cm_SO4_20260609_D3_PM","125",5,20260609,20260609,1500,NA,"EDT",6.4513,0.201225826575172,"Within_Range","",3.7771,0.106547249647391,"Within_Range","",0.0068512197,"2026-09-02"," 
  ",NA
"45","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260609_D3_PM","126",5,20260609,20260609,1504,NA,"EDT",1.5004,0.0467997504678727,"Within_Range","",4.2644,0.120293370944993,"Within_Range","",0.0077317708,"2026-09-02"," 
  ",NA
"46","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260609_D3_PM","127",5,20260609,20260609,1511,NA,"EDT",4.5918,0.143225202744853,"Within_Range","",4.263,0.120253878702398,"Within_Range","",0.007729241,"2026-09-02"," 
  ",NA
"47","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260609_D3_PM","128",5,20260609,20260609,1410,NA,"EDT",6.0009,0.187177167810356,"Within_Range","",3.9693,0.111968970380818,"Within_Range","",0.0071985251,"2026-09-02"," 
  ",NA
"48","TEMPEST","TMP_SW_SCE_SO4_20260609_D3_PM","129",5,20260609,NA,NA,NA,"EDT",698.9401,21.8010012476606,"Within_Range","",5034.8243,142.026073342736,"Within_Range","",9.0979535101,"2026-09-02"," 
  ","pH, cond, temp from proDSS"
"49","TEMPEST","TMP_FW_SCE_SO4_20260609_D3_PM","130",5,20260609,NA,NA,NA,"EDT",9.1812,0.286375545851528,"Within_Range","",4.1611,0.117379407616361,"Within_Range","",0.0075451077,"2026-09-02"," 
  ","pH, cond, temp from ProDSS"
"50","TEMPEST","TMP_SW_RO_SO4_20260609_D3_Macropore","131",5,20260609,NA,1415,NA,"EDT",347.9042,10.8516593886463,"Within_Range","",3340.0216,94.2178166431594,"Within_Range","",6.0354450312,"2026-09-02"," 
  ","sampled macropore ~1m deep"
"51","TEMPEST","TMP_SW_RO_SO4_20260609_D3_T2","132",5,20260609,NA,1640,NA,"EDT",708.8895,22.1113381160324,"Within_Range","",5121.3231,144.466095909732,"Within_Range","",9.2542568417,"2026-09-02"," 
  ","pH, Cond, Temp measured by AquaTROLL"
"52","TEMPEST","TMP_FW_RO_SO4_20260609_D3_T2","133",5,20260609,NA,1655,NA,"EDT",7.8981,0.246353711790393,"Within_Range","",6.2866,0.177337094499295,"Within_Range","",0.0113858862,"2026-09-02"," 
  ","pH, Cond, Temp taken with AquaTROLL"
"53","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260610_D4_AM","134",5,20260610,20260610,1015,NA,"EDT",591.3425,18.4448689956332,"Within_Range","",4441.5737,125.291218617771,"Within_Range","",8.0259496759,"2026-09-02"," 
  ",NA
"54","TEMPEST","TMP_SW_PW_C3_15cm_SO4_20260610_D4_AM","135",5,20260610,20260610,953,NA,"EDT",507.6752,15.8351590767311,"Within_Range","",4021.1539,113.431703808181,"Within_Range","",7.2662510973,"2026-09-02"," 
  ",NA
"55","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260610_D4_AM","136",5,20260610,20260610,958,NA,"EDT",30.7548,0.959288833437305,"Within_Range","",1834.0501,51.7362510578279,"Within_Range","",3.3141545307,"2026-09-02"," 
  ",NA
"56","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260610_D4_AM","137",5,20260610,20260610,1004,NA,"EDT",513.3768,16.0130006238303,"Within_Range","",4131.832,116.553794076164,"Within_Range","",7.466246424,"2026-09-02"," 
  ",NA
"57","TEMPEST","TMP_SW_PW_C6_15cm_SO4_20260610_D4_AM","138",5,20260610,20260610,1022,NA,"EDT",263.2878,8.21234560199626,"Within_Range","",2407.617,67.9158533145275,"Within_Range","",4.350589919,"2026-09-02"," 
  ",NA
"58","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260610_D4_AM","139",5,20260610,20260610,1028,NA,"EDT",41.8512,1.30540237055521,"Within_Range","",1612.6744,45.4915204513399,"Within_Range","",2.9141286408,"2026-09-02"," 
  ",NA
"59","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260610_D4_AM","140",5,20260610,20260610,1033,NA,"EDT",230.0972,7.17708047411104,"Within_Range","",2444.5948,68.9589506346967,"Within_Range","",4.4174088036,"2026-09-02"," 
  ",NA
"60","TEMPEST","TMP_SW_PW_D5_15cm_SO4_20260610_D4_AM","141",5,20260610,20260610,1046,NA,"EDT",287.9922,8.98291328758578,"Within_Range","",2494.1436,70.3566600846262,"Within_Range","",4.5069434852,"2026-09-02"," 
  ",NA
"61","TEMPEST","TMP_SW_PW_E3_15cm_SO4_20260610_D4_AM","141A",5,20260610,20260610,946,NA,"EDT",373.9442,11.6638864628821,"Within_Range","",3211.9159,90.6041156558533,"Within_Range","",5.8039580313,"2026-09-02"," 
  ",NA
