"","Project","Sample_ID","Number_on_vial","Volume_mL","Collection_Date_YYYYMMDD","Evacuation_date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"11","TEMPEST","TMP_FW_PW_E3_15cm_SO4_20260611_D5_PM","282",5,20260611,20260611,1619,NA,"EDT",6.6478,0.207354959451029,"Within_Range","",2.4043,0.0678222849083216,"Within_Range","",0.0043705701,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"12","TEMPEST","TMP_FW_PW_F4_15cm_SO4_20260611_D5_PM","283",5,20260611,20260611,1346,NA,"EDT",6.468,0.20174672489083,"Within_Range","",1.7207,0.0485387870239774,"Within_Range","",0.0031353049,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"13","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260611_D5_PM","284",5,20260611,20260611,1356,NA,"EDT",6.2692,0.195545851528384,"Within_Range","",2.1079,0.0594612129760226,"Within_Range","",0.0038349753,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"14","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260611_D5_PM","285",5,20260611,20260611,1405,NA,"EDT",3.5741,0.111481597005614,"Within_Range","",1.5116,0.0426403385049365,"Within_Range","",0.0027574612,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"15","TEMPEST","TMP_FW_PW_F6_15cm_SO4_20260611_D5_PM","286",5,20260611,20260611,1604,NA,"EDT",5.2862,0.164884591391142,"Within_Range","",1.5784,0.044524682651622,"Within_Range","",0.0028781688,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"16","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260611_D5_PM","287",5,20260611,20260611,1454,NA,"EDT",6.5619,0.20467560823456,"Within_Range","",2.1879,0.0617179125528914,"Within_Range","",0.0039795353,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"17","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260611_D5_PM","288",5,20260611,20260611,1500,NA,"EDT",5.3396,0.166550218340611,"Within_Range","",1.8736,0.052851904090268,"Within_Range","",0.0034115952,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"18","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260611_D5_PM","289",5,20260611,20260611,1511,NA,"EDT",3.9615,0.123565190268247,"Within_Range","",1.6104,0.0454273624823695,"Within_Range","",0.0029359928,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"19","TEMPEST","TMP_FW_PW_H6_15cm_SO4_20260611_D5_PM","290",5,20260611,20260611,1532,NA,"EDT",5.982,0.186587648159701,"Within_Range","",1.3939,0.0393201692524683,"Within_Range","",0.0025447773,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"20","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260611_D5_PM","291",5,20260611,20260611,1537,NA,"EDT",2.2798,0.0711104179663131,"Within_Range","",2.0882,0.0589055007052186,"Within_Range","",0.0037993774,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"21","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260611_D5_PM","292",5,20260611,20260611,1543,NA,"EDT",5.3193,0.165917030567686,"Within_Range","",1.4921,0.0420902679830747,"Within_Range","",0.0027222247,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"22","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260611_D5_PM","293",5,20260611,20260611,1554,NA,"EDT",6.7198,0.209600748596382,"Within_Range","",1.062,0.0299576868829337,"Within_Range","",0.001945034,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"23","TEMPEST","TMP_SW_SCE_SO4_20260611_D5_PM","294",5,20260611,NA,NA,NA,"EDT",704.2795,21.9675452276981,"Within_Range","",5104.5566,143.993133991537,"Within_Range","",9.2239597762,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"24","TEMPEST","TMP_FW_SCE_SO4_20260611_D5_PM","295",5,20260611,NA,NA,NA,"EDT",9.1228,0.28455396132252,"Within_Range","",1.4058,0.0396558533145275,"Within_Range","",0.0025662806,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"25","TEMPEST","TMP_EST_SCE_SO4_20260611_D5_HT","296",5,20260611,NA,NA,NA,"EDT",709.2102,22.121341235184,"Within_Range","",5140.3603,145.003111424542,"Within_Range","",9.2886570621,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun","High Tide"
"26","TEMPEST","TMP_SW_RO_SO4_20260611_D5_T2","297",5,20260611,NA,1610,NA,"EDT",707.3979,22.0648128509046,"Within_Range","",5146.9455,145.188871650212,"Within_Range","",9.3005565185,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"27","TEMPEST","TMP_FW_RO_SO4_20260611_D5_T2","298",5,20260611,NA,1612,NA,"EDT",12.7437,0.397495321272614,"Within_Range","",28.6293,0.807596614950635,"Within_Range","",0.0517591451,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun","PM"
"28","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260612_D6_PM","299",5,20260612,20260612,1520,NA,"EDT",793.5362,24.7515970056145,"Within_Range","",5137.2836,144.91632157969,"Within_Range","",9.2830974652,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"29","TEMPEST","TMP_SW_PW_C3_15cm_SO4_20260612_D6_PM","300",5,20260612,20260612,1502,NA,"EDT",652.5526,20.3541048034934,"Within_Range","",4934.8858,139.20693370945,"Within_Range","",8.9173646406,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
"30","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260612_D6_PM","301",5,20260612,20260612,1512,NA,"EDT",506.9394,15.8122083593263,"Within_Range","",4248.0566,119.832344146685,"Within_Range","",7.6762642762,"2026-09-17","TMP_FW_RO_SO4_20260611_D5_T2 had very high chloride, rerun",NA
