"","Project","Sample_ID","Number_on_vial","Volume_mL","Collection_Date_YYYYMMDD","Evacuation_date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"19","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260610_D4_AM","160",5,20260610,20260610,915,NA,"EDT",6.3728,0.198777292576419,"Within_Range","",2.9062,0.0819802538787024,"Within_Range","",0.0052775034,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"20","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260610_D4_AM","161",5,20260610,20260610,943,NA,"EDT",4.0253,0.125555208983157,"Within_Range","",2.1424,0.0604344146685472,"Within_Range","",0.0038973168,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"21","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260610_D4_AM","162",5,20260610,20260610,957,NA,"EDT",6.1373,0.191431690580162,"Within_Range","",2.2584,0.063706629055007,"Within_Range","",0.0041069288,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"22","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260610_D4_AM","163",5,20260610,20260610,1012,NA,"EDT",5.8308,0.18187149095446,"Within_Range","",2.6109,0.0736502115655853,"Within_Range","",0.0047438963,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"23","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260610_D4_AM","164",5,20260610,20260610,1019,NA,"EDT",4.2335,0.132049282595134,"Within_Range","",2.1233,0.0598956276445698,"Within_Range","",0.0038628031,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"24","TEMPEST","TMP_FW_PW_H6_15cm_SO4_20260610_D4_AM","165",5,20260610,20260610,1035,NA,"EDT",6.8772,0.21451029320025,"Within_Range","",1.9105,0.0538928067700987,"Within_Range","",0.0034782735,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"25","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260610_D4_AM","166",5,20260610,20260610,1038,NA,"EDT",1.6885,0.052666874610106,"Within_Range","",2.0959,0.0591227080394922,"Within_Range","",0.0038132913,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"26","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260610_D4_AM","167",5,20260610,20260610,1047,NA,"EDT",4.9657,0.154887710542732,"Within_Range","",1.8135,0.0511565585331453,"Within_Range","",0.0033029945,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"27","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260610_D4_AM","168",5,20260610,20260610,1025,NA,"EDT",6.4158,0.200118527760449,"Within_Range","",2.9186,0.0823300423131171,"Within_Range","",0.0052999102,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"28","TEMPEST","TMP_SW_SCE_SO4_20260610_D4_AM","169",5,20260610,NA,NA,NA,"EDT",745.3277,23.2479008109794,"Within_Range","",5404.4976,152.454093088858,"Within_Range","",9.7659531632,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"29","TEMPEST","TMP_FW_SCE_SO4_20260610_D4_AM","170",5,20260610,NA,NA,NA,"EDT",9.0173,0.281263256394261,"Within_Range","",1.891,0.0533427362482369,"Within_Range","",0.003443037,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"30","TEMPEST","TMP_EST_SCE_SO4_20260610_D4_LT","171",5,20260610,NA,NA,NA,"EDT",729.7784,22.7628945726762,"Within_Range","",5284.9443,149.081644569817,"Within_Range","",9.5499203501,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","Low Tide"
"31","TEMPEST","TMP_SW_RO_SO4_20260610_D4_T1","172",5,20260610,NA,948,NA,"EDT",721.1343,22.4932719900187,"Within_Range","",5272.8835,148.741424541608,"Within_Range","",9.5281264845,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"32","TEMPEST","TMP_FW_RO_SO4_20260610_D4_T1","173",5,20260610,NA,910,NA,"EDT",8.7807,0.273883343730505,"Within_Range","",5.4731,0.15438928067701,"Within_Range","",0.0099158917,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"33","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260610_D4_PM","174",5,20260610,20260610,1420,NA,"EDT",628.7591,19.6119494697442,"Within_Range","",4712.8455,132.943455571227,"Within_Range","",8.5161378185,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"34","TEMPEST","TMP_SW_PW_C3_15cm_SO4_20260610_D4_PM","175",5,20260610,20260610,1400,NA,"EDT",528.4356,16.4827074235808,"Within_Range","",4221.9854,119.09690832158,"Within_Range","",7.6291536178,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","ms/cm"
"35","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260610_D4_PM","176",5,20260610,20260610,1412,NA,"EDT",530.5325,16.5481129132876,"Within_Range","",4366.9186,123.185291960508,"Within_Range","",7.8910479102,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","ms/cm"
"36","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260610_D4_PM","177",5,20260610,20260610,1435,NA,"EDT",55.4455,1.72942919525889,"Within_Range","",1628.7261,45.9443187588152,"Within_Range","",2.9431340627,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"37","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260610_D4_PM","178",5,20260610,20260610,NA,NA,"EDT",243.4163,7.59252339363693,"Within_Range","",2574.8894,72.6343977433004,"Within_Range","",4.6528511458,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","ms/cm"
"38","TEMPEST","TMP_SW_PW_D5_15cm_SO4_20260610_D4_PM","179",5,20260610,20260610,1451,NA,"EDT",259.732,8.10143480973175,"Within_Range","",2439.6988,68.8208406205924,"Within_Range","",4.4085617316,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"39","TEMPEST","TMP_SW_PW_E3_15cm_SO4_20260610_D4_PM","180",5,20260610,20260610,1352,NA,"EDT",373.2038,11.6407922645041,"Within_Range","",3394.7761,95.7623723554302,"Within_Range","",6.1343864127,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","ms/cm"
"40","TEMPEST","TMP_SW_PW_F4_15cm_SO4_20260610_D4_PM","181",5,20260610,20260610,1336,NA,"EDT",563.3469,17.5716437928883,"Within_Range","",4312.1517,121.640386459803,"Within_Range","",7.7920841219,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","ms/cm; lysimeter feels loose in soil"
"41","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260610_D4_PM","182",5,20260610,20260610,1345,NA,"EDT",211.5114,6.59736119775421,"Within_Range","",2623.754,74.0128067700987,"Within_Range","",4.741149478,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"42","TEMPEST","TMP_SW_PW_H3_15cm_SO4_20260610_D4_PM","183",5,20260610,20260610,1304,NA,"EDT",522.0757,16.2843325015596,"Within_Range","",4021.6859,113.446710860367,"Within_Range","",7.2672124213,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"43","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260610_D4_PM","184",5,20260610,20260610,1307,NA,"EDT",166.6361,5.19763256394261,"Within_Range","",2147.3368,60.5736755994358,"Within_Range","",3.8802635976,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"44","TEMPEST","TMP_SW_PW_H3_50cm_SO4_20260610_D4_PM","185",5,20260610,20260610,1311,NA,"EDT",117.4733,3.66417030567686,"Within_Range","",2099.8472,59.2340535966149,"Within_Range","",3.7944498904,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","ms/cm"
"45","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260610_D4_PM","186",5,20260610,20260610,1324,NA,"EDT",179.3165,5.59315346225827,"Within_Range","",1927.9822,54.3859576868829,"Within_Range","",3.4838898354,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"46","TEMPEST","TMP_FW_PW_C3_15cm_SO4_20260610_D4_PM","187",5,20260610,20260610,1301,NA,"EDT",7.5491,0.235467872738615,"Within_Range","",2.6807,0.0756191819464034,"Within_Range","",0.0048700249,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"47","TEMPEST","TMP_FW_PW_C3_30cm_SO4_20260610_D4_PM","188",5,20260610,20260610,1307,NA,"EDT",2.283,0.0712102308172177,"Within_Range","",2.0575,0.0580394922425952,"Within_Range","",0.0037439025,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"48","TEMPEST","TMP_FW_PW_C3_50cm_SO4_20260610_D4_PM","189",5,20260610,20260610,1312,NA,"EDT",5.0978,0.159008109794136,"Within_Range","",2.4767,0.0698645980253879,"Within_Range","",0.0045013969,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"49","TEMPEST","TMP_FW_PW_C6_15cm_SO4_20260610_D4_PM","190",5,20260610,20260610,1332,NA,"EDT",5.8258,0.181715533374922,"Within_Range","",1.8504,0.052197461212976,"Within_Range","",0.0033696728,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"50","TEMPEST","TMP_FW_PW_C6_30cm_SO4_20260610_D4_PM","191",5,20260610,20260610,1336,NA,"EDT",3.3615,0.104850280723643,"Within_Range","",2.1366,0.0602708039492243,"Within_Range","",0.0038868362,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"51","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260610_D4_PM","192",5,20260610,20260610,1341,NA,"EDT",4.772,0.148845913911416,"Within_Range","",2.541,0.0716784203102962,"Within_Range","",0.004617587,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"52","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260610_D4_PM","193",5,20260610,20260610,1547,NA,"EDT",6.476,0.201996257018091,"Within_Range","",2.0284,0.0572186177715092,"Within_Range","",0.0036913188,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"53","TEMPEST","TMP_FW_PW_F4_15cm_SO4_20260610_D4_PM","194",5,20260610,20260610,1354,NA,"EDT",6.5997,0.20585464753587,"Within_Range","",2.3973,0.0676248236953455,"Within_Range","",0.0043579211,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"54","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260610_D4_PM","195",5,20260610,20260610,1402,NA,"EDT",7.228,0.225452276980661,"Within_Range","",2.1347,0.0602172073342736,"Within_Range","",0.0038834029,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"55","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260610_D4_PM","196",5,20260610,20260610,1413,NA,"EDT",4.0153,0.12524329382408,"Within_Range","",2.0706,0.0584090267983075,"Within_Range","",0.0037675742,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"56","TEMPEST","TMP_FW_PW_F6_15cm_SO4_20260610_D4_PM","197",5,20260610,20260610,1540,NA,"EDT",5.8665,0.182985028072364,"Within_Range","",2.0334,0.0573596614950635,"Within_Range","",0.0037003538,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"57","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260610_D4_PM","198",5,20260610,20260610,1444,NA,"EDT",6.3039,0.196628197130381,"Within_Range","",2.3665,0.0667559943582511,"Within_Range","",0.0043022655,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"58","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260610_D4_PM","199",5,20260610,20260610,1450,NA,"EDT",5.7197,0.178406113537118,"Within_Range","",2.6014,0.0733822284908321,"Within_Range","",0.0047267298,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"59","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260610_D4_PM","200",5,20260610,20260610,1458,NA,"EDT",4.2153,0.131481597005614,"Within_Range","",2.1332,0.0601748942172073,"Within_Range","",0.0038806924,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"60","TEMPEST","TMP_FW_PW_H6_15cm_SO4_20260610_D4_PM","201",5,20260610,20260610,1508,NA,"EDT",6.617,0.206394260761073,"Within_Range","",1.976,0.0557404795486601,"Within_Range","",0.003596632,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"61","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260610_D4_PM","202",5,20260610,20260610,1512,NA,"EDT",1.7978,0.0560761072988147,"Within_Range","",2.1364,0.0602651622002821,"Within_Range","",0.0038864748,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"62","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260610_D4_PM","203",5,20260610,20260610,1518,NA,"EDT",5.2421,0.163509045539613,"Within_Range","",2.2281,0.062851904090268,"Within_Range","",0.0040521767,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"63","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260610_D4_PM","204",5,20260610,20260610,1532,NA,"EDT",6.6787,0.208318777292576,"Within_Range","",1.9721,0.0556304654442877,"Within_Range","",0.0035895847,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"64","TEMPEST","TMP_SW_SCE_SO4_20260610_D4_PM","205",5,20260610,NA,NA,NA,"EDT",722.9595,22.5502027448534,"Within_Range","",5250.9498,148.122702397743,"Within_Range","",9.4884922886,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"65","TEMPEST","TMP_FW_SCE_SO4_20260610_D4_PM","206",5,20260610,NA,NA,NA,"EDT",9.1926,0.286731129132876,"Within_Range","",2.1084,0.059475317348378,"Within_Range","",0.0038358788,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"66","TEMPEST","TMP_EST_SCE_SO4_20260610_D4_HT","207",5,20260610,NA,NA,NA,"EDT",721.7257,22.5117186525265,"Within_Range","",5231.793,147.582313117066,"Within_Range","",9.453875951,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.","High Tide"
"67","TEMPEST","TMP_SW_RO_SO4_20260610_D4_T2","208",5,20260610,NA,1613,NA,"EDT",702.4912,21.9117654398004,"Within_Range","",5135.446,144.864485190409,"Within_Range","",9.279776922,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"68","TEMPEST","TMP_FW_RO_SO4_20260610_D4_T2","209",5,20260610,NA,1605,NA,"EDT",11.4501,0.357145976294448,"Within_Range","",22.0487,0.621966149506347,"Within_Range","",0.0398680009,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"69","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260611_D5_AM","210",5,20260611,20260611,1011,NA,"EDT",658.5515,20.541219588272,"Within_Range","",4913.0334,138.59050493653,"Within_Range","",8.8778773538,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"70","TEMPEST","TMP_SW_PW_C3_15cm_SO4_20260611_D5_AM","211",5,20260611,20260611,945,NA,"EDT",587.0657,18.3114691203992,"Within_Range","",4578.4667,129.152798307475,"Within_Range","",8.2733153269,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"71","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260611_D5_AM","212",5,20260611,20260611,949,NA,"EDT",95.5398,2.98003119151591,"Within_Range","",2647.3672,74.6789055007052,"Within_Range","",4.7838185304,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"72","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260611_D5_AM","213",5,20260611,20260611,954,NA,"EDT",551.5083,17.2023799126638,"Within_Range","",4489.8371,126.65266854725,"Within_Range","",8.1131616397,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"73","TEMPEST","TMP_SW_PW_C6_15cm_SO4_20260611_D5_AM","214",5,20260611,20260611,1026,NA,"EDT",338.3201,10.5527167810356,"Within_Range","",3067.9689,86.5435514809591,"Within_Range","",5.5438458023,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"74","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260611_D5_AM","215",5,20260611,20260611,1030,NA,"EDT",85.8811,2.67876169681847,"Within_Range","",2129.6252,60.0740535966149,"Within_Range","",3.8482587364,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"75","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260611_D5_AM","216",5,20260611,20260611,1038,NA,"EDT",252.5502,7.87742358078602,"Within_Range","",2658.6217,74.9963808180536,"Within_Range","",4.8041554119,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"76","TEMPEST","TMP_SW_PW_D5_15cm_SO4_20260611_D5_AM","217",5,20260611,20260611,1048,NA,"EDT",260.0213,8.11045851528384,"Within_Range","",2534.4906,71.4947983074753,"Within_Range","",4.5798505142,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"77","TEMPEST","TMP_SW_PW_E3_15cm_SO4_20260611_D5_AM","218",5,20260611,20260611,939,NA,"EDT",440.8732,13.7515034310667,"Within_Range","",3803.2593,107.285170662906,"Within_Range","",6.8725155551,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"78","TEMPEST","TMP_SW_PW_F4_15cm_SO4_20260611_D5_AM","219",5,20260611,20260611,916,NA,"EDT",604.7312,18.8624828446662,"Within_Range","",4537.1704,127.987881523272,"Within_Range","",8.1986929128,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"79","TEMPEST","TMP_SW_PW_F4_30cm_SO4_20260611_D5_AM","220",5,20260611,20260611,923,NA,"EDT",85.7331,2.67414535246413,"Within_Range","",2638.9922,74.4426572637518,"Within_Range","",4.7686849054,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
"80","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260611_D5_AM","221",5,20260611,20260611,929,NA,"EDT",217.6513,6.78887398627573,"Within_Range","",2751.2804,77.6101664315938,"Within_Range","",4.9715896828,"2026-09-11","TMP_FW_RO_SO4_20260610_D4_T2 has high Cl for FW so might rerun it.",NA
