"","QAQC_flag","FE_2_Conc_Final","FE_3_Conc_Final","FE_tot_Conc_Final","ID_full"
"17","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",36.9763352208756,0,36.9763352208756,"Plate1_1_SW_H6_20250204"
"18","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",36.2663702962829,0,36.2663702962829,"Plate1_1_SW_H6_20250204"
"19","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",24.1969665782068,0,24.1969665782068,"Plate1_1_C_B4_20250131"
"20","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",13.9024751716125,6.41424589760356,20.3167210692161,"Plate1_1_C_B4_20250131"
"21","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",26.326861351985,0,26.326861351985,"Plate1_1_C_B4_20250131"
"22","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",6.80282592568545,1.3132574434608,8.11608336914625,"Plate1_1_FW_I5_20250131"
"23","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.64268562405629,0,9.64268562405629,"Plate1_1_FW_I5_20250131"
"24","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",11.0626154732417,0,11.0626154732417,"Plate1_1_FW_I5_20250131"
"25","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",14.2574576339089,0,14.2574576339089,"Plate1_1_FW_E3_20250204"
"26","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",14.2574576339089,0,14.2574576339089,"Plate1_1_FW_E3_20250204"
"27","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",14.2574576339089,0,14.2574576339089,"Plate1_1_FW_E3_20250204"
"28","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",45.8508967782845,0,45.8508967782845,"Plate1_1_SW_C6_20250131"
"29","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",33.0715281356157,0,33.0715281356157,"Plate1_1_SW_C6_20250131"
"30","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",30.9416333618376,0.706217078523632,31.6478504403612,"Plate1_1_SW_C6_20250131"
"31","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",11.7725803978344,0,11.7725803978344,"Plate1_1_FW_I5_20250131 dup"
"32","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.28770316175993,0,9.28770316175993,"Plate1_1_FW_I5_20250131 dup"
"33","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.99766808635264,0,9.99766808635264,"Plate1_1_FW_I5_20250131 dup"
"34","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",15.6773874830943,0,15.6773874830943,"Plate1_1_FW_H3_20250204"
"35","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",13.1925102470198,0,13.1925102470198,"Plate1_1_FW_H3_20250204"
"36","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",12.1275628601308,0,12.1275628601308,"Plate1_1_FW_H3_20250204"
"37","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",43.0110370799136,0,43.0110370799136,"Plate1_1_SW_C3_20250131"
"38","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",46.9158441651736,0,46.9158441651736,"Plate1_1_SW_C3_20250131"
"39","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",43.0110370799136,0,43.0110370799136,"Plate1_1_SW_C3_20250131"
"40","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.99766808635264,0,9.99766808635264,"Plate1_1_FW_F6_20250131"
"41","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",10.7076330109454,0,10.7076330109454,"Plate1_1_FW_F6_20250131"
"42","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.28770316175993,0,9.28770316175993,"Plate1_1_FW_F6_20250131"
"43","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",90.3429860467768,0,90.3429860467768,"Plate1_1_SW_F6_20250403"
"44","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",79.8536105766556,0,79.8536105766556,"Plate1_1_SW_F6_20250403"
"45","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",86.051877899909,0,86.051877899909,"Plate1_1_SW_F6_20250403"
"46","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.64268562405629,0,9.64268562405629,"Plate1_1_SW_E3_20250131"
"47","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",6.44784346338909,0,6.44784346338909,"Plate1_1_SW_E3_20250131"
"48","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",5.73787853879638,0,5.73787853879638,"Plate1_1_SW_E3_20250131"
"49","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",35.5564053716902,7.24838405467301,42.8047894263632,"Plate1_1_FW_F6_20250131 spk "
"50","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",17.4522997945761,29.985732180335,47.4380319749111,"Plate1_1_FW_F6_20250131 spk "
"51","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",17.4522997945761,79.2198499248124,96.6721497193885,"Plate1_1_FW_F6_20250131 spk "
"52","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",31.2966158241339,0,31.2966158241339,"Plate1_1_SW_H6_20250403"
"53","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",29.1667210503558,0,29.1667210503558,"Plate1_1_SW_H6_20250403"
"54","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",28.8117385880594,0,28.8117385880594,"Plate1_1_SW_H6_20250403"
"55","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",6.09286100109274,0,6.09286100109274,"Plate1_1_FW_D5_20250131"
"56","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",5.73787853879638,0,5.73787853879638,"Plate1_1_FW_D5_20250131"
"57","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",6.09286100109274,0,6.09286100109274,"Plate1_1_FW_D5_20250131"
"58","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",52.2405810996189,0,52.2405810996189,"Plate1_1_C_H3_20250204"
"59","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",25.2619139650959,0,25.2619139650959,"Plate1_1_C_H3_20250204"
"60","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",24.9069315027995,0,24.9069315027995,"Plate1_1_C_H3_20250204"
"61","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",76.5160820179807,0,76.5160820179807,"Plate1_1_SW_C3_20250403"
"62","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",113.705685957501,0,113.705685957501,"Plate1_1_SW_C3_20250403"
"63","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",135.16122669184,0,135.16122669184,"Plate1_1_SW_C3_20250403"
"64","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.51279085027816,0,7.51279085027816,"Plate1_1_FW_C3_20250131"
"65","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",8.93272069946358,0,8.93272069946358,"Plate1_1_FW_C3_20250131"
"66","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",9.99766808635264,0,9.99766808635264,"Plate1_1_FW_C3_20250131"
"67","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",16.7423348699834,0,16.7423348699834,"Plate1_1_C_I5_20250204"
"68","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",21.7120893421324,0,21.7120893421324,"Plate1_1_C_I5_20250204"
"69","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",21.357106879836,0,21.357106879836,"Plate1_1_C_I5_20250204"
"70","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",19.9371770306506,0,19.9371770306506,"Plate1_1_C_F4_20250403"
"71","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",18.5172471814652,0,18.5172471814652,"Plate1_1_C_F4_20250403"
"72","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",18.5172471814652,0,18.5172471814652,"Plate1_1_C_F4_20250403"
"73","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",12.4825453224271,0,12.4825453224271,"Plate2_1_FW_I5_20250406"
"74","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",11.7725803978344,0,11.7725803978344,"Plate2_1_FW_I5_20250406"
"75","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",11.7725803978344,0,11.7725803978344,"Plate2_1_FW_I5_20250406"
"76","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",23.4870016536141,3.17829392422019,26.6652955778343,"Plate2_1_SW_E3_20250602"
"77","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",48.6907564766553,0,48.6907564766553,"Plate2_1_SW_E3_20250602"
"78","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.5519490405032,17.4195371954298,41.9714862359329,"Plate2_1_SW_E3_20250602"
"79","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",6.09286100109274,0,6.09286100109274,"Plate2_1_C_D5_20250602"
"80","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",7.86777331257451,0,7.86777331257451,"Plate2_1_C_D5_20250602"
"81","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",4.31794868961096,4.02670543405578,8.34465412366674,"Plate2_1_C_D5_20250602"
"82","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.28770316175993,0,9.28770316175993,"Plate2_1_FW_B4_20250509"
"83","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.28770316175993,152.211540987777,161.499244149537,"Plate2_1_FW_B4_20250509"
"84","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",8.22275577487087,0,8.22275577487087,"Plate2_1_FW_B4_20250509"
"85","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",81.7607697530413,0,81.7607697530413,"Plate2_1_SW_C3_20250602"
"86","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",52.2405810996189,11.6413337982308,63.8819148978497,"Plate2_1_SW_C3_20250602"
"87","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",157.570347014372,0,157.570347014372,"Plate2_1_SW_C3_20250602"
"88","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",15.322405020798,0,15.322405020798,"Plate2_1_C_F6_20250602"
"89","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",13.9024751716125,0,13.9024751716125,"Plate2_1_C_F6_20250602"
"90","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",14.2574576339089,0,14.2574576339089,"Plate2_1_C_F6_20250602"
"91","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.99766808635264,0,9.99766808635264,"Plate2_1_FW_I5_2020509"
"92","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.28770316175993,0,9.28770316175993,"Plate2_1_FW_I5_2020509"
"93","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.28770316175993,0,9.28770316175993,"Plate2_1_FW_I5_2020509"
"94","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",40.1711773815428,5.98514212011259,46.1563195016554,"Plate2_1_SW_B4_20250602"
"95","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",34.8464404470975,6.10333927294515,40.9497797200426,"Plate2_1_SW_B4_20250602"
"96","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",26.6818438142813,8.24593406946677,34.9277778837481,"Plate2_1_SW_B4_20250602"
"97","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",12.8375277847235,0,12.8375277847235,"Plate2_1_C_F4_20250602"
"98","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",12.1275628601308,0,12.1275628601308,"Plate2_1_C_F4_20250602"
"99","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",12.4825453224271,0,12.4825453224271,"Plate2_1_C_F4_20250602"
"100","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",86.051877899909,0,86.051877899909,"Plate2_1_SW_B4_20250509"
"101","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",40.8811423061355,0,40.8811423061355,"Plate2_1_SW_B4_20250509"
"102","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",83.1911391353305,0,83.1911391353305,"Plate2_1_SW_B4_20250509"
"103","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",28.8117385880594,15.2835648349781,44.0953034230375,"Plate2_1_SW_B4_20250602 dup"
"104","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",76.9928718120771,0,76.9928718120771,"Plate2_1_SW_B4_20250602 dup"
"105","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",32.0065807487266,0,32.0065807487266,"Plate2_1_SW_B4_20250602 dup"
"106","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",23.1320191913178,0,23.1320191913178,"Plate2_1_C_H3_20250602"
"107","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.4220542667251,0,22.4220542667251,"Plate2_1_C_H3_20250602"
"108","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.4220542667251,0,22.4220542667251,"Plate2_1_C_H3_20250602"
"109","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",83.1911391353305,1.64737888251204,84.8385180178425,"Plate2_1_SW_C6_20250509"
"110","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",83.6679289294269,0,83.6679289294269,"Plate2_1_SW_C6_20250509"
"111","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",108.937788016537,0,108.937788016537,"Plate2_1_SW_C6_20250509"
"112","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",11.7725803978344,0,11.7725803978344,"Plate2_1_C_C6_20250602"
"113","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",9.99766808635264,0,9.99766808635264,"Plate2_1_C_C6_20250602"
"114","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",10.352650548649,0,10.352650548649,"Plate2_1_C_C6_20250602"
"115","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.5519490405032,0,24.5519490405032,"Plate2_1_C_I5_20250602"
"116","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.7770367290214,0,22.7770367290214,"Plate2_1_C_I5_20250602"
"117","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.4220542667251,0,22.4220542667251,"Plate2_1_C_I5_20250602"
"118","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",85.0982983117162,0,85.0982983117162,"Plate2_1_SW_D5_20250509"
"119","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",54.7254583356934,0,54.7254583356934,"Plate2_1_SW_D5_20250509"
"120","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",77.4696616061735,0,77.4696616061735,"Plate2_1_SW_D5_20250509"
"121","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.5519490405032,18.0199532654844,42.5719023059875,"Plate2_1_C_C6_20250602 spk"
"122","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",28.4567561257631,12.0091701288684,40.4659262546315,"Plate2_1_C_C6_20250602 spk"
