Wavelength_nm,Dilution_Corrected_Absorbance
791,5.2955542474056e-4
788,5.6182160425856e-4
785,4.6392938360317e-4
782,3.5303494410092e-4
779,4.0857564605692e-4
776,4.3184030464775e-4
773,4.0085942515038e-4
770,4.4576581486894e-4
767,4.5145156663829e-4
764,4.3092403885251e-4
761,4.2323942005895e-4
758,4.0150281699858e-4
755,4.1223740756904e-4
752,3.6702507367963e-4
749,3.4001145834643e-4
746,3.3380542493696e-4
743,2.9527852917295e-4
740,3.5123391497354e-4
737,4.0767629500403e-4
734,4.0123249916617e-4
731,4.1925611040434e-4
728,4.2516427654229e-4
725,4.4639966714372e-4
722,4.4203726948097e-4
719,4.5526282435426e-4
716,5.0652322884524e-4
713,5.6594242796064e-4
710,5.7252384246966e-4
707,5.4943617248284e-4
704,5.7864840006996e-4
701,5.8091202598742e-4
698,5.5622664059249e-4
695,5.8273996258869e-4
692,5.8215348471825e-4
689,6.3273465022899e-4
686,6.470613121368e-4
683,6.2099604574393e-4
680,5.7044469420413e-4
677,6.1712934371331e-4
674,6.5605034873776e-4
671,7.1144449938974e-4
668,7.2185919369068e-4
665,7.100572406706e-4
662,6.8763201285905e-4
659,6.7869372358809e-4
656,6.9436937195371e-4
653,7.4950225414258e-4
650,7.6065341536894e-4
647,7.731053330897e-4
644,7.1026686313429e-4
641,7.5527640419134e-4
638,7.9838197275007e-4
635,8.2995990438796e-4
632,8.7070187971724e-4
629,8.8896984547244e-4
626,9.2602093452905e-4
623,9.4616984791473e-4
620,9.5530741588915e-4
617,9.7690740156934e-4
614,0.00102128280424884
611,0.00103505161173564
608,0.00107383678235951
605,0.00111270747812759
602,0.00114781168345949
599,0.00118339362291726
596,0.00122834183300905
593,0.00131522047920592
590,0.00130705581668073
587,0.00132544213081852
584,0.0013678622819403
581,0.0014243813408152501
578,0.00148370564012606
575,0.00147131861792728
572,0.00139648702482807
569,0.00143797964815986
566,0.00152884969181187
563,0.00165910032941707
560,0.00186695115108027
557,0.00184888219839002
554,0.00188817851256378
551,0.0019362431713662
548,0.00213290135614136
545,0.00208984563179215
542,0.00215741073756663
539,0.00219048195178493
536,0.0022823844570428
533,0.00239341678616969
530,0.00244252565455733
527,0.00259623083023052
524,0.0027219728815533
521,0.00276054057363163
518,0.00288794674836075
515,0.00302632049440914
512,0.00317297121277312
509,0.00330591097295384
506,0.00346068170201107
503,0.00361371860099032
500,0.00378922847715921
497,0.00394967892183794
494,0.00413721768335193
491,0.0043135494766901
488,0.0045064990141
485,0.00475683425659546
482,0.00495809058828128
479,0.00566903855878167
476,0.00598449563919664
473,0.00605442902261248
470,0.00616665833364235
467,0.00634195575765019
464,0.00653733423367883
461,0.00685029800171994
458,0.00711660534296896
455,0.00745510678706426
452,0.00778679242931647
449,0.00819998602402507
446,0.00859620495084553
443,0.00914531979401252
440,0.0096329993238562
437,0.0101337883343517
434,0.0107068023015569
431,0.0113647793173363
428,0.0120119242808799
425,0.0126990085526168
422,0.0134955297090993
419,0.0143303225371321
416,0.0151725648909903
413,0.016169641913791
410,0.0172475722143018
407,0.0183859200532951
404,0.0195249040898506
401,0.0207725116443022
398,0.0220539179031441
395,0.0233802818234185
392,0.0249567102068469
389,0.0265662181010917
386,0.0282683794124602
383,0.0300729389339952
380,0.031921347608396
377,0.0338505910371452
374,0.0359804772764134
371,0.0383345731102935
368,0.0406694041910471
365,0.0431523884545096
362,0.0456748901787228
359,0.0483191517821568
356,0.0510477099125567
353,0.0539735597141072
350,0.0569748732883608
347,0.0600980699902307
344,0.0632816446782599
341,0.0667631954871963
338,0.0702909803097479
335,0.073928672686519
332,0.0777097269650401
329,0.0817861220834683
326,0.0859372675722403
323,0.0904137374768418
320,0.0950736951130401
317,0.0997545942257624
314,0.104551787633055
311,0.10970080481721
308,0.114754505948791
305,0.12005448372309
302,0.125897582026154
299,0.131719297859826
296,0.137051017710957
293,0.143084485404984
290,0.149346191312538
287,0.156785929759224
284,0.163906497866249
281,0.171500851185488
278,0.179759949166766
275,0.187574217383246
272,0.195736325440583
269,0.204279454417384
266,0.212470524840329
263,0.220862889096895
260,0.228616783960724
257,0.236236795716056
254,0.243411062210378
251,0.250024639686457
248,0.256981073311659
245,0.264215279722494
242,0.272035735660114
239,0.280028576737871
236,0.288964075718651
233,0.297370442006926
230,0.304826201474036
