"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.352403
233,0.3462242
236,0.3336203
239,0.321389
242,0.3108512
245,0.3006435
248,0.2916639
251,0.2824231
254,0.2740976
257,0.2658495
260,0.2579097
263,0.2494719
266,0.2409464
269,0.2325593
272,0.2239319
275,0.2155314
278,0.2072438
281,0.1985227
284,0.1892908
287,0.1816831
290,0.1741124
293,0.1674559
296,0.1603688
299,0.1531136
302,0.1461612
305,0.1393718
308,0.1330912
311,0.1271625
314,0.1212611
317,0.1158035
320,0.1104672
323,0.1051516
326,0.1000884
329,0.09542869
332,0.09087421
335,0.08664473
338,0.08252151
341,0.0784955
344,0.07463222
347,0.0710107
350,0.06752406
353,0.0641291
356,0.06082429
359,0.05779783
362,0.05476636
365,0.0519183
368,0.0491816
371,0.04654623
374,0.04396228
377,0.0415854
380,0.03939984
383,0.03736147
386,0.03532825
389,0.03336598
392,0.03155906
395,0.02983029
398,0.02829441
401,0.02681805
404,0.02546925
407,0.02410877
410,0.02281136
413,0.02154639
416,0.02038164
419,0.01936822
422,0.01833128
425,0.01744974
428,0.0165945
431,0.01578369
434,0.01499965
437,0.01427416
440,0.01359508
443,0.0129287
446,0.01231793
449,0.0117531
452,0.01123005
455,0.01078364
458,0.01033651
461,0.009962681
464,0.009569408
467,0.009202517
470,0.008829873
473,0.008476496
476,0.008139763
479,0.007834857
482,0.007513177
485,0.007239904
488,0.006955464
491,0.006719749
494,0.006501759
497,0.006255686
500,0.00604213
503,0.005798901
506,0.005599376
509,0.005411912
512,0.005250187
515,0.005098427
518,0.004987006
521,0.004849464
524,0.00465095
527,0.004411663
530,0.004277077
533,0.004156335
536,0.004049041
539,0.003927602
542,0.003795594
545,0.003735999
548,0.003601335
551,0.003525573
554,0.003452131
557,0.003341331
560,0.003265759
563,0.003195509
566,0.00317981
569,0.003050582
572,0.003002068
575,0.002930432
578,0.002856877
581,0.002794971
584,0.002733409
587,0.002692711
590,0.002627591
593,0.002563644
596,0.002537219
599,0.002474921
602,0.002404688
605,0.002358389
608,0.002352577
611,0.002303198
614,0.002261328
617,0.002190107
620,0.002149618
623,0.002144172
626,0.002110149
629,0.002066829
632,0.002040744
635,0.002008123
638,0.002008634
641,0.001933053
644,0.001904103
647,0.001883507
650,0.001881762
653,0.001830811
656,0.001819471
659,0.001803853
662,0.001798193
665,0.001793194
668,0.00177975
671,0.001777823
674,0.001732946
677,0.001702095
680,0.001694547
683,0.001673898
686,0.001651089
689,0.001625201
692,0.001617477
695,0.001561616
698,0.001569163
701,0.0016282
704,0.001684779
707,0.001697938
710,0.001658052
713,0.001606759
716,0.001517985
719,0.001454265
722,0.001481889
725,0.001540231
728,0.001534022
731,0.001600218
734,0.001671556
737,0.0016115
740,0.001619151
743,0.001642061
746,0.001594337
749,0.001559996
752,0.001569462
755,0.001519694
758,0.001496907
761,0.001454067
764,0.001447512
767,0.001404425
770,0.001322309
773,0.001350627
776,0.001315312
779,0.001323941
782,0.001297311
785,0.001316509
788,0.001331383
791,0.0013237
794,0.001302872
797,0.001338673
800,0.001311666
