Wavelength (nm)	Dilution Corrected Absorbance
230	3.140026
233	3.024701
236	2.921969
239	2.818974
242	2.732947
245	2.651141
248	2.578979
251	2.513273
254	2.45753
257	2.401286
260	2.346124
263	2.287165
266	2.224649
269	2.161918
272	2.095076
275	2.029508
278	1.963307
281	1.893994
284	1.825399
287	1.756932
290	1.695861
293	1.637329
296	1.587475
299	1.529052
302	1.471929
305	1.416082
308	1.363613
311	1.312928
314	1.261375
317	1.2122
320	1.162616
323	1.112327
326	1.063228
329	1.017509
332	0.9725093
335	0.9304078
338	0.8896948
341	0.8495975
344	0.8122865
347	0.7765636
350	0.7431899
353	0.7099037
356	0.6781913
359	0.6489712
362	0.619655
365	0.5918225
368	0.5651668
371	0.5389461
374	0.5134263
377	0.4897731
380	0.4676658
383	0.446939
386	0.4263016
389	0.405479
392	0.3864234
395	0.3677907
398	0.3512854
401	0.3349389
404	0.3194061
407	0.3039794
410	0.2894789
413	0.2751792
416	0.2620457
419	0.2502313
422	0.2387167
425	0.2278133
428	0.2179758
431	0.2079601
434	0.1983381
437	0.1897921
440	0.1815916
443	0.1742602
446	0.1671521
449	0.1607626
452	0.1548313
455	0.1490533
458	0.1438737
461	0.1390133
464	0.1341393
467	0.1296931
470	0.1253437
473	0.1209548
476	0.1166934
479	0.1119924
482	0.1078727
485	0.1044478
488	0.1004185
491	0.09675504
494	0.09368637
497	0.09010558
500	0.0865367
503	0.08346586
506	0.080571
509	0.07766543
512	0.07487897
515	0.07205778
518	0.06920712
521	0.06673032
524	0.06413994
527	0.06185916
530	0.05957738
533	0.0574697
536	0.05535268
539	0.05349377
542	0.05159101
545	0.04988188
548	0.04816458
551	0.04946428
554	0.04508156
557	0.04372479
560	0.04234999
563	0.04108182
566	0.0397351
569	0.03840362
572	0.03719772
575	0.03601879
578	0.03475925
581	0.03370803
584	0.0325653
587	0.03156433
590	0.0305951
593	0.02971349
596	0.02899359
599	0.02801035
602	0.02732899
605	0.02674724
608	0.02574766
611	0.02486301
614	0.02443509
617	0.02350674
620	0.02269937
623	0.02216355
626	0.02126774
629	0.02046655
632	0.01999357
635	0.01891789
638	0.01845991
641	0.01793779
644	0.01682282
647	0.01623636
650	0.01607094
653	0.01528941
656	0.01473362
659	0.01454254
662	0.01360911
665	0.01329643
668	0.01317116
671	0.01223599
674	0.01221779
677	0.01187379
680	0.01116201
683	0.01093509
686	0.01067434
689	0.01010688
692	0.009824993
695	0.009542101
698	0.009133684
701	0.008866633
704	0.008631123
707	0.008460055
710	0.00846615
713	0.008092374
716	0.007800586
719	0.007442439
722	0.007395399
725	0.007229915
728	0.007362582
731	0.007763019
734	0.008201967
737	0.008097391
740	0.00797361
743	0.007603392
746	0.007260624
749	0.007296916
752	0.006913509
755	0.006634677
758	0.006629519
761	0.006219428
764	0.005925594
767	0.006372532
770	0.00586153
773	0.005318599
776	0.006220706
779	0.005854293
782	0.004984895
785	0.006090504
788	0.005206287
791	0.004711585
794	0.005350826
797	0.004919043
800	0.00540733
