"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.7143978
233,0.6897576
236,0.6681429
239,0.6461441
242,0.6269983
245,0.6086562
248,0.5921083
251,0.5756743
254,0.5603686
257,0.5438212
260,0.5273993
263,0.5094216
266,0.4905341
269,0.4716212
272,0.451838
275,0.4327507
278,0.4141773
281,0.3948625
284,0.3754465
287,0.3595607
290,0.3441862
293,0.331148
296,0.3171447
299,0.3029976
302,0.2894407
305,0.2761277
308,0.2638528
311,0.2522608
314,0.2405135
317,0.2295756
320,0.2187976
323,0.2080338
326,0.1977164
329,0.1882167
332,0.1789056
335,0.1702256
338,0.1618246
341,0.1535989
344,0.1457142
347,0.1383264
350,0.1311103
353,0.1241705
356,0.1173454
359,0.1111853
362,0.1049309
365,0.09908763
368,0.09335903
371,0.08792646
374,0.0825346
377,0.0775969
380,0.07308444
383,0.06889538
386,0.0647602
389,0.06076402
392,0.05705885
395,0.05346885
398,0.05042974
401,0.04742709
404,0.04462443
407,0.04191546
410,0.03933581
413,0.03687461
416,0.03462262
419,0.03268553
422,0.03072795
425,0.02899221
428,0.02746928
431,0.02585501
434,0.02437681
437,0.02309762
440,0.02176447
443,0.020555
446,0.01947612
449,0.01842595
452,0.0174926
455,0.01679486
458,0.01595077
461,0.01531026
464,0.0144881
467,0.01390787
470,0.01326025
473,0.01274074
476,0.01212876
479,0.01160727
482,0.01100394
485,0.01059522
488,0.01010395
491,0.009657069
494,0.009356125
497,0.00889268
500,0.00854067
503,0.008093869
506,0.007798624
509,0.007493285
512,0.007218779
515,0.006926636
518,0.006544567
521,0.006173589
524,0.005969899
527,0.005697139
530,0.005464998
533,0.0052505
536,0.005098531
539,0.004930271
542,0.004781336
545,0.004594829
548,0.004467328
551,0.0042888
554,0.004132022
557,0.003855469
560,0.003774006
563,0.003740615
566,0.003521723
569,0.003478449
572,0.003390747
575,0.003261208
578,0.003179596
581,0.003040019
584,0.002915981
587,0.002795022
590,0.002740121
593,0.002645524
596,0.002574074
599,0.002526586
602,0.002506579
605,0.002345897
608,0.002235076
611,0.002134585
614,0.002145275
617,0.002006835
620,0.002014173
623,0.00197821
626,0.001897943
629,0.001920325
632,0.001873168
635,0.001774652
638,0.001787139
641,0.001786396
644,0.001655623
647,0.001668326
650,0.001658238
653,0.001568582
656,0.0015005
659,0.00154056
662,0.001508662
665,0.001419251
668,0.001437006
671,0.001437398
674,0.001243119
677,0.001351165
680,0.00133544
683,0.001293339
686,0.001245593
689,0.001233246
692,0.001225206
695,0.001272465
698,0.001212308
701,0.001111571
704,0.001140303
707,0.001287375
710,0.001365512
713,0.001252498
716,0.001125255
719,0.001108971
722,0.001060527
725,0.001049274
728,0.001127507
731,0.001126511
734,0.001309701
737,0.00121575
740,0.001228807
743,0.001111674
746,0.001126174
749,0.001167903
752,0.001148044
755,0.001122639
758,0.001241177
761,0.001310041
764,0.001276937
767,0.001283886
770,0.001291527
773,0.001232355
776,0.001181236
779,0.001134746
782,0.001227897
785,0.001107529
788,0.001131389
791,0.001102863
794,0.001155789
797,0.001045501
800,0.001031299
