"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.3820657
233,0.349664
236,0.3348505
239,0.3218227
242,0.3110113
245,0.3014884
248,0.2930536
251,0.2847089
254,0.2772682
257,0.2691737
260,0.2611257
263,0.2523173
266,0.2429513
269,0.2335736
272,0.2238088
275,0.2142803
278,0.205079
281,0.1956496
284,0.1854573
287,0.1778096
290,0.1718791
293,0.1649996
296,0.1583839
299,0.1517151
302,0.1452762
305,0.1390047
308,0.1331369
311,0.1274995
314,0.1218216
317,0.1164219
320,0.1111078
323,0.1057907
326,0.1007179
329,0.0960011
332,0.09143084
335,0.08715361
338,0.08297374
341,0.07892591
344,0.07504255
347,0.07138506
350,0.06790282
353,0.06450556
356,0.06120534
359,0.05818507
362,0.05515193
365,0.05223683
368,0.04943682
371,0.0467374
374,0.04409861
377,0.04160484
380,0.03932878
383,0.03724427
386,0.03515605
389,0.03315609
392,0.03133715
395,0.02955329
398,0.02798237
401,0.02648288
404,0.02505416
407,0.02370449
410,0.02235357
413,0.02106961
416,0.01986039
419,0.01884978
422,0.01788485
425,0.01702249
428,0.016218
431,0.01544937
434,0.01474952
437,0.01404389
440,0.01338424
443,0.01272358
446,0.01212408
449,0.01152706
452,0.01111166
455,0.01072162
458,0.01033201
461,0.01000969
464,0.009679212
467,0.009414104
470,0.009024486
473,0.008742643
476,0.008416837
479,0.008088913
482,0.00772812
485,0.00753783
488,0.00718025
491,0.006940739
494,0.006794939
497,0.006474849
500,0.006286486
503,0.006037378
506,0.005915621
509,0.005686539
512,0.005550786
515,0.00542028
518,0.005232417
521,0.005061737
524,0.004934611
527,0.004805104
530,0.004702287
533,0.00460368
536,0.00451152
539,0.004384787
542,0.004275179
545,0.004157269
548,0.004063687
551,0.00400987
554,0.003982586
557,0.003915726
560,0.003812158
563,0.00373283
566,0.00366966
569,0.003596505
572,0.003547955
575,0.003455237
578,0.003450882
581,0.00339088
584,0.003333301
587,0.003331757
590,0.003339309
593,0.003239645
596,0.003209683
599,0.003225067
602,0.0031919
605,0.003120443
608,0.00309514
611,0.003051082
614,0.002985438
617,0.002939654
620,0.002721389
623,0.002962014
626,0.002936841
629,0.002880812
632,0.002866706
635,0.002863639
638,0.002825045
641,0.002761901
644,0.002745399
647,0.00274127
650,0.002755269
653,0.002717776
656,0.002736962
659,0.002702162
662,0.002660047
665,0.002619408
668,0.002625108
671,0.002571811
674,0.002558687
677,0.002570435
680,0.002628361
683,0.002617657
686,0.00248483
689,0.00240537
692,0.002392394
695,0.002415929
698,0.002402214
701,0.002544045
704,0.002680972
707,0.00271819
710,0.002704912
713,0.002506124
716,0.002469619
719,0.002370137
722,0.002368843
725,0.002511163
728,0.002607561
731,0.00287258
734,0.003036614
737,0.003099666
740,0.002956209
743,0.002868804
746,0.002703744
749,0.002850619
752,0.0031675
755,0.003096172
758,0.003073614
761,0.002916589
764,0.00282387
767,0.00286215
770,0.002788949
773,0.002754302
776,0.002830424
779,0.002822026
782,0.002820443
785,0.002780756
788,0.002767683
791,0.002703211
794,0.002748315
797,0.002625809
800,0.002696078
