Wavelength (nm)	Dilution Corrected Absorbance
230	0.4293457
233	0.4151675
236	0.4031939
239	0.3905406
242	0.3795488
245	0.3693113
248	0.3601011
251	0.3510321
254	0.3419703
257	0.3324245
260	0.3228667
263	0.3120753
266	0.3006469
269	0.2891312
272	0.2770295
275	0.2653851
278	0.254154
281	0.2425619
284	0.2299159
287	0.2206595
290	0.2133225
293	0.2047586
296	0.1964968
299	0.188107
302	0.1801581
305	0.1722793
308	0.1650399
311	0.1580822
314	0.150989
317	0.1443319
320	0.1379388
323	0.1313422
326	0.1250559
329	0.1192456
332	0.1135591
335	0.1082915
338	0.1031941
341	0.0982109
344	0.09337193
347	0.08888636
350	0.08454159
353	0.08027977
356	0.07618359
359	0.07244555
362	0.06864113
365	0.06506678
368	0.06161054
371	0.05825577
374	0.05495553
377	0.05195611
380	0.04917408
383	0.04657683
386	0.04394995
389	0.0414167
392	0.03910823
395	0.03681385
398	0.03488625
401	0.0330058
404	0.03114975
407	0.02942058
410	0.02771911
413	0.02614846
416	0.02468778
419	0.02340161
422	0.02208581
425	0.02102418
428	0.02002748
431	0.01891465
434	0.0179958
437	0.01714883
440	0.01627144
443	0.01545335
446	0.0146871
449	0.01401896
452	0.01342073
455	0.01292239
458	0.0123675
461	0.01200727
464	0.01157672
467	0.0110327
470	0.01071718
473	0.01026937
476	0.009883264
479	0.009578908
482	0.009232042
485	0.008874171
488	0.008542011
491	0.008248126
494	0.007951554
497	0.00766048
500	0.007382394
503	0.00704682
506	0.006882958
509	0.006712342
512	0.006522142
515	0.006238203
518	0.006071575
521	0.005829614
524	0.005678944
527	0.00551776
530	0.005274163
533	0.005136532
536	0.005026947
539	0.004856638
542	0.004742099
545	0.004586455
548	0.004513417
551	0.004413158
554	0.004324996
557	0.004241938
560	0.004097285
563	0.004572541
566	0.003976222
569	0.003867878
572	0.003833988
575	0.003767769
578	0.003633744
581	0.003600306
584	0.003559148
587	0.003448639
590	0.003368883
593	0.003336099
596	0.003332758
599	0.003304722
602	0.003238546
605	0.003120341
608	0.003116017
611	0.003074122
614	0.00304126
617	0.002984644
620	0.002930109
623	0.002880796
626	0.002808366
629	0.002765714
632	0.002728238
635	0.002720044
638	0.002739222
641	0.002700482
644	0.002588945
647	0.002532622
650	0.002583079
653	0.002640862
656	0.002517928
659	0.002395137
662	0.002436891
665	0.002444802
668	0.002383088
671	0.002368376
674	0.002401875
677	0.002385382
680	0.002274432
683	0.002229206
686	0.002298691
689	0.002225726
692	0.002287066
695	0.002186752
698	0.002119997
701	0.001925967
704	0.002040445
707	0.00228308
710	0.002305392
713	0.002251463
716	0.002032866
719	0.001993692
722	0.002047971
725	0.002163264
728	0.002214084
731	0.00242092
734	0.002399829
737	0.002379686
740	0.002452324
743	0.002449619
746	0.002342753
749	0.002461542
752	0.002351677
755	0.002270873
758	0.002129571
761	0.002221508
764	0.002211402
767	0.002230923
770	0.002235159
773	0.002128126
776	0.002046598
779	0.002111128
782	0.002120523
785	0.002103411
788	0.002111582
791	0.0021175
794	0.002008796
797	0.001947799
800	0.001944173
