Wavelength (nm)	Dilution Corrected Absorbance
230	2.826281
233	2.70694
236	2.600463
239	2.493294
242	2.404077
245	2.319897
248	2.24709
251	2.182031
254	2.128069
257	2.076014
260	2.025979
263	1.973943
266	1.919942
269	1.866872
272	1.811447
275	1.757053
278	1.702793
281	1.64431
284	1.585256
287	1.524051
290	1.469254
293	1.417271
296	1.373668
299	1.321983
302	1.271667
305	1.222224
308	1.175645
311	1.130753
314	1.085093
317	1.041439
320	0.9975103
323	0.9527666
326	0.9091979
329	0.8681711
332	0.8278979
335	0.7900603
338	0.753347
341	0.7175673
344	0.6842322
347	0.6525281
350	0.6231463
353	0.5940797
356	0.5665028
359	0.5414043
362	0.5161382
365	0.4921375
368	0.469282
371	0.4468497
374	0.4250497
377	0.4049236
380	0.3862922
383	0.3689949
386	0.3515645
389	0.3341893
392	0.3184095
395	0.3028862
398	0.2895133
401	0.2761712
404	0.2634827
407	0.2509932
410	0.2391559
413	0.2273504
416	0.2166614
419	0.2071617
422	0.1976548
425	0.1893396
428	0.1816865
431	0.1739243
434	0.1663207
437	0.1595661
440	0.1528717
443	0.1467366
446	0.1408579
449	0.1355288
452	0.1307341
455	0.12589
458	0.1216993
461	0.1178735
464	0.1139384
467	0.1105419
470	0.1070705
473	0.103639
476	0.1002201
479	0.09641221
482	0.09306029
485	0.0901051
488	0.0867491
491	0.08372247
494	0.08096417
497	0.07817486
500	0.07521082
503	0.07265935
506	0.07031848
509	0.06778191
512	0.06537173
515	0.06310099
518	0.06076577
521	0.05854473
524	0.05662181
527	0.05468819
530	0.0527361
533	0.05090825
536	0.04917239
539	0.04753697
542	0.04603157
545	0.04452561
548	0.04311289
551	0.04199091
554	0.04057066
557	0.03939508
560	0.03824362
563	0.03698854
566	0.03591296
569	0.03484736
572	0.03384632
575	0.03283383
578	0.03184032
581	0.03084428
584	0.03012025
587	0.02940032
590	0.02854186
593	0.02765143
596	0.02718552
599	0.02663864
602	0.02561342
605	0.0249607
608	0.02430182
611	0.02340757
614	0.022936
617	0.02256924
620	0.02178587
623	0.02097864
626	0.02058031
629	0.01985613
632	0.01911088
635	0.01870781
638	0.0183616
641	0.01753178
644	0.0173096
647	0.01687667
650	0.01608528
653	0.01584135
656	0.01565872
659	0.01481655
662	0.01434901
665	0.01450473
668	0.01375783
671	0.01322544
674	0.01331928
677	0.01305412
680	0.01249909
683	0.01236176
686	0.01264494
689	0.01202875
692	0.01162488
695	0.01132088
698	0.01071803
701	0.01060072
704	0.01081337
707	0.01035997
710	0.009815492
713	0.009394868
716	0.008746331
719	0.007880067
722	0.007665474
725	0.008139653
728	0.008207576
731	0.008381621
734	0.008358705
737	0.00808015
740	0.007796116
743	0.007599452
746	0.007293318
749	0.007438085
752	0.007719635
755	0.007498814
758	0.007529537
761	0.007610106
764	0.007230792
767	0.007325147
770	0.007836671
773	0.007889924
776	0.007313295
779	0.007564919
782	0.007438762
785	0.007352939
788	0.007428801
791	0.007392052
794	0.007189214
797	0.007441229
800	0.007416939
