"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.4850922
233,0.4628009
236,0.4468438
239,0.4307402
242,0.4165929
245,0.4034757
248,0.3918293
251,0.3806736
254,0.3704091
257,0.3602293
260,0.3503896
263,0.3398918
266,0.3290662
269,0.3183729
272,0.3071477
275,0.2961461
278,0.2852809
281,0.2736764
284,0.2613343
287,0.2511619
290,0.2410371
293,0.2324674
296,0.2230906
299,0.2135742
302,0.2044926
305,0.195481
308,0.1872157
311,0.1793934
314,0.1714557
317,0.1640152
320,0.1566355
323,0.1492603
326,0.1421236
329,0.1355726
332,0.1290836
335,0.1230706
338,0.1172966
341,0.1116263
344,0.1062785
347,0.1011706
350,0.09634382
353,0.09162408
356,0.08704166
359,0.08289246
362,0.07868629
365,0.07474409
368,0.07094174
371,0.06728969
374,0.06363458
377,0.06029858
380,0.05722202
383,0.05434865
386,0.05146585
389,0.04866851
392,0.04611407
395,0.04358566
398,0.04139615
401,0.03927939
404,0.03724129
407,0.03524028
410,0.0333708
413,0.0315372
416,0.02980419
419,0.02829083
422,0.02675095
425,0.02546853
428,0.02424711
431,0.02296263
434,0.02180784
437,0.02085384
440,0.01981699
443,0.01885252
446,0.01795303
449,0.01702244
452,0.01621471
455,0.01558064
458,0.01491598
461,0.01432325
464,0.01375254
467,0.0131842
470,0.012726
473,0.01209874
476,0.01168547
479,0.0112356
482,0.01078852
485,0.01037382
488,0.00991444
491,0.00954289
494,0.009206563
497,0.008793231
500,0.008425927
503,0.00803024
506,0.007807887
509,0.007517469
512,0.007234939
515,0.006982044
518,0.006698912
521,0.00645433
524,0.006184595
527,0.005996727
530,0.005757053
533,0.005489854
536,0.005409521
539,0.005160306
542,0.005011401
545,0.004844435
548,0.004660896
551,0.004504592
554,0.004383721
557,0.004247377
560,0.004164217
563,0.004018714
566,0.003860071
569,0.003782218
572,0.003665069
575,0.003575046
578,0.003480699
581,0.003365062
584,0.003273992
587,0.003211531
590,0.003115395
593,0.003039936
596,0.003026845
599,0.002926604
602,0.002913158
605,0.002889255
608,0.002794904
611,0.002759533
614,0.002670741
617,0.002585894
620,0.002544491
623,0.002497645
626,0.002418977
629,0.002362235
632,0.00227969
635,0.002232322
638,0.002177744
641,0.002165952
644,0.002115535
647,0.002075624
650,0.002058393
653,0.002007845
656,0.002026165
659,0.001986217
662,0.001962476
665,0.001973207
668,0.001901522
671,0.001843367
674,0.001828143
677,0.001818945
680,0.001806329
683,0.001719074
686,0.001659132
689,0.00156135
692,0.001613077
695,0.001545628
698,0.001569903
701,0.001661497
704,0.001893168
707,0.001670387
710,0.001688468
713,0.001610381
716,0.001472275
719,0.001537447
722,0.001581908
725,0.001632936
728,0.001761569
731,0.001899104
734,0.002092295
737,0.002079264
740,0.002124997
743,0.001951503
746,0.001861389
749,0.001817379
752,0.001872915
755,0.001849982
758,0.001794247
761,0.001756059
764,0.001744668
767,0.001740315
770,0.001630499
773,0.001825071
776,0.001757929
779,0.001711721
782,0.00173167
785,0.001814679
788,0.001691187
791,0.001770672
794,0.001782766
797,0.001637843
800,0.001574137
