Wavelength (nm)	Dilution Corrected Absorbance
230	0.063881
233	0.06546014
236	0.06358528
239	0.06041631
242	0.05782415
245	0.05548718
248	0.05331174
251	0.05120464
254	0.04936305
257	0.0475783
260	0.04596508
263	0.04427901
266	0.04256768
269	0.04091376
272	0.03909905
275	0.03742595
278	0.03565557
281	0.03386338
284	0.03213581
287	0.03051163
290	0.02894068
293	0.02748186
296	0.02609538
299	0.02471357
302	0.0234213
305	0.02217668
308	0.02099372
311	0.01992146
314	0.01884516
317	0.01783966
320	0.01687789
323	0.01592329
326	0.01499706
329	0.01420205
332	0.01342442
335	0.01270213
338	0.01204373
341	0.01138482
344	0.01078751
347	0.010219
350	0.009717343
353	0.00921
356	0.008735029
359	0.008361565
362	0.007957276
365	0.007562314
368	0.007131508
371	0.006808055
374	0.006373612
377	0.006020873
380	0.005753426
383	0.005466661
386	0.005186179
389	0.004908746
392	0.004656766
395	0.00438601
398	0.004143482
401	0.003952671
404	0.003793683
407	0.003623556
410	0.00343289
413	0.003263432
416	0.003118426
419	0.003017886
422	0.002909155
425	0.002832988
428	0.0026834
431	0.002617011
434	0.002605172
437	0.002521261
440	0.002448737
443	0.002338688
446	0.002237731
449	0.002214838
452	0.002200506
455	0.002181709
458	0.002214982
461	0.002204669
464	0.002214023
467	0.002148572
470	0.002075599
473	0.002023816
476	0.002028992
479	0.00201113
482	0.001980774
485	0.00197382
488	0.001892619
491	0.001830671
494	0.001803843
497	0.001818578
500	0.001827728
503	0.001666837
506	0.001685011
509	0.001657477
512	0.001644205
515	0.001586039
518	0.001030332
521	0.001554983
524	0.0015415
527	0.001540521
530	0.001529611
533	0.001498762
536	0.00147301
539	0.00148393
542	0.001475001
545	0.001466999
548	0.001434156
551	0.001463898
554	0.001463942
557	0.001447721
560	0.001452272
563	0.002006507
566	0.001489777
569	0.001417792
572	0.001427568
575	0.001429376
578	0.001468233
581	0.001583575
584	0.00169036
587	0.001675591
590	0.001705945
593	0.001650263
596	0.001499518
599	0.00137164
602	0.001524416
605	0.00152906
608	0.001547757
611	0.00152992
614	0.001506579
617	0.0015077
620	0.001575238
623	0.001578236
626	0.001565927
629	0.001526159
632	0.001582166
635	0.001518876
638	0.001470244
641	0.001500857
644	0.001510562
647	0.001618651
650	0.001515773
653	0.001461879
656	0.001550151
659	0.001471008
662	0.001525351
665	0.001525949
668	0.001549547
671	0.001561514
674	0.001515519
677	0.001449171
680	0.001404675
683	0.001442692
686	0.001405684
689	0.001479564
692	0.001406981
695	0.001376221
698	0.001378945
701	0.001381631
704	0.001444957
707	0.001538945
710	0.001550074
713	0.001419164
716	0.001374557
719	0.001350067
722	0.001305716
725	0.001481211
728	0.001590889
731	0.001761957
734	0.001910816
737	0.001954174
740	0.001927453
743	0.001887674
746	0.001842998
749	0.001767124
752	0.001775853
755	0.001711792
758	0.001745269
761	0.001649496
764	0.001719738
767	0.001713563
770	0.001701034
773	0.001692034
776	0.00158501
779	0.001658933
782	0.001549437
785	0.001549288
788	0.00157421
791	0.001415247
794	0.001507395
797	0.001692236
800	0.001636673
