Wavelength (nm)	Dilution Corrected Absorbance
230	0.2283899
233	0.2234126
236	0.2154103
239	0.2080215
242	0.2014749
245	0.1949891
248	0.1896538
251	0.1836845
254	0.1786564
257	0.1732928
260	0.1682692
263	0.1632255
266	0.1577891
269	0.1524908
272	0.1470084
275	0.1417029
278	0.1363826
281	0.1308621
284	0.1238516
287	0.1206174
290	0.1158813
293	0.1112286
296	0.1066849
299	0.1020879
302	0.09774575
305	0.09349474
308	0.08946225
311	0.08573849
314	0.08196258
317	0.07846422
320	0.07511547
323	0.07170827
326	0.06849847
329	0.06551254
332	0.06256406
335	0.05983917
338	0.05720772
341	0.05460856
344	0.05215815
347	0.04981819
350	0.04758784
353	0.04536421
356	0.04319926
359	0.04124706
362	0.03927346
365	0.03743523
368	0.03566858
371	0.0339438
374	0.03231221
377	0.03066696
380	0.02910824
383	0.02768079
386	0.02649059
389	0.02525822
392	0.02406116
395	0.02292771
398	0.02195226
401	0.02100536
404	0.02010563
407	0.01922567
410	0.0183691
413	0.0176313
416	0.01688391
419	0.01612645
422	0.01535514
425	0.0147394
428	0.01422737
431	0.01374814
434	0.01340586
437	0.01293691
440	0.01242481
443	0.01199079
446	0.01152446
449	0.01109771
452	0.01082468
455	0.01050964
458	0.01025937
461	0.01000401
464	0.009769318
467	0.009555385
470	0.009219496
473	0.008990662
476	0.008793894
479	0.008564902
482	0.008327343
485	0.008150257
488	0.007977516
491	0.007777626
494	0.007598159
497	0.007415381
500	0.007293185
503	0.007084046
506	0.00694765
509	0.006848003
512	0.006696808
515	0.006573669
518	0.006490269
521	0.006320835
524	0.006231176
527	0.006122522
530	0.006015838
533	0.005896252
536	0.005864737
539	0.005793523
542	0.005676143
545	0.005575171
548	0.005600078
551	0.005510991
554	0.005452567
557	0.005386848
560	0.005313389
563	0.005310999
566	0.00533063
569	0.00526303
572	0.005274643
575	0.005263222
578	0.0051104
581	0.005158401
584	0.005031034
587	0.004906791
590	0.004917665
593	0.00486451
596	0.004826939
599	0.00479959
602	0.004786113
605	0.004795873
608	0.004692256
611	0.004705923
614	0.004641106
617	0.004679578
620	0.004628633
623	0.004556674
626	0.004519682
629	0.004492632
632	0.004496156
635	0.004505582
638	0.004515116
641	0.004467409
644	0.004412721
647	0.004341162
650	0.004361866
653	0.004353905
656	0.004225763
659	0.004244473
662	0.004303006
665	0.00421966
668	0.004252404
671	0.004177058
674	0.004147299
677	0.004143641
680	0.004154306
683	0.004159999
686	0.004120901
689	0.004096721
692	0.003977447
695	0.003954829
698	0.003964812
701	0.004048782
704	0.004241643
707	0.004262684
710	0.004137062
713	0.003985955
716	0.003760582
719	0.003510379
722	0.003537194
725	0.003727791
728	0.003940108
731	0.004088963
734	0.004156756
737	0.004158636
740	0.004182027
743	0.004175195
746	0.003995571
749	0.004053157
752	0.004078592
755	0.003896111
758	0.004066128
761	0.00396877
764	0.003796686
767	0.004003601
770	0.003983716
773	0.00392907
776	0.004142458
779	0.004121351
782	0.00390453
785	0.003915565
788	0.004130188
791	0.003933427
794	0.00436625
797	0.004261817
800	0.004094558
