Wavelength (nm)	Dilution Corrected Absorbance
230	0.2986314
233	0.2968968
236	0.2881031
239	0.277948
242	0.269076
245	0.2604995
248	0.2533106
251	0.2459258
254	0.2392364
257	0.2326336
260	0.2261956
263	0.219563
266	0.2126674
269	0.2059127
272	0.1989759
275	0.1921738
278	0.1854464
281	0.1782678
284	0.1702942
287	0.1639003
290	0.1583969
293	0.1521498
296	0.14614
299	0.140036
302	0.1341942
305	0.1284971
308	0.1232423
311	0.1182392
314	0.1131944
317	0.1084654
320	0.1037546
323	0.09901609
326	0.09443868
329	0.09018543
332	0.08599835
335	0.08209594
338	0.07832319
341	0.07461205
344	0.07112338
347	0.06781734
350	0.06467631
353	0.06158717
356	0.05862416
359	0.05591083
362	0.05319887
365	0.05064828
368	0.04816413
371	0.04576194
374	0.04341209
377	0.04123355
380	0.03925004
383	0.03736125
386	0.03550797
389	0.03367724
392	0.03202765
395	0.03038135
398	0.02896285
401	0.02757545
404	0.02623838
407	0.02494654
410	0.02371146
413	0.02248494
416	0.02135868
419	0.0203642
422	0.01941588
425	0.0185818
428	0.01779153
431	0.0169963
434	0.01626394
437	0.01558112
440	0.01487053
443	0.01420862
446	0.01357728
449	0.01299636
452	0.01253156
455	0.01206382
458	0.01166299
461	0.01127067
464	0.01086822
467	0.01054175
470	0.01015184
473	0.009804916
476	0.009461089
479	0.009118062
482	0.008775919
485	0.008449383
488	0.008173184
491	0.007904477
494	0.007690585
497	0.007532596
500	0.007330401
503	0.006997136
506	0.006721625
509	0.006530529
512	0.006305942
515	0.006156264
518	0.005828485
521	0.005693352
524	0.005524102
527	0.005351347
530	0.005209896
533	0.005107871
536	0.004924622
539	0.004788466
542	0.004677588
545	0.00456261
548	0.004463475
551	0.004348918
554	0.00425469
557	0.004180003
560	0.004092091
563	0.004010065
566	0.003723386
569	0.003814093
572	0.003736359
575	0.003699149
578	0.003613854
581	0.003572974
584	0.003510637
587	0.003467691
590	0.003379178
593	0.003335279
596	0.003296131
599	0.00324301
602	0.003217607
605	0.003150663
608	0.003094301
611	0.003070579
614	0.003006291
617	0.002966904
620	0.002921882
623	0.002845665
626	0.002833575
629	0.002782569
632	0.002764586
635	0.002725392
638	0.002711251
641	0.00264959
644	0.002612777
647	0.002577044
650	0.002539613
653	0.002565934
656	0.002535398
659	0.002506046
662	0.002463902
665	0.002411367
668	0.0023945
671	0.002355205
674	0.002347485
677	0.00233686
680	0.002324079
683	0.002305577
686	0.002266159
689	0.002235762
692	0.002194236
695	0.002159156
698	0.002130125
701	0.002202288
704	0.002264291
707	0.002286515
710	0.002194894
713	0.002039437
716	0.001848592
719	0.001755238
722	0.001728234
725	0.001852293
728	0.00206142
731	0.002225404
734	0.002280631
737	0.002299195
740	0.002214214
743	0.002219538
746	0.002173939
749	0.002153337
752	0.002188174
755	0.002127476
758	0.002089586
761	0.002068814
764	0.002184525
767	0.002226714
770	0.002233222
773	0.002264858
776	0.002288639
779	0.002258902
782	0.002321801
785	0.002348051
788	0.002352276
791	0.002409471
794	0.002452876
797	0.002717677
800	0.002742503
