"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.587997
233,0.5522113
236,0.5281688
239,0.5085957
242,0.4913345
245,0.4756154
248,0.4618552
251,0.448765
254,0.4362639
257,0.4238649
260,0.4118505
263,0.3989938
266,0.3855851
269,0.3721306
272,0.3580366
275,0.3440761
278,0.330418
281,0.3159409
284,0.3003031
287,0.2881362
290,0.2778457
293,0.2664348
296,0.2554692
299,0.2444141
302,0.2337807
305,0.2233267
308,0.2137536
311,0.2046092
314,0.1954784
317,0.186942
320,0.1784779
323,0.1700785
326,0.162028
329,0.1545238
332,0.1472011
335,0.1403407
338,0.1337088
341,0.1271419
344,0.1209265
347,0.1150091
350,0.1093861
353,0.1038482
356,0.09850265
359,0.09361905
362,0.08870947
365,0.08402942
368,0.07951473
371,0.0749605
374,0.07087585
377,0.06702371
380,0.06341459
383,0.06011701
386,0.05675587
389,0.05353406
392,0.05064428
395,0.04769277
398,0.04522696
401,0.04285077
404,0.04058032
407,0.03833403
410,0.03621209
413,0.03408066
416,0.03218726
419,0.03045699
422,0.02869449
425,0.02738068
428,0.0259625
431,0.02462671
434,0.02332808
437,0.02216988
440,0.02100146
443,0.01993067
446,0.01889182
449,0.01798528
452,0.0171625
455,0.01641489
458,0.01568555
461,0.01508637
464,0.01443941
467,0.01381964
470,0.01324714
473,0.01272089
476,0.01223866
479,0.01167471
482,0.01127041
485,0.01071692
488,0.01026754
491,0.009840688
494,0.009429345
497,0.009001335
500,0.008714189
503,0.008259806
506,0.00791233
509,0.007684359
512,0.007373796
515,0.007101358
518,0.006791507
521,0.00660678
524,0.006362655
527,0.006171135
530,0.005957885
533,0.00574426
536,0.005562894
539,0.005345104
542,0.005173213
545,0.005060282
548,0.004949946
551,0.004780411
554,0.004634986
557,0.004468499
560,0.0044039
563,0.004390512
566,0.004269541
569,0.004310448
572,0.004202889
575,0.004054805
578,0.003991928
581,0.003776699
584,0.00362429
587,0.003559094
590,0.003458473
593,0.003435637
596,0.003392188
599,0.003263086
602,0.003252966
605,0.003175257
608,0.003140709
611,0.003055392
614,0.003098256
617,0.002947661
620,0.002871733
623,0.002849567
626,0.002749943
629,0.002757038
632,0.002717138
635,0.002651383
638,0.002621225
641,0.002598717
644,0.002541592
647,0.002454433
650,0.002461388
653,0.002384102
656,0.002416989
659,0.002462511
662,0.002451952
665,0.00236514
668,0.002317819
671,0.002217735
674,0.002151396
677,0.002179076
680,0.002231021
683,0.00211848
686,0.002108654
689,0.002040739
692,0.002021732
695,0.001954911
698,0.002080673
701,0.002216537
704,0.002344569
707,0.002241903
710,0.002245664
713,0.002189772
716,0.00200255
719,0.00200311
722,0.002039127
725,0.002096314
728,0.002354722
731,0.002464615
734,0.002809566
737,0.002746603
740,0.002728643
743,0.002689017
746,0.002654953
749,0.002532524
752,0.002404434
755,0.002353416
758,0.002317624
761,0.002417995
764,0.002344752
767,0.002294042
770,0.00214191
773,0.002186404
776,0.002192222
779,0.002320006
782,0.002348588
785,0.002242827
788,0.002107614
791,0.001911193
794,0.001907606
797,0.002106701
800,0.002163133
