"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.5114268
233,0.4819296
236,0.4581544
239,0.4365109
242,0.4189262
245,0.4021782
248,0.3867106
251,0.3724592
254,0.3599352
257,0.3479702
260,0.3364983
263,0.3249939
266,0.3132614
269,0.3019623
272,0.29046
275,0.2793357
278,0.2685797
281,0.2572126
284,0.2461558
287,0.2347804
290,0.2250484
293,0.2170405
296,0.2079042
299,0.1988638
302,0.1901978
305,0.1818135
308,0.1740291
311,0.1666734
314,0.1593549
317,0.1525551
320,0.145906
323,0.1393484
326,0.1330737
329,0.1272663
332,0.1216
335,0.1163039
338,0.1111893
341,0.1061826
344,0.101461
347,0.09694877
350,0.09271808
353,0.0885404
356,0.08453238
359,0.08086265
362,0.07717819
365,0.07369388
368,0.07032985
371,0.06707351
374,0.06389982
377,0.06098091
380,0.05829329
383,0.05579563
386,0.05331369
389,0.0508744
392,0.04864976
395,0.04648031
398,0.04453674
401,0.04270456
404,0.04097026
407,0.03925123
410,0.03760677
413,0.03598659
416,0.0345256
419,0.03317183
422,0.03184013
425,0.03064996
428,0.02952526
431,0.02836133
434,0.02731771
437,0.02641463
440,0.02551609
443,0.02477305
446,0.0240812
449,0.02337787
452,0.02274381
455,0.02210144
458,0.02145822
461,0.02089803
464,0.02032037
467,0.01980911
470,0.01925419
473,0.01876912
476,0.01832463
479,0.017861
482,0.01742487
485,0.01699229
488,0.01657349
491,0.01624172
494,0.01588015
497,0.0155174
500,0.01515947
503,0.01481961
506,0.01450699
509,0.01424414
512,0.01410002
515,0.01389015
518,0.01357992
521,0.01332237
524,0.01302436
527,0.0127356
530,0.01246145
533,0.01225387
536,0.01205272
539,0.01186225
542,0.01166299
545,0.01086006
548,0.0112873
551,0.01114719
554,0.01100703
557,0.0108582
560,0.01074915
563,0.01063418
566,0.01050068
569,0.01035424
572,0.01025106
575,0.01014625
578,0.01004004
581,0.009956317
584,0.009841901
587,0.009773341
590,0.009675421
593,0.00956215
596,0.009463521
599,0.009338863
602,0.009236716
605,0.00917002
608,0.009114318
611,0.009030642
614,0.008996325
617,0.008928248
620,0.008851476
623,0.008792374
626,0.008699279
629,0.008624179
632,0.008543917
635,0.008425027
638,0.008360137
641,0.008321676
644,0.008265899
647,0.008213417
650,0.00813142
653,0.008106935
656,0.008034741
659,0.008046373
662,0.008045467
665,0.00801115
668,0.007950625
671,0.007850315
674,0.007798798
677,0.00772775
680,0.007679623
683,0.007655556
686,0.007647728
689,0.007600733
692,0.007608782
695,0.007547588
698,0.007468639
701,0.007356337
704,0.007419413
707,0.007507704
710,0.00755505
713,0.007610905
716,0.00751258
719,0.007371873
722,0.007272704
725,0.007217076
728,0.007242351
731,0.007255288
734,0.007318724
737,0.007298312
740,0.00721767
743,0.007165779
746,0.007158835
749,0.007191065
752,0.007171479
755,0.007195565
758,0.007190729
761,0.007206116
764,0.007242908
767,0.00721579
770,0.00719069
773,0.007267268
776,0.007257528
779,0.007256246
782,0.007126232
785,0.00721015
788,0.007306933
791,0.007385313
794,0.007301536
797,0.00727137
800,0.007199412
