Wavelength (nm)	Dilution Corrected Absorbance
230	0.4985773
233	0.4783246
236	0.4603674
239	0.4426066
242	0.4278603
245	0.4136139
248	0.401054
251	0.3886561
254	0.3778397
257	0.3668453
260	0.3559774
263	0.3445266
266	0.3324787
269	0.3205886
272	0.3082046
275	0.2962121
278	0.2845218
281	0.2723422
284	0.2605562
287	0.2491906
290	0.238867
293	0.2290428
296	0.2195996
299	0.2109255
302	0.2016292
305	0.1925353
308	0.1841226
311	0.1761162
314	0.1680728
317	0.1605706
320	0.1531542
323	0.1458387
326	0.1387748
329	0.132267
332	0.1259155
335	0.1200066
338	0.1142912
341	0.1086538
344	0.1033676
347	0.09831573
350	0.09353537
353	0.08881776
356	0.08430927
359	0.0801796
362	0.07601903
365	0.0721122
368	0.06835736
371	0.0647162
374	0.06115289
377	0.05787601
380	0.05481781
383	0.0519854
386	0.04913127
389	0.04635428
392	0.04380966
395	0.04132245
398	0.03917421
401	0.03707204
404	0.03507172
407	0.03312716
410	0.03126193
413	0.02946873
416	0.02780234
419	0.02632863
422	0.02489615
425	0.02363607
428	0.02246652
431	0.02127975
434	0.02019469
437	0.01920854
440	0.01820843
443	0.01729191
446	0.01639821
449	0.01560748
452	0.01488863
455	0.01421545
458	0.01360199
461	0.0130596
464	0.01249412
467	0.01202369
470	0.01156702
473	0.01107158
476	0.01060922
479	0.01011138
482	0.009714466
485	0.009337494
488	0.008931811
491	0.008586909
494	0.008247365
497	0.007898226
500	0.007586827
503	0.007266084
506	0.007019801
509	0.006751809
512	0.006499679
515	0.006250159
518	0.006026641
521	0.005776633
524	0.005590417
527	0.005389874
530	0.005178451
533	0.005009715
536	0.004838136
539	0.004676255
542	0.004514723
545	0.004395675
548	0.004222589
551	0.004088556
554	0.00393869
557	0.003815853
560	0.003707091
563	0.003591582
566	0.003497563
569	0.003390199
572	0.003301313
575	0.003219989
578	0.003141862
581	0.003061254
584	0.002949913
587	0.002889721
590	0.002793464
593	0.002727379
596	0.002655857
599	0.002571213
602	0.002500119
605	0.002449124
608	0.002368913
611	0.002328077
614	0.002267988
617	0.002210006
620	0.002166055
623	0.002111541
626	0.002075934
629	0.002027593
632	0.001986529
635	0.001950338
638	0.001916962
641	0.001885275
644	0.001853402
647	0.00182109
650	0.001804137
653	0.001770017
656	0.001762832
659	0.001728975
662	0.001706262
665	0.001671889
668	0.001654043
671	0.001618686
674	0.001587751
677	0.001588651
680	0.001571362
683	0.00154669
686	0.001543601
689	0.001517325
692	0.001490149
695	0.001500215
698	0.001457343
701	0.001510498
704	0.00147842
707	0.001416345
710	0.001393631
713	0.001291028
716	0.00122972
719	0.001190401
722	0.001140075
725	0.00113864
728	0.001138292
731	0.001079285
734	0.001028492
737	0.0009771323
740	0.0009380432
743	0.0009358922
746	0.0009422427
749	0.0009514265
752	0.0009754682
755	0.0009971182
758	0.001000511
761	0.001059146
764	0.001060767
767	0.001104656
770	0.001078209
773	0.001095064
776	0.001111742
779	0.001193853
782	0.001224603
785	0.001285205
788	0.001228963
791	0.001331548
794	0.001345872
797	0.001259932
800	0.00124127
