Wavelength (nm)	Dilution Corrected Absorbance
230	0.5929908
233	0.568937
236	0.5475958
239	0.5258094
242	0.5075162
245	0.4895098
248	0.4729025
251	0.4570649
254	0.4428898
257	0.4287293
260	0.4149601
263	0.4006897
266	0.3861159
269	0.3719828
272	0.3572496
275	0.3432099
278	0.3294064
281	0.3150517
284	0.3011895
287	0.2876193
290	0.2755519
293	0.2639707
296	0.2541609
299	0.242688
302	0.2315552
305	0.2207504
308	0.2107258
311	0.2011856
314	0.1917243
317	0.182941
320	0.1743615
323	0.1659018
326	0.1578189
329	0.1503587
332	0.1430771
335	0.1363059
338	0.1297416
341	0.1233169
344	0.1172753
347	0.1114871
350	0.1060151
353	0.1006006
356	0.09539295
359	0.09062237
362	0.08579973
365	0.08124798
368	0.07685812
371	0.0725809
374	0.06843889
377	0.06461686
380	0.06106019
383	0.05780773
386	0.05455903
389	0.05134413
392	0.04847055
395	0.04566584
398	0.0432471
401	0.04090943
404	0.0386747
407	0.03649992
410	0.03444873
413	0.03243599
416	0.03058557
419	0.02895918
422	0.02733779
425	0.0259672
428	0.0246723
431	0.0233519
434	0.02211682
437	0.02100489
440	0.01986359
443	0.01880909
446	0.01779268
449	0.0168996
452	0.01609497
455	0.0153438
458	0.01467064
461	0.0140542
464	0.01343478
467	0.01293457
470	0.01242552
473	0.01187988
476	0.01140627
479	0.01088929
482	0.0104226
485	0.0100152
488	0.009543688
491	0.00916545
494	0.008807848
497	0.008415171
500	0.008062424
503	0.007729476
506	0.006511008
509	0.007131108
512	0.006834887
515	0.006553114
518	0.006299536
521	0.006076056
524	0.005825293
527	0.005550978
530	0.005341511
533	0.005154906
536	0.004937042
539	0.004777699
542	0.004594802
545	0.004419779
548	0.004822571
551	0.004065094
554	0.003906718
557	0.003745731
560	0.003641995
563	0.003538339
566	0.003454226
569	0.003372548
572	0.00325553
575	0.003171292
578	0.003041289
581	0.002913766
584	0.002844751
587	0.002776274
590	0.002696623
593	0.002605532
596	0.002530594
599	0.002471452
602	0.002416839
605	0.002332424
608	0.002254704
611	0.002235813
614	0.002155025
617	0.002064391
620	0.002019442
623	0.001951121
626	0.001918263
629	0.001869541
632	0.001780822
635	0.001808278
638	0.001760843
641	0.001681579
644	0.001694898
647	0.001735175
650	0.001739083
653	0.001783439
656	0.001725506
659	0.001559195
662	0.001602779
665	0.001527792
668	0.001440466
671	0.001528709
674	0.001494183
677	0.001424198
680	0.001425309
683	0.001406655
686	0.001325635
689	0.001336064
692	0.001271749
695	0.001150865
698	0.001097295
701	0.001086797
704	0.001104247
707	0.001145106
710	0.001034072
713	0.0009644686
716	0.0008288226
719	0.0007020824
722	0.0006079006
725	0.0006427468
728	0.0006532204
731	0.0006288163
734	0.0005412151
737	0.0004371247
740	0.0003940283
743	0.0004203686
746	0.0005387989
749	0.0006925946
752	0.0008349831
755	0.0008788265
758	0.0009747928
761	0.0009957704
764	0.00105079
767	0.001162334
770	0.001168415
773	0.001115389
776	0.001322778
779	0.00118413
782	0.001296877
785	0.001250058
788	0.001230233
791	0.001321453
794	0.001266612
797	0.001260247
800	0.001395849
