Wavelength (nm)	Dilution Corrected Absorbance
230	3.018832
233	2.979155
236	2.895102
239	2.7946
242	2.711051
245	2.629129
248	2.559924
251	2.497617
254	2.444176
257	2.390486
260	2.341081
263	2.289225
266	2.234537
269	2.179744
272	2.121205
275	2.062521
278	2.003447
281	1.937321
284	1.870821
287	1.802276
290	1.740603
293	1.681399
296	1.63145
299	1.572114
302	1.515178
305	1.458439
308	1.405524
311	1.354706
314	1.302563
317	1.25303
320	1.203447
323	1.152807
326	1.103587
329	1.057196
332	1.011629
335	0.9690699
338	0.9279544
341	0.8872623
344	0.8489285
347	0.8129154
350	0.7787051
353	0.7451136
356	0.7126209
359	0.6830841
362	0.6534635
365	0.6254831
368	0.5984109
371	0.5718271
374	0.5459957
377	0.5216789
380	0.4992331
383	0.4779768
386	0.4562418
389	0.4353384
392	0.4157383
395	0.3962996
398	0.3789719
401	0.3626334
404	0.3466251
407	0.3306125
410	0.3151816
413	0.3005834
416	0.2865586
419	0.2739893
422	0.2616932
425	0.2502628
428	0.239753
431	0.2291594
434	0.2194135
437	0.2105069
440	0.2016708
443	0.1936175
446	0.1857993
449	0.1786464
452	0.1721035
455	0.1661867
458	0.1600603
461	0.1552782
464	0.1497937
467	0.1445499
470	0.1391377
473	0.1345666
476	0.1311312
479	0.1266367
482	0.1213971
485	0.1175796
488	0.1132979
491	0.1096587
494	0.1058572
497	0.1022935
500	0.09863972
503	0.09510025
506	0.09175715
509	0.08871343
512	0.08599497
515	0.08266254
518	0.07993781
521	0.07685902
524	0.07413672
527	0.07188807
530	0.06889019
533	0.06681348
536	0.06437816
539	0.0620413
542	0.05981485
545	0.05815404
548	0.05617075
551	0.05443338
554	0.05272803
557	0.05101222
560	0.04928975
563	0.04793996
566	0.04652701
569	0.0447204
572	0.04351344
575	0.04221218
578	0.04095173
581	0.03966896
584	0.03831523
587	0.03720773
590	0.03617848
593	0.03503725
596	0.03437284
599	0.03320536
602	0.031953
605	0.03085656
608	0.0299579
611	0.02924754
614	0.0281081
617	0.02753173
620	0.02661923
623	0.02561823
626	0.02486616
629	0.02403603
632	0.02288479
635	0.02233389
638	0.02144129
641	0.02073009
644	0.0201113
647	0.01958617
650	0.0186569
653	0.01788635
656	0.0171407
659	0.01674848
662	0.01634263
665	0.0163025
668	0.01559536
671	0.01508572
674	0.01436072
677	0.0138317
680	0.01376357
683	0.01357967
686	0.01327979
689	0.01282623
692	0.01208206
695	0.01136095
698	0.01124829
701	0.01087006
704	0.01086283
707	0.01100766
710	0.01053268
713	0.009781742
716	0.008906248
719	0.008328974
722	0.007810958
725	0.007859313
728	0.007860949
731	0.007683422
734	0.00732447
737	0.007011934
740	0.006710305
743	0.005963629
746	0.005861608
749	0.006173913
752	0.005885138
755	0.00619563
758	0.0068696
761	0.006913864
764	0.006501496
767	0.006884832
770	0.00632748
773	0.006181512
776	0.00662673
779	0.007096538
782	0.007498884
785	0.007129337
788	0.007102355
791	0.006542816
794	0.00616135
797	0.006575372
800	0.006701894
