"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.5978295
233,0.5718563
236,0.5489604
239,0.5264975
242,0.5076132
245,0.4893734
248,0.4726839
251,0.4569586
254,0.443185
257,0.4296624
260,0.4168015
263,0.4036594
266,0.3903091
269,0.3773221
272,0.3639085
275,0.35067
278,0.3376187
281,0.3235271
284,0.3097206
287,0.2959362
290,0.2835763
293,0.2718522
296,0.2619148
299,0.2504021
302,0.239393
305,0.2286339
308,0.2186885
311,0.2092154
314,0.1997442
317,0.1908882
320,0.1821499
323,0.1734065
326,0.1650301
329,0.1572579
332,0.1496147
335,0.142539
338,0.1356869
341,0.1289864
344,0.122735
347,0.1167885
350,0.1111976
353,0.1056837
356,0.1004262
359,0.09561617
362,0.09082186
365,0.0862892
368,0.08194037
371,0.07773434
374,0.07365184
377,0.06987532
380,0.0664433
383,0.06325148
386,0.06004192
389,0.05690047
392,0.05406584
395,0.05123706
398,0.04882358
401,0.04641868
404,0.04415048
407,0.04190481
410,0.03977657
413,0.03768458
416,0.03576386
419,0.0340393
422,0.03234676
425,0.03085193
428,0.02939152
431,0.02794577
434,0.02656832
437,0.02533739
440,0.02412827
443,0.02298472
446,0.02186742
449,0.02086765
452,0.01995706
455,0.01911315
458,0.0183541
461,0.01763521
464,0.01692726
467,0.01630286
470,0.01568329
473,0.01505232
476,0.01448892
479,0.01382779
482,0.01327667
485,0.01281727
488,0.01226786
491,0.01179755
494,0.01137865
497,0.01088981
500,0.01044061
503,0.01004249
506,0.009652861
509,0.009300205
512,0.00893077
515,0.008605126
518,0.008278852
521,0.007991796
524,0.007708123
527,0.007437758
530,0.007155909
533,0.006916521
536,0.006704931
539,0.006457419
542,0.006256677
545,0.006051166
548,0.005866128
551,0.005675697
554,0.005518281
557,0.005370417
560,0.005215879
563,0.005074961
566,0.004920032
569,0.004782374
572,0.004679324
575,0.004565961
578,0.004455392
581,0.00432066
584,0.0042158
587,0.004121229
590,0.004009508
593,0.003920864
596,0.003842082
599,0.003755982
602,0.003665103
605,0.003594879
608,0.003551955
611,0.003477243
614,0.003421543
617,0.003336885
620,0.003239997
623,0.003160017
626,0.003066995
629,0.00312335
632,0.003159133
635,0.003075923
638,0.003050522
641,0.003108751
644,0.003070312
647,0.003006935
650,0.002921505
653,0.002799909
656,0.002756945
659,0.00270521
662,0.002662044
665,0.002573848
668,0.002562437
671,0.002552162
674,0.00254438
677,0.002537407
680,0.002520584
683,0.002426393
686,0.002363177
689,0.002269238
692,0.002202276
695,0.002105853
698,0.002130309
701,0.002113017
704,0.002226328
707,0.00221306
710,0.002113064
713,0.001978414
716,0.00180481
719,0.001665194
722,0.001624078
725,0.001716511
728,0.001844375
731,0.001976225
734,0.002064943
737,0.002105057
740,0.002082624
743,0.002024333
746,0.00195176
749,0.00187825
752,0.001823174
755,0.001779349
758,0.001706566
761,0.001658651
764,0.001583352
767,0.001611945
770,0.0017089
773,0.001705142
776,0.001750345
779,0.001679705
782,0.001558793
785,0.001542011
788,0.001480574
791,0.001371909
794,0.001389283
797,0.001386807
800,0.001299491
