"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,3.491149
233,3.329372
236,3.180163
239,3.030041
242,2.906363
245,2.790881
248,2.69558
251,2.611082
254,2.543787
257,2.481274
260,2.422491
263,2.362198
266,2.299919
269,2.240228
272,2.17897
275,2.119295
278,2.060081
281,1.994646
284,1.926286
287,1.854472
290,1.788363
293,1.724638
296,1.663477
299,1.608435
302,1.547785
305,1.487564
308,1.431207
311,1.376728
314,1.321265
317,1.267891
320,1.21377
323,1.158103
326,1.103243
329,1.051164
332,0.9995888
335,0.9509721
338,0.9039263
341,0.8576904
344,0.8149373
347,0.7745202
350,0.7372771
353,0.7008195
356,0.6663772
359,0.6350287
362,0.6040249
365,0.5749151
368,0.5469566
371,0.5198088
374,0.4934542
377,0.4692783
380,0.4469119
383,0.4262336
386,0.4053693
389,0.385031
392,0.3665711
395,0.3486641
398,0.3331537
401,0.3179733
404,0.3034969
407,0.2894504
410,0.2759766
413,0.2627869
416,0.2506501
419,0.2396651
422,0.2289293
425,0.21965
428,0.2108691
431,0.2020034
434,0.1939044
437,0.186724
440,0.1793388
443,0.1726979
446,0.1662148
449,0.1600444
452,0.1547066
455,0.1495677
458,0.1450013
461,0.1407145
464,0.1361877
467,0.132282
470,0.1283879
473,0.1245397
476,0.1209329
479,0.1165526
482,0.1128814
485,0.1095102
488,0.1060322
491,0.1027893
494,0.09967078
497,0.09662412
500,0.09340723
503,0.09035359
506,0.08780736
509,0.08498183
512,0.08241182
515,0.08001706
518,0.0775449
521,0.07512326
524,0.07298564
527,0.07062867
530,0.06841895
533,0.06646577
536,0.06443618
539,0.06253241
542,0.06088294
545,0.05590722
548,0.05728384
551,0.0559684
554,0.05443091
557,0.05277452
560,0.05157934
563,0.05038549
566,0.04905989
569,0.04782758
572,0.04687131
575,0.04554628
578,0.04438091
581,0.04328332
584,0.04227668
587,0.04143919
590,0.0406003
593,0.0394965
596,0.03874987
599,0.0382513
602,0.0373515
605,0.03644036
608,0.03582188
611,0.0352546
614,0.03423574
617,0.03338018
620,0.03278671
623,0.03185735
626,0.03086997
629,0.03039805
632,0.02959568
635,0.02893305
638,0.02825584
641,0.02750226
644,0.02682502
647,0.02623849
650,0.02553728
653,0.0249666
656,0.02449182
659,0.02428783
662,0.02343569
665,0.02295181
668,0.02298246
671,0.02215455
674,0.02161397
677,0.02160289
680,0.02104483
683,0.02044852
686,0.01992083
689,0.01990109
692,0.01919527
695,0.01849485
698,0.01887939
701,0.01886691
704,0.01900298
707,0.01934942
710,0.01897841
713,0.01828797
716,0.01735569
719,0.01644884
722,0.0162864
725,0.01667648
728,0.01747851
731,0.01799789
734,0.01852796
737,0.01871982
740,0.01823975
743,0.01745948
746,0.01727578
749,0.01706141
752,0.01649017
755,0.01646598
758,0.01678322
761,0.01593839
764,0.01595622
767,0.01616669
770,0.01567478
773,0.01523305
776,0.01550444
779,0.01599831
782,0.01591043
785,0.01534987
788,0.01586581
791,0.01556717
794,0.01518149
797,0.01543138
800,0.01524546
