Wavelength (nm)	Dilution Corrected Absorbance
230	0.4924874
233	0.4830242
236	0.4667063
239	0.4495844
242	0.4342608
245	0.4196053
248	0.4063299
251	0.3935212
254	0.3815975
257	0.3695832
260	0.3580566
263	0.3459222
266	0.333593
269	0.3215427
272	0.3090597
275	0.2968225
278	0.2848787
281	0.2722327
284	0.2589755
287	0.2480438
290	0.2372522
293	0.2279842
296	0.2178888
299	0.2075699
302	0.1976494
305	0.1879041
308	0.1789884
311	0.1706287
314	0.1622628
317	0.1545328
320	0.1469703
323	0.1395305
326	0.1324241
329	0.1259034
332	0.1195342
335	0.1136507
338	0.1079863
341	0.1024563
344	0.09716812
347	0.0921746
350	0.08739765
353	0.08277287
356	0.07823285
359	0.07416258
362	0.0700152
365	0.0661594
368	0.06241061
371	0.05882613
374	0.05527325
377	0.05207602
380	0.04915372
383	0.04641603
386	0.04368244
389	0.0410607
392	0.03869303
395	0.03635835
398	0.03435591
401	0.0324644
404	0.03062179
407	0.02883403
410	0.02716742
413	0.02557042
416	0.02408214
419	0.02274571
422	0.02146667
425	0.02038976
428	0.01935623
431	0.01828675
434	0.01730422
437	0.01651392
440	0.01563545
443	0.01480691
446	0.01406064
449	0.01329653
452	0.01264676
455	0.0121371
458	0.01164147
461	0.01122175
464	0.01077254
467	0.01029414
470	0.009857677
473	0.009455258
476	0.0091246
479	0.008749538
482	0.008363004
485	0.008038986
488	0.00767625
491	0.007396766
494	0.007084787
497	0.006756093
500	0.006479027
503	0.006214304
506	0.005965244
509	0.005763695
512	0.005565895
515	0.005352489
518	0.00516108
521	0.004971958
524	0.004734684
527	0.004608589
530	0.00441521
533	0.004284895
536	0.004188547
539	0.00401049
542	0.00383788
545	0.003759232
548	0.003643303
551	0.003573628
554	0.00345763
557	0.003399366
560	0.003312594
563	0.003217762
566	0.003136846
569	0.003104853
572	0.003006395
575	0.002908288
578	0.002855061
581	0.00280025
584	0.002718365
587	0.002663038
590	0.002592742
593	0.002557763
596	0.002536415
599	0.002458253
602	0.002452463
605	0.002455721
608	0.002372984
611	0.002343012
614	0.002335036
617	0.002319272
620	0.002243525
623	0.002192076
626	0.00218095
629	0.002174068
632	0.002132614
635	0.002102741
638	0.002035971
641	0.002019913
644	0.002015445
647	0.001981618
650	0.001957887
653	0.001944565
656	0.001942724
659	0.001911601
662	0.001894324
665	0.001907396
668	0.001860943
671	0.001820948
674	0.001782875
677	0.001817171
680	0.001826342
683	0.001757461
686	0.001660274
689	0.001504036
692	0.001461514
695	0.001406738
698	0.001408465
701	0.001454289
704	0.001719234
707	0.001675964
710	0.001703889
713	0.00155665
716	0.001539991
719	0.001558435
722	0.001557327
725	0.001655361
728	0.001876702
731	0.00206342
734	0.002317401
737	0.002335514
740	0.00238476
743	0.002262581
746	0.00219705
749	0.00213386
752	0.002166876
755	0.002127386
758	0.002109343
761	0.001998122
764	0.0019996
767	0.001979322
770	0.001884796
773	0.001835276
776	0.001932522
779	0.001925943
782	0.001893715
785	0.001898362
788	0.001870714
791	0.001961364
794	0.001949757
797	0.001894709
800	0.001850379
