"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.4759805
233,0.4551868
236,0.4372024
239,0.4195578
242,0.4050546
245,0.3909984
248,0.3782779
251,0.365895
254,0.3551284
257,0.3441578
260,0.3335477
263,0.3223642
266,0.3108562
269,0.2995663
272,0.2876675
275,0.2760277
278,0.264582
281,0.2528277
284,0.2403677
287,0.2304328
290,0.2206123
293,0.2121092
296,0.2029148
299,0.1936151
302,0.1845938
305,0.1758854
308,0.1678639
311,0.1602607
314,0.1526549
317,0.1456413
320,0.1387653
323,0.132002
326,0.1255507
329,0.1196543
332,0.1138649
335,0.108489
338,0.1032892
341,0.09814699
344,0.09331325
347,0.08864993
350,0.08428053
353,0.07991537
356,0.07572
359,0.07189452
362,0.06802125
365,0.06436493
368,0.06087069
371,0.05745085
374,0.05413009
377,0.05110263
380,0.0482658
383,0.04567468
386,0.04308566
389,0.04054206
392,0.03824299
395,0.03602184
398,0.03413374
401,0.03226138
404,0.03049067
407,0.02875707
410,0.02712819
413,0.0255768
416,0.02418388
419,0.02289481
422,0.02166304
425,0.02054266
428,0.01952338
431,0.01847772
434,0.01749369
437,0.01661133
440,0.01573586
443,0.01492709
446,0.01418433
449,0.01346614
452,0.01286663
455,0.01225722
458,0.01170895
461,0.01121297
464,0.01072399
467,0.01026834
470,0.009854395
473,0.009462459
476,0.009039347
479,0.00861341
482,0.008233791
485,0.007931526
488,0.007581565
491,0.007284259
494,0.007035965
497,0.006773407
500,0.006489604
503,0.006231566
506,0.005994234
509,0.005787925
512,0.005555674
515,0.005357674
518,0.00512882
521,0.004938859
524,0.004762971
527,0.004575887
530,0.004406531
533,0.00427125
536,0.004117732
539,0.003965588
542,0.003828506
545,0.003727682
548,0.003628837
551,0.003521101
554,0.003375751
557,0.003232549
560,0.003125218
563,0.003019769
566,0.002941417
569,0.002860011
572,0.002751983
575,0.002701429
578,0.00260028
581,0.002533729
584,0.002471861
587,0.002398658
590,0.002313777
593,0.002259229
596,0.002194574
599,0.00215315
602,0.002079535
605,0.002028076
608,0.001963186
611,0.001906382
614,0.001889092
617,0.001832214
620,0.001813574
623,0.001769485
626,0.001757153
629,0.001731616
632,0.001698244
635,0.001666909
638,0.001616945
641,0.001602448
644,0.001576892
647,0.001570236
650,0.001510438
653,0.001509562
656,0.00145846
659,0.001418251
662,0.001385291
665,0.001372918
668,0.001332262
671,0.001274052
674,0.001283923
677,0.00127194
680,0.001298578
683,0.00126634
686,0.001273837
689,0.001238381
692,0.001213407
695,0.00118192
698,0.001109382
701,0.001134874
704,0.001113867
707,0.00116336
710,0.001122361
713,0.001089878
716,0.001019512
719,0.0009477836
722,0.0009181647
725,0.0009306887
728,0.0009235949
731,0.0009094151
734,0.000879431
737,0.0008394376
740,0.0007892324
743,0.0008029779
746,0.0008219661
749,0.000829557
752,0.0008152802
755,0.0008571207
758,0.0008721159
761,0.0009168786
764,0.0009662547
767,0.0009960043
770,0.0009951183
773,0.001098772
776,0.001139048
779,0.001158636
782,0.001129104
785,0.001109164
788,0.001135303
791,0.001188368
794,0.001210852
797,0.001219787
800,0.001242279
