Wavelength (nm)	Dilution Corrected Absorbance
230	0.1950703
233	0.197198
236	0.1914418
239	0.1853228
242	0.1792687
245	0.1737474
248	0.1684701
251	0.1630456
254	0.1580931
257	0.1528761
260	0.1479117
263	0.1426245
266	0.1372104
269	0.1319504
272	0.1265579
275	0.1213232
278	0.116297
281	0.1110675
284	0.1047417
287	0.1014437
290	0.09702212
293	0.0928794
296	0.08886234
299	0.08469549
302	0.08071406
305	0.07673391
308	0.07308924
311	0.06957962
314	0.0660997
317	0.06284349
320	0.05967779
323	0.05659378
326	0.05368409
329	0.05101681
332	0.04840743
335	0.04601499
338	0.04373809
341	0.04149606
344	0.03932075
347	0.03729332
350	0.03538947
353	0.0335545
356	0.03181359
359	0.03021078
362	0.02860433
365	0.02707843
368	0.02563102
371	0.02424198
374	0.02286105
377	0.02164189
380	0.02050881
383	0.01947008
386	0.01841693
389	0.01740964
392	0.01645672
395	0.01558254
398	0.01481259
401	0.0140737
404	0.01337514
407	0.01267543
410	0.01201813
413	0.01138219
416	0.01080453
419	0.01031628
422	0.009841547
425	0.009390706
428	0.009025434
431	0.008667648
434	0.008288869
437	0.007996758
440	0.007630972
443	0.007347045
446	0.007044498
449	0.006826594
452	0.006646216
455	0.006440887
458	0.006310986
461	0.006147859
464	0.005995307
467	0.00589344
470	0.00564519
473	0.005528619
476	0.005405374
479	0.005228191
482	0.005063251
485	0.004975406
488	0.004888875
491	0.004744574
494	0.004628217
497	0.004485616
500	0.004417528
503	0.00428312
506	0.004227536
509	0.004134233
512	0.004047798
515	0.003979912
518	0.00388897
521	0.003801893
524	0.003774297
527	0.003666638
530	0.003616117
533	0.003546848
536	0.0034763
539	0.003423893
542	0.003408208
545	0.00334885
548	0.003335729
551	0.003281623
554	0.003216364
557	0.003171473
560	0.003117583
563	0.003403634
566	0.002996851
569	0.002883749
572	0.002805802
575	0.002785981
578	0.002726538
581	0.002712566
584	0.002673615
587	0.002766332
590	0.002775552
593	0.002753149
596	0.002730643
599	0.002720767
602	0.002706193
605	0.002683494
608	0.002666714
611	0.002647045
614	0.002634503
617	0.002562745
620	0.002534712
623	0.002519525
626	0.002506198
629	0.002438129
632	0.002413629
635	0.002378292
638	0.002363568
641	0.00235129
644	0.002350009
647	0.002319531
650	0.002269617
653	0.00231368
656	0.002289071
659	0.002244939
662	0.00226829
665	0.002336772
668	0.002410617
671	0.002353362
674	0.00222257
677	0.002148283
680	0.002132429
683	0.002036295
686	0.002100236
689	0.002089033
692	0.002033376
695	0.002004145
698	0.002036398
701	0.00206266
704	0.002150032
707	0.002179954
710	0.002075052
713	0.001961061
716	0.001851477
719	0.001857521
722	0.001913601
725	0.001986969
728	0.002108733
731	0.002233771
734	0.002407682
737	0.002375468
740	0.002417902
743	0.00238652
746	0.002401433
749	0.002348061
752	0.002292055
755	0.002231869
758	0.002196211
761	0.002150627
764	0.002105452
767	0.002089625
770	0.002034349
773	0.002023239
776	0.001992427
779	0.002102644
782	0.00213085
785	0.001996952
788	0.00186194
791	0.00177421
794	0.001752026
797	0.001730423
800	0.001721949
