"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.4253071
233,0.4096561
236,0.3958752
239,0.3820508
242,0.3699343
245,0.3582663
248,0.3476933
251,0.3368375
254,0.3268861
257,0.3168404
260,0.3070486
263,0.2966412
266,0.285984
269,0.2754438
272,0.2644811
275,0.2539034
278,0.2435227
281,0.2321337
284,0.2213761
287,0.2121414
290,0.2029206
293,0.1949761
296,0.1865051
299,0.1778411
302,0.1695152
305,0.1614363
308,0.1539683
311,0.1469304
314,0.1398942
317,0.1333478
320,0.1270171
323,0.1207546
326,0.1147981
329,0.109356
332,0.1040667
335,0.09916951
338,0.09440167
341,0.08974963
344,0.08529152
347,0.08111173
350,0.07705021
353,0.07310423
356,0.06927888
359,0.06578276
362,0.0622542
365,0.05894382
368,0.05570517
371,0.05260736
374,0.04956866
377,0.04679565
380,0.04425571
383,0.04190126
386,0.03954285
389,0.03726589
392,0.03519178
395,0.03314611
398,0.03140842
401,0.02971938
404,0.02813528
407,0.02653267
410,0.02506223
413,0.02363445
416,0.02227642
419,0.02115791
422,0.01999071
425,0.01907051
428,0.01814399
431,0.01722102
434,0.01638371
437,0.01562423
440,0.01484626
443,0.01407811
446,0.01335273
449,0.01270541
452,0.01215073
455,0.01170617
458,0.01122213
461,0.01083979
464,0.01044282
467,0.01003709
470,0.009635821
473,0.009259176
476,0.008916611
479,0.008526148
482,0.0081933
485,0.007896531
488,0.007581489
491,0.007284906
494,0.00700202
497,0.006744454
500,0.006474952
503,0.006230735
506,0.005986916
509,0.005788282
512,0.005552082
515,0.005395924
518,0.004674331
521,0.005017069
524,0.004837644
527,0.004727447
530,0.004568737
533,0.004436845
536,0.004286521
539,0.004171725
542,0.004016983
545,0.003930532
548,0.003831805
551,0.003725954
554,0.003631738
557,0.003543249
560,0.0035067
563,0.003415884
566,0.003351614
569,0.003274843
572,0.003255394
575,0.003178971
578,0.003133033
581,0.003067825
584,0.003028823
587,0.002932293
590,0.002923533
593,0.002878174
596,0.002830346
599,0.002806019
602,0.002746864
605,0.002708632
608,0.002662239
611,0.002646013
614,0.002603663
617,0.00260183
620,0.002630286
623,0.002636507
626,0.002625006
629,0.002615433
632,0.002592699
635,0.002568776
638,0.002467437
641,0.002403629
644,0.002405129
647,0.002362355
650,0.002329675
653,0.002318241
656,0.00228826
659,0.002279896
662,0.00229825
665,0.002261884
668,0.002257996
671,0.002245663
674,0.002218811
677,0.002263512
680,0.002192527
683,0.002170121
686,0.00215204
689,0.002120988
692,0.00205017
695,0.001980574
698,0.001991246
701,0.002090307
704,0.002227453
707,0.002315741
710,0.002281906
713,0.002122794
716,0.001932212
719,0.001826103
722,0.001767201
725,0.001977584
728,0.002155746
731,0.002399229
734,0.002610936
737,0.002528155
740,0.002508289
743,0.002558928
746,0.002513819
749,0.002515738
752,0.002499751
755,0.002494851
758,0.002553323
761,0.00248756
764,0.002561418
767,0.002666124
770,0.00266615
773,0.002662495
776,0.00265063
779,0.002694391
782,0.002684326
785,0.002749002
788,0.002849359
791,0.002842594
794,0.002833218
797,0.003000068
800,0.002959007
