Wavelength (nm)	Dilution Corrected Absorbance
230	0.1574794
233	0.1485423
236	0.1418615
239	0.1362364
242	0.1315549
245	0.1269789
248	0.1231018
251	0.1188246
254	0.1152257
257	0.111389
260	0.1075255
263	0.103444
266	0.09916851
269	0.09500272
272	0.09069071
275	0.086522
278	0.08259008
281	0.0784487
284	0.07382414
287	0.07117842
290	0.06785027
293	0.06476719
296	0.06184587
299	0.05889948
302	0.05610114
305	0.05340371
308	0.05090213
311	0.0485046
314	0.04607022
317	0.04378026
320	0.04152525
323	0.03928607
326	0.03716249
329	0.03520334
332	0.03330974
335	0.03157213
338	0.02992036
341	0.02829773
344	0.02677983
347	0.02537149
350	0.02404491
353	0.0227616
356	0.0215605
359	0.02045076
362	0.01934655
365	0.01827873
368	0.01724008
371	0.01624194
374	0.01527185
377	0.01437897
380	0.01360205
383	0.01285966
386	0.01216151
389	0.01148606
392	0.01086613
395	0.01024798
398	0.009702029
401	0.009195352
404	0.008721719
407	0.008268673
410	0.007843238
413	0.007409577
416	0.007035178
419	0.006690512
422	0.006359945
425	0.006089341
428	0.005831568
431	0.005604207
434	0.005385845
437	0.005130661
440	0.004913113
443	0.004716488
446	0.004520408
449	0.004348933
452	0.004207677
455	0.004114437
458	0.004014975
461	0.003930661
464	0.003820607
467	0.003736892
470	0.003632844
473	0.003532032
476	0.00349076
479	0.003382357
482	0.003303537
485	0.003245954
488	0.003143441
491	0.003004422
494	0.002898241
497	0.002831894
500	0.002747163
503	0.002664146
506	0.002596364
509	0.002549788
512	0.002518837
515	0.002452433
518	0.002347568
521	0.002317062
524	0.002284321
527	0.002227065
530	0.002201841
533	0.00219408
536	0.002142998
539	0.002103259
542	0.002055305
545	0.002052882
548	0.002081304
551	0.002077343
554	0.002054227
557	0.00196165
560	0.001958915
563	0.002010833
566	0.001959934
569	0.001957089
572	0.001913101
575	0.001940521
578	0.001923822
581	0.001940936
584	0.001846003
587	0.0018051
590	0.001838719
593	0.001801871
596	0.001782831
599	0.001800353
602	0.001787511
605	0.001757725
608	0.001688058
611	0.001759933
614	0.001762807
617	0.001758373
620	0.001744997
623	0.001736648
626	0.001740522
629	0.001719557
632	0.001743278
635	0.001722352
638	0.001718014
641	0.001721037
644	0.001710245
647	0.001702424
650	0.001673374
653	0.001684861
656	0.001668316
659	0.001639701
662	0.001667165
665	0.001689275
668	0.00169558
671	0.001645825
674	0.001630181
677	0.001615545
680	0.001605116
683	0.001569691
686	0.001607735
689	0.001586306
692	0.001551483
695	0.001496714
698	0.001536653
701	0.001627608
704	0.00168001
707	0.001729679
710	0.001689796
713	0.001590711
716	0.001521828
719	0.001518823
722	0.001571384
725	0.001638169
728	0.001790652
731	0.001917454
734	0.001980396
737	0.00201474
740	0.001975106
743	0.002019255
746	0.002036457
749	0.002034883
752	0.001962312
755	0.001927081
758	0.00197826
761	0.001909302
764	0.001884795
767	0.001966156
770	0.001924084
773	0.001958008
776	0.001980467
779	0.00191082
782	0.001917561
785	0.001989435
788	0.002042763
791	0.001994944
794	0.002051056
797	0.002061647
800	0.002003192
