"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,3.312487
233,3.176618
236,3.055621
239,2.935226
242,2.833986
245,2.73742
248,2.653226
251,2.57795
254,2.515105
257,2.455342
260,2.397608
263,2.337841
266,2.275235
269,2.213441
272,2.148417
275,2.084324
278,2.019676
281,1.949682
284,1.878323
287,1.806738
290,1.741209
293,1.678081
296,1.624395
299,1.56171
302,1.501156
305,1.442353
308,1.387348
311,1.334483
314,1.280876
317,1.230259
320,1.179111
323,1.127682
326,1.077358
329,1.029961
332,0.9836894
335,0.9400362
338,0.8978359
341,0.8564959
344,0.8178912
347,0.7811162
350,0.7467154
353,0.712758
356,0.6803019
359,0.6505199
362,0.620786
365,0.5925299
368,0.5657129
371,0.539531
374,0.5139945
377,0.4902823
380,0.4683312
383,0.4477093
386,0.4269217
389,0.4063462
392,0.3875078
395,0.3689511
398,0.3528758
401,0.3369243
404,0.3215724
407,0.3063723
410,0.292214
413,0.277823
416,0.265117
419,0.2534289
422,0.2420363
425,0.2317008
428,0.2222816
431,0.212297
434,0.2032729
437,0.1948877
440,0.1868243
443,0.1793876
446,0.1720143
449,0.1652979
452,0.1594828
455,0.1535287
458,0.1481203
461,0.1432216
464,0.1381834
467,0.1336844
470,0.1294523
473,0.1251288
476,0.1209708
479,0.1162518
482,0.112264
485,0.1084177
488,0.1044434
491,0.1008346
494,0.09764436
497,0.09417739
500,0.09083762
503,0.08771875
506,0.08027574
509,0.08204178
512,0.07929187
515,0.07643901
518,0.07350724
521,0.07119577
524,0.06874194
527,0.06639823
530,0.06411313
533,0.06200589
536,0.05994786
539,0.05791477
542,0.05604136
545,0.05445725
548,0.05264339
551,0.05108411
554,0.04938213
557,0.04780642
560,0.0463888
563,0.04518581
566,0.04391909
569,0.04266693
572,0.04134987
575,0.04042653
578,0.03916506
581,0.03808728
584,0.03716667
587,0.03603363
590,0.03491929
593,0.03398036
596,0.03309469
599,0.03212771
602,0.0314517
605,0.03070297
608,0.02983725
611,0.02904281
614,0.02842373
617,0.02762686
620,0.02673776
623,0.02592012
626,0.0251186
629,0.02449007
632,0.02380454
635,0.02309084
638,0.02245227
641,0.02182319
644,0.0210514
647,0.02072422
650,0.02030223
653,0.01972633
656,0.01933588
659,0.0186608
662,0.01807354
665,0.01770861
668,0.01732997
671,0.01679646
674,0.01654726
677,0.01585125
680,0.01518753
683,0.01470043
686,0.0142942
689,0.0139178
692,0.01354414
695,0.0133585
698,0.01276002
701,0.01287971
704,0.0126181
707,0.01226158
710,0.01210401
713,0.01136982
716,0.01042003
719,0.009870328
722,0.009538387
725,0.009719692
728,0.01028526
731,0.0106323
734,0.01053889
737,0.01069594
740,0.0100873
743,0.009587444
746,0.009297101
749,0.00915664
752,0.008836177
755,0.009132292
758,0.008262667
761,0.008049157
764,0.007741319
767,0.007368597
770,0.007500337
773,0.008175508
776,0.007676285
779,0.007809284
782,0.008152877
785,0.007520496
788,0.007726172
791,0.007052144
794,0.006952552
797,0.006723045
800,0.006265434
