Wavelength (nm)	Dilution Corrected Absorbance
230	0.08482603
233	0.0750991
236	0.07079504
239	0.06755372
242	0.06493229
245	0.06245035
248	0.06031835
251	0.05829286
254	0.05643332
257	0.05442546
260	0.05262996
263	0.05087557
266	0.04891255
269	0.04710209
272	0.04514209
275	0.04325067
278	0.04146576
281	0.03844377
284	0.03771241
287	0.03603207
290	0.03439879
293	0.03281052
296	0.03135088
299	0.0299775
302	0.02863762
305	0.02734492
308	0.02612215
311	0.02492783
314	0.02367482
317	0.02253972
320	0.02146946
323	0.02045445
326	0.01951403
329	0.01868613
332	0.0178799
335	0.01718158
338	0.01646516
341	0.01570906
344	0.01498026
347	0.01430129
350	0.01367722
353	0.01310633
356	0.01257707
359	0.0121073
362	0.01164126
365	0.01112043
368	0.01057459
371	0.01009903
374	0.00964578
377	0.009186982
380	0.008738583
383	0.008419592
386	0.008142573
389	0.007831713
392	0.007563832
395	0.007304685
398	0.007058816
401	0.006787614
404	0.006570426
407	0.006395213
410	0.006172259
413	0.005942423
416	0.005734056
419	0.005569066
422	0.00543979
425	0.005309477
428	0.005091465
431	0.005005041
434	0.004865911
437	0.004850163
440	0.004824918
443	0.004745353
446	0.004665934
449	0.004507504
452	0.004355307
455	0.004335971
458	0.00426709
461	0.00428747
464	0.004299375
467	0.004259206
470	0.00421616
473	0.004174159
476	0.004149169
479	0.00407175
482	0.003969621
485	0.00397036
488	0.004021277
491	0.003982873
494	0.00391076
497	0.003851634
500	0.00375776
503	0.003694938
506	0.00366923
509	0.003664817
512	0.003608531
515	0.003580754
518	0.00355702
521	0.003189086
524	0.003409096
527	0.003485364
530	0.003520423
533	0.003568347
536	0.003527318
539	0.003424885
542	0.003373211
545	0.003292008
548	0.003292219
551	0.003338518
554	0.003394259
557	0.003358976
560	0.003374913
563	0.003374643
566	0.003330063
569	0.003329332
572	0.003371616
575	0.003383714
578	0.003423271
581	0.003393522
584	0.003338561
587	0.003371913
590	0.003402164
593	0.003485859
596	0.003501571
599	0.003426259
602	0.003386281
605	0.003390211
608	0.003359007
611	0.003359404
614	0.003342094
617	0.003197252
620	0.003222233
623	0.003223791
626	0.003242543
629	0.003265524
632	0.003269278
635	0.003275368
638	0.003281493
641	0.003285525
644	0.003351157
647	0.003324911
650	0.003346053
653	0.003408701
656	0.003497526
659	0.003535711
662	0.003571557
665	0.003440807
668	0.003346132
671	0.003413539
674	0.003366445
677	0.003286094
680	0.003364202
683	0.003376657
686	0.003344913
689	0.00337091
692	0.003271944
695	0.003242948
698	0.003328286
701	0.003319795
704	0.003459959
707	0.003585271
710	0.003535564
713	0.003406238
716	0.003225287
719	0.003128902
722	0.003081795
725	0.003159259
728	0.003366632
731	0.003493019
734	0.003622178
737	0.00360715
740	0.003472787
743	0.003441779
746	0.003481101
749	0.00345453
752	0.003465588
755	0.003455729
758	0.003257752
761	0.003299868
764	0.003534158
767	0.003585131
770	0.003534172
773	0.003666356
776	0.003712705
779	0.003689528
782	0.003748183
785	0.003801946
788	0.003550252
791	0.003813262
794	0.003790712
797	0.003573415
800	0.003830628
