"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,1.631675
233,1.549467
236,1.494021
239,1.438112
242,1.393825
245,1.350245
248,1.312553
251,1.279508
254,1.250875
257,1.221567
260,1.194752
263,1.165889
266,1.136143
269,1.106565
272,1.075111
275,1.043794
278,1.012319
281,0.9775818
284,0.9423402
287,0.90651
290,0.8736031
293,0.8425375
296,0.8160984
299,0.7853288
302,0.7555035
305,0.7261444
308,0.698708
311,0.6724822
314,0.6456065
317,0.6201113
320,0.5944688
323,0.5684878
326,0.5432671
329,0.5197314
332,0.496544
335,0.4749397
338,0.4540321
341,0.4337256
344,0.4144474
347,0.3964516
350,0.3791971
353,0.3625176
356,0.346212
359,0.3315542
362,0.316695
365,0.3028049
368,0.2892556
371,0.2762167
374,0.263284
377,0.251194
380,0.2400333
383,0.2294215
386,0.2187713
389,0.208414
392,0.1987734
395,0.1891548
398,0.1808916
401,0.1726562
404,0.1648151
407,0.1570764
410,0.1495594
413,0.1421806
416,0.1354132
419,0.1292048
422,0.1231142
425,0.1175555
428,0.1124652
431,0.1072862
434,0.1024319
437,0.09815535
440,0.09376865
443,0.08966175
446,0.08590449
449,0.08251792
452,0.07935917
455,0.07627049
458,0.07329771
461,0.07064727
464,0.06821568
467,0.06607406
470,0.06389227
473,0.06134949
476,0.05956092
479,0.05683074
482,0.05505768
485,0.05310364
488,0.05100991
491,0.04906651
494,0.04751204
497,0.04587092
500,0.0441119
503,0.04232732
506,0.04079158
509,0.03965667
512,0.03811724
515,0.03438598
518,0.03541894
521,0.03400002
524,0.03278277
527,0.03156615
530,0.030545
533,0.0294527
536,0.02833331
539,0.02723119
542,0.02624733
545,0.02562708
548,0.02454022
551,0.02392036
554,0.02326545
557,0.02240066
560,0.02169453
563,0.02106771
566,0.02074435
569,0.02002344
572,0.01929682
575,0.01852722
578,0.01816053
581,0.01742228
584,0.01691103
587,0.01639446
590,0.01578241
593,0.01538625
596,0.01488146
599,0.01442151
602,0.01406331
605,0.01370533
608,0.0131957
611,0.01302227
614,0.01252439
617,0.01215044
620,0.01167493
623,0.01136444
626,0.01106839
629,0.01058962
632,0.0102752
635,0.00993961
638,0.00963907
641,0.009187678
644,0.009054522
647,0.008807291
650,0.00839662
653,0.008095866
656,0.00773025
659,0.007758671
662,0.007471017
665,0.007245126
668,0.007128251
671,0.007100714
674,0.006643892
677,0.006423431
680,0.005958253
683,0.005844288
686,0.00578389
689,0.005788327
692,0.005399294
695,0.005126498
698,0.004879504
701,0.004687851
704,0.004813578
707,0.004874584
710,0.004413824
713,0.004073573
716,0.003796289
719,0.003391965
722,0.003264392
725,0.003218209
728,0.00329752
731,0.003052921
734,0.003054892
737,0.002852779
740,0.002701511
743,0.002556921
746,0.002360456
749,0.002500572
752,0.002531
755,0.002479343
758,0.00268414
761,0.002592733
764,0.002645353
767,0.003091054
770,0.00300207
773,0.003054463
776,0.002867072
779,0.003032673
782,0.003160899
785,0.003041141
788,0.002902435
791,0.002867364
794,0.00317231
797,0.003240098
800,0.00306221
