"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.1812311
233,0.1841885
236,0.1798051
239,0.1739166
242,0.168699
245,0.1632159
248,0.1586018
251,0.1532618
254,0.1488552
257,0.1442896
260,0.1400087
263,0.1353809
266,0.1306822
269,0.1261875
272,0.1213969
275,0.1168131
278,0.1122418
281,0.1075406
284,0.1016654
287,0.09876546
290,0.09469943
293,0.09076765
296,0.08698601
299,0.08313686
302,0.07955007
305,0.07602605
308,0.07276515
311,0.06966798
314,0.0665991
317,0.06370001
320,0.06088455
323,0.05809628
326,0.05540143
329,0.05291723
332,0.05046253
335,0.04817631
338,0.04600751
341,0.04384303
344,0.04180322
347,0.0398603
350,0.03798793
353,0.03618478
356,0.03442049
359,0.03279989
362,0.0311703
365,0.02965935
368,0.02817576
371,0.02675798
374,0.02536206
377,0.0240629
380,0.02287081
383,0.02177942
386,0.02065564
389,0.0196112
392,0.01862466
395,0.01763505
398,0.01682194
401,0.01606225
404,0.01532005
407,0.01456708
410,0.01384354
413,0.01316966
416,0.01254565
419,0.01202519
422,0.01149245
425,0.01105867
428,0.01059203
431,0.01012904
434,0.009720457
437,0.009309052
440,0.008912431
443,0.008538053
446,0.008245813
449,0.007904383
452,0.007663643
455,0.007515173
458,0.007218213
461,0.007076413
464,0.006823057
467,0.006663927
470,0.006461973
473,0.006254688
476,0.006134661
479,0.005912717
482,0.005719911
485,0.005654156
488,0.005405084
491,0.005267674
494,0.00515198
497,0.005013469
500,0.004850716
503,0.004729445
506,0.004640251
509,0.004568395
512,0.004480713
515,0.00435338
518,0.004265262
521,0.004147417
524,0.004047591
527,0.003919021
530,0.003887175
533,0.003783259
536,0.003730018
539,0.003705561
542,0.003690154
545,0.003656703
548,0.003579924
551,0.003472869
554,0.003423258
557,0.003374597
560,0.003375995
563,0.003324371
566,0.003260226
569,0.003231331
572,0.003210919
575,0.003149707
578,0.003139979
581,0.003109792
584,0.003072068
587,0.003053655
590,0.00299459
593,0.002996294
596,0.002967847
599,0.002931901
602,0.00293444
605,0.002937402
608,0.002929062
611,0.002937845
614,0.002828592
617,0.002813726
620,0.002778299
623,0.002760284
626,0.002750866
629,0.002692566
632,0.00272227
635,0.002674286
638,0.002637996
641,0.002588319
644,0.002588615
647,0.002565453
650,0.002574715
653,0.002568836
656,0.00253483
659,0.002534614
662,0.002502447
665,0.002510144
668,0.00249777
671,0.002441496
674,0.002419495
677,0.002432983
680,0.002390026
683,0.002368791
686,0.002349619
689,0.002321493
692,0.002349636
695,0.002371856
698,0.002390683
701,0.00242945
704,0.002513156
707,0.00245763
710,0.002410451
713,0.002343364
716,0.002304582
719,0.002260368
722,0.002322938
725,0.002419617
728,0.002574406
731,0.002709478
734,0.002814682
737,0.002866653
740,0.002764988
743,0.002748362
746,0.002743742
749,0.00263093
752,0.002621731
755,0.002536873
758,0.002607813
761,0.002545501
764,0.002560298
767,0.002572631
770,0.00248831
773,0.002460793
776,0.002489488
779,0.002405544
782,0.002297643
785,0.002311317
788,0.002380828
791,0.002476719
794,0.002530971
797,0.002490727
800,0.002388868
