"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,2.874866
233,2.648386
236,2.528301
239,2.431946
242,2.355034
245,2.286391
248,2.227546
251,2.174858
254,2.125512
257,2.077113
260,2.029257
263,1.975276
266,1.916987
269,1.858608
272,1.79667
275,1.736206
278,1.676862
281,1.614168
284,1.553447
287,1.492528
290,1.439671
293,1.396978
296,1.348219
299,1.29745
302,1.248206
305,1.198527
308,1.152431
311,1.107719
314,1.061863
317,1.017913
320,0.9742202
323,0.9300572
326,0.8874792
329,0.8477204
332,0.8089153
335,0.7729723
338,0.7383489
341,0.7042817
344,0.6717881
347,0.6415324
350,0.6125339
353,0.5841943
356,0.55671
359,0.5316144
362,0.5065906
365,0.482819
368,0.4597251
371,0.4372117
374,0.4153699
377,0.3947447
380,0.3758448
383,0.3580296
386,0.3401256
389,0.322786
392,0.306639
395,0.2904597
398,0.2765815
401,0.2632617
404,0.2503409
407,0.2375649
410,0.225278
413,0.2137208
416,0.2026956
419,0.1930294
422,0.1834341
425,0.1749906
428,0.1664754
431,0.1583253
434,0.1506562
437,0.1438633
440,0.1369662
443,0.1306272
446,0.1249948
449,0.1192561
452,0.1142903
455,0.1099794
458,0.1055392
461,0.1019493
464,0.09777342
467,0.09466568
470,0.09154446
473,0.08831661
476,0.08498643
479,0.08211447
482,0.07831603
485,0.07563557
488,0.07272002
491,0.07026036
494,0.06754751
497,0.0649348
500,0.06273589
503,0.06022581
506,0.0580107
509,0.05586091
512,0.05418572
515,0.05181474
518,0.05003446
521,0.04813296
524,0.04618626
527,0.04454689
530,0.04274633
533,0.04145047
536,0.04001974
539,0.03863876
542,0.03723673
545,0.03622533
548,0.03502138
551,0.03392503
554,0.03275
557,0.03174775
560,0.03076945
563,0.02981218
566,0.02899122
569,0.02785339
572,0.02710696
575,0.0262741
578,0.02563136
581,0.02500019
584,0.02403894
587,0.02330871
590,0.02242281
593,0.02164819
596,0.02142849
599,0.02066948
602,0.02030932
605,0.01986848
608,0.01927032
611,0.01858038
614,0.01817312
617,0.01790965
620,0.01780995
623,0.01727505
626,0.01674988
629,0.01618862
632,0.01567536
635,0.01516509
638,0.01466533
641,0.01441001
644,0.01376375
647,0.01357558
650,0.01328753
653,0.01281133
656,0.01269188
659,0.01273158
662,0.01227707
665,0.01203059
668,0.01122917
671,0.01092769
674,0.0103187
677,0.01051183
680,0.01122842
683,0.01102595
686,0.01067894
689,0.01045553
692,0.009807436
695,0.009355735
698,0.009215999
701,0.008560845
704,0.009375259
707,0.009619484
710,0.009120965
713,0.007978518
716,0.007173962
719,0.006786843
722,0.006343349
725,0.006502484
728,0.006670256
731,0.00661637
734,0.006263906
737,0.005789554
740,0.005527347
743,0.005260107
746,0.005106683
749,0.005787349
752,0.005626316
755,0.006084581
758,0.007097018
761,0.007325256
764,0.00728511
767,0.007854863
770,0.007672548
773,0.007675425
776,0.007812628
779,0.008404138
782,0.009195346
785,0.009199735
788,0.009482166
791,0.008816532
794,0.00837544
797,0.008277308
800,0.00831899
