Wavelength (nm)	Dilution Corrected Absorbance
230	0.4221942
233	0.4106905
236	0.3978704
239	0.3846364
242	0.3736774
245	0.3631587
248	0.3537664
251	0.3445763
254	0.3358556
257	0.3268303
260	0.3179062
263	0.3079712
266	0.2975554
269	0.2870853
272	0.2759528
275	0.2651539
278	0.2546111
281	0.2434807
284	0.2312666
287	0.2221382
290	0.214859
293	0.2063995
296	0.1981265
299	0.1896861
302	0.1816689
305	0.1737612
308	0.1665143
311	0.1596436
314	0.1525532
317	0.1460221
320	0.1397674
323	0.1333089
326	0.1271182
329	0.1214084
332	0.1157978
335	0.1105378
338	0.1054685
341	0.1004697
344	0.09564003
347	0.09116252
350	0.08679177
353	0.08253275
356	0.07837908
359	0.07458898
362	0.07079185
365	0.06719693
368	0.06371297
371	0.06034175
374	0.05702772
377	0.05398471
380	0.05109883
383	0.04847629
386	0.04582028
389	0.04324399
392	0.04086942
395	0.03856507
398	0.03663731
401	0.0347939
404	0.03294868
407	0.0311443
410	0.02943629
413	0.02777891
416	0.02627013
419	0.024975
422	0.02367566
425	0.02264223
428	0.0215739
431	0.02049416
434	0.01954838
437	0.01874853
440	0.01787639
443	0.01701187
446	0.01611814
449	0.01517273
452	0.01429174
455	0.01367671
458	0.0132455
461	0.01279379
464	0.01234655
467	0.0118053
470	0.01136581
473	0.01092547
476	0.01047867
479	0.01019993
482	0.009701288
485	0.009362123
488	0.009024907
491	0.008681549
494	0.008334118
497	0.008026655
500	0.007693228
503	0.007426502
506	0.007167149
509	0.006910729
512	0.006732819
515	0.006434274
518	0.006302116
521	0.006023933
524	0.005789568
527	0.005733729
530	0.005427263
533	0.005286693
536	0.0051163
539	0.004974964
542	0.004813428
545	0.004701522
548	0.004559258
551	0.004422713
554	0.004298369
557	0.004176126
560	0.004052342
563	0.0046534
566	0.004000375
569	0.003883468
572	0.003830435
575	0.003663706
578	0.003569426
581	0.003527969
584	0.00347955
587	0.003375258
590	0.003325077
593	0.003228103
596	0.003214637
599	0.003142068
602	0.003050312
605	0.00300346
608	0.002986892
611	0.002954573
614	0.002870582
617	0.002846555
620	0.002751992
623	0.002719322
626	0.00271304
629	0.00263741
632	0.002634079
635	0.002598778
638	0.002554152
641	0.002498089
644	0.002407424
647	0.002375405
650	0.002397478
653	0.002413737
656	0.002299915
659	0.002234045
662	0.002247155
665	0.002232438
668	0.00223852
671	0.00234544
674	0.002404622
677	0.002219525
680	0.002026926
683	0.002026466
686	0.002074391
689	0.00202208
692	0.001957608
695	0.00190063
698	0.001833173
701	0.001784419
704	0.001902992
707	0.002179067
710	0.002106783
713	0.001927539
716	0.001778669
719	0.001673449
722	0.001689639
725	0.001756912
728	0.001815426
731	0.002095627
734	0.002111757
737	0.002152133
740	0.002173017
743	0.002003915
746	0.001963548
749	0.002051997
752	0.002077015
755	0.001961765
758	0.001904305
761	0.001847392
764	0.001830014
767	0.001792589
770	0.001882314
773	0.001901528
776	0.00179254
779	0.00179025
782	0.001806214
785	0.00165812
788	0.001784691
791	0.002000656
794	0.001871912
797	0.001675882
800	0.001718307
