"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.01049684
233,0.008571383
236,0.007521079
239,0.007023227
242,0.00653129
245,0.006166519
248,0.005832159
251,0.005613602
254,0.005314465
257,0.00504718
260,0.004938072
263,0.004688346
266,0.004574881
269,0.00444235
272,0.004288165
275,0.004202777
278,0.004054498
281,0.003896006
284,0.003803281
287,0.003608327
290,0.003469012
293,0.003316352
296,0.003175059
299,0.003010907
302,0.002842484
305,0.002696353
308,0.002535455
311,0.00239963
314,0.002258221
317,0.002120119
320,0.002005961
323,0.001870879
326,0.001757113
329,0.001650789
332,0.00156017
335,0.001491357
338,0.001416562
341,0.00135376
344,0.001309218
347,0.001246914
350,0.001200263
353,0.001160895
356,0.001117684
359,0.001085786
362,0.001044126
365,0.0009892718
368,0.0009428022
371,0.0009148805
374,0.0008702396
377,0.0008512844
380,0.0008166195
383,0.0007997502
386,0.0007539382
389,0.0007386785
392,0.0007165855
395,0.0006876259
398,0.0006602979
401,0.0006465423
404,0.0006275756
407,0.0006196774
410,0.0005909038
413,0.0005718036
416,0.0005679436
419,0.000550489
422,0.0005359993
425,0.0005552834
428,0.0005472883
431,0.0005505639
434,0.0005532541
437,0.0005568125
440,0.0005457974
443,0.0005209887
446,0.0005054222
449,0.0005005528
452,0.0005018035
455,0.0005370504
458,0.0005637117
461,0.00056071
464,0.0005597589
467,0.0005434562
470,0.0005483622
473,0.0005464846
476,0.0005418936
479,0.0005338418
482,0.0005161172
485,0.0005154368
488,0.0005159134
491,0.0005232994
494,0.0005016627
497,0.0005003759
500,0.0005124919
503,0.0004953051
506,0.000487771
509,0.0005002286
512,0.0004937116
515,0.0004831302
518,0.000463491
521,0.0004605058
524,0.0004501769
527,0.0004322978
530,0.0004375917
533,0.000431159
536,0.0004338876
539,0.0004334832
542,0.0004282815
545,0.0004359958
548,0.0004512761
551,0.0004611583
554,0.0004402035
557,0.0004472841
560,0.0004436641
563,0.0007482994
566,0.0004512919
569,0.0004534434
572,0.0004590629
575,0.000432439
578,0.0004501373
581,0.0004446568
584,0.0004403547
587,0.0004659237
590,0.0004843248
593,0.0004535752
596,0.0004568617
599,0.0004667965
602,0.0004895393
605,0.0004587329
608,0.0004821651
611,0.0004814025
614,0.0004660629
617,0.0004687445
620,0.0004687323
623,0.0004904082
626,0.0004783152
629,0.0004789595
632,0.0005183288
635,0.0004867775
638,0.0004974717
641,0.0004839823
644,0.0004859871
647,0.0005124791
650,0.0004922525
653,0.0005167828
656,0.0004933331
659,0.0004939342
662,0.0005078718
665,0.0004962825
668,0.0005098789
671,0.000448569
674,0.0004771426
677,0.0004909663
680,0.0004804037
683,0.0004655602
686,0.0004851251
689,0.0004876621
692,0.0004561159
695,0.0004644607
698,0.0004609024
701,0.0005013923
704,0.0005004945
707,0.0005130463
710,0.0005616663
713,0.0005333056
716,0.0005807485
719,0.0005972183
722,0.000638972
725,0.0006930634
728,0.0006987072
731,0.0008000363
734,0.0009072472
737,0.0009501333
740,0.0009705939
743,0.0009548042
746,0.0009103959
749,0.0007471632
752,0.0007106477
755,0.0005551276
758,0.0005565866
761,0.0008390499
764,0.000624741
767,0.0007116007
770,0.0006028457
773,0.0006108425
776,0.0005673443
779,0.0004956736
782,0.0005563689
785,0.0005544204
788,0.0004754315
791,0.0005115559
794,0.000504997
797,0.0005095491
800,0.0005407741
