"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.6923704
233,0.6938176
236,0.6765348
239,0.6559641
242,0.637102
245,0.6191627
248,0.6028729
251,0.5874033
254,0.5730982
257,0.5575188
260,0.542151
263,0.5252227
266,0.507286
269,0.4893355
272,0.4705573
275,0.4522234
278,0.4344776
281,0.4159299
284,0.3969679
287,0.3815597
290,0.3665715
293,0.3540086
296,0.3404167
299,0.3266772
302,0.3134694
305,0.3004247
308,0.2882836
311,0.2767556
314,0.2649287
317,0.2538684
320,0.2427975
323,0.2317019
326,0.2209923
329,0.2110879
332,0.2012906
335,0.1921495
338,0.183298
341,0.1745922
344,0.1662794
347,0.1583597
350,0.1507739
353,0.1433596
356,0.1360677
359,0.1295128
362,0.1227893
365,0.1164671
368,0.1103053
371,0.1043804
374,0.09849555
377,0.09311605
380,0.08814988
383,0.08352951
386,0.07890327
389,0.07440378
392,0.0702767
395,0.06624166
398,0.06273896
401,0.05944276
404,0.05622229
407,0.05307082
410,0.0501092
413,0.04726531
416,0.04456002
419,0.04223832
422,0.03990888
425,0.03789188
428,0.03597112
431,0.03397214
434,0.03217174
437,0.03062195
440,0.029059
443,0.02760636
446,0.02629883
449,0.02494924
452,0.02374497
455,0.02271337
458,0.02178624
461,0.02091867
464,0.02008321
467,0.01926546
470,0.01854643
473,0.017758
476,0.01707417
479,0.01637111
482,0.01573536
485,0.01508222
488,0.01446626
491,0.01387779
494,0.01336025
497,0.01282164
500,0.01229369
503,0.01182187
506,0.0113923
509,0.01100877
512,0.01058973
515,0.01018793
518,0.009795538
521,0.009470637
524,0.009091076
527,0.008787135
530,0.008471907
533,0.008103638
536,0.007879965
539,0.007590531
542,0.007340426
545,0.007186173
548,0.006919196
551,0.006716836
554,0.006505101
557,0.006331663
560,0.006184939
563,0.006095796
566,0.005775566
569,0.005623848
572,0.005441021
575,0.005312795
578,0.005078041
581,0.004969861
584,0.004820861
587,0.004644258
590,0.004553407
593,0.004415206
596,0.004343087
599,0.004221027
602,0.004137651
605,0.004086134
608,0.003941758
611,0.003819166
614,0.003794996
617,0.003688833
620,0.003560968
623,0.003476532
626,0.003422106
629,0.003369947
632,0.003240308
635,0.003128662
638,0.003083293
641,0.003047548
644,0.003022564
647,0.002842477
650,0.002837893
653,0.002806978
656,0.002814702
659,0.002670501
662,0.002679115
665,0.002707543
668,0.002609505
671,0.002561214
674,0.002506733
677,0.002524699
680,0.002487118
683,0.002355487
686,0.002324255
689,0.002107627
692,0.002026292
695,0.001979548
698,0.001977314
701,0.001938763
704,0.00221069
707,0.002210334
710,0.002295127
713,0.002138952
716,0.002031988
719,0.002073865
722,0.002060036
725,0.002107283
728,0.002311659
731,0.002368226
734,0.00259103
737,0.002662542
740,0.002710485
743,0.002512806
746,0.002490463
749,0.002476793
752,0.00240112
755,0.00229766
758,0.002327862
761,0.002254171
764,0.00219325
767,0.002144529
770,0.002081826
773,0.00209011
776,0.002149377
779,0.002035341
782,0.002124473
785,0.002004227
788,0.00198262
791,0.001972424
794,0.001863753
797,0.001917477
800,0.001947402
