"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.6277169
233,0.6027738
236,0.5807135
239,0.558854
242,0.5406463
245,0.5231176
248,0.5072961
251,0.4923539
254,0.4788908
257,0.4649548
260,0.4509302
263,0.4358401
266,0.4197331
269,0.4037956
272,0.3870796
275,0.3709333
278,0.3551372
281,0.3390563
284,0.3235277
287,0.3087601
290,0.2957827
293,0.2836726
296,0.2730029
299,0.2609997
302,0.2493319
305,0.2380344
308,0.2274941
311,0.2174738
314,0.2073852
317,0.1979567
320,0.188595
323,0.1792364
326,0.1702187
329,0.1618338
332,0.1536373
335,0.1459428
338,0.1384954
341,0.1311577
344,0.124279
347,0.117625
350,0.1113673
353,0.1051215
356,0.09910976
359,0.0935847
362,0.08809379
365,0.08292154
368,0.07803686
371,0.07331694
374,0.06878369
377,0.06463951
380,0.06079232
383,0.05728162
386,0.05373845
389,0.05021384
392,0.0470003
395,0.04387527
398,0.04120252
401,0.03855112
404,0.03603325
407,0.03355508
410,0.03126737
413,0.02904953
416,0.0271221
419,0.02533938
422,0.02364875
425,0.02179692
428,0.02025891
431,0.0186399
434,0.01707909
437,0.01567025
440,0.01444359
443,0.01340809
446,0.01250611
449,0.01174433
452,0.01097852
455,0.0101848
458,0.009394991
461,0.008626146
464,0.007888776
467,0.007265392
470,0.006714968
473,0.006178871
476,0.005692244
479,0.005088298
482,0.00457835
485,0.004179897
488,0.00375551
491,0.003400406
494,0.003028105
497,0.0026873
500,0.002351094
503,0.002042952
506,0.001747634
509,0.001448236
512,0.001153159
515,0.0008641444
518,0.0005760835
521,0.0003530811
524,0.0001033311
527,-0.0001193506
530,-0.0003315522
533,-0.0005419859
536,-0.0007486966
539,-0.0009434353
542,-0.001122937
545,-0.001308841
548,-0.001490813
551,-0.001646662
554,-0.001737487
557,-0.001933021
560,-0.00207218
563,-0.002186069
566,-0.002309994
569,-0.002494558
572,-0.002597366
575,-0.002671477
578,-0.002797278
581,-0.002934564
584,-0.003016694
587,-0.003094551
590,-0.003197486
593,-0.003328253
596,-0.003395042
599,-0.003458253
602,-0.003548947
605,-0.003663267
608,-0.003701596
611,-0.003770904
614,-0.003851665
617,-0.003895819
620,-0.003917392
623,-0.004023692
626,-0.004101525
629,-0.004128165
632,-0.004171945
635,-0.004258514
638,-0.004350146
641,-0.004359483
644,-0.004430122
647,-0.004530381
650,-0.004498316
653,-0.004438412
656,-0.004525372
659,-0.004631544
662,-0.00456984
665,-0.004623598
668,-0.004729616
671,-0.004782682
674,-0.004741277
677,-0.004865511
680,-0.004949256
683,-0.004932986
686,-0.004936436
689,-0.005019086
692,-0.00500151
695,-0.004882194
698,-0.005071391
701,-0.005329489
704,-0.005578921
707,-0.00568472
710,-0.005750642
713,-0.005571026
716,-0.005259613
719,-0.005056454
722,-0.005099869
725,-0.00523814
728,-0.005419198
731,-0.005616673
734,-0.005780779
737,-0.00581355
740,-0.005857555
743,-0.005907337
746,-0.005861161
749,-0.005800773
752,-0.00581064
755,-0.005831934
758,-0.005754252
761,-0.005764045
764,-0.005823096
767,-0.005870695
770,-0.005650415
773,-0.005784459
776,-0.005896218
779,-0.005815684
782,-0.005735008
785,-0.005820647
788,-0.005871996
791,-0.005765781
794,-0.005772849
797,-0.00576068
800,-0.005781219
