"Wavelength","I1","I1.dark","R1","R1dark","XCorrect","I1c","R1c","I1c.R1c","Abs","Percent.T"
"713","0.740975639129051","","1.0976468419275","","1.08915162086487","0.738006604053329","1.19434082294327","0.617919600399008","0.0016545746330869","99.6197449190889"
"710","0.559478274131623","","0.832966606779052","","1.07961905002594","0.556509239055901","0.898133781671362","0.619628445575532","0.00168617839291457","99.6124958195196"
"707","0.427956198698907","","0.642896039453819","","1.06877458095551","0.424987163623185","0.685969690025524","0.619542189403984","0.00171056316744021","99.6069029322958"
"704","0.346266925954032","","0.527011254760622","","1.05739140510559","0.34329789087831","0.556128071181182","0.617300058508406","0.00169039897757919","99.6115277645548"
"701","0.306885067438299","","0.473631280608683","","1.04672133922577","0.303916032362577","0.494642262013801","0.614415822710469","0.00164856449436092","99.6211235519167"
"698","0.302477722332618","","0.471075974069822","","1.03894531726837","0.299508687256897","0.488312774377946","0.613354192174138","0.001623460309373","99.6268822697955"
"695","0.332964061016953","","0.520118730526689","","1.03592443466187","0.329995025941232","0.537697524666687","0.613718700203785","0.00163660476533493","99.6238669854575"
"692","0.377114543018271","","0.58898467019292","","1.03646862506866","0.374145507942549","0.609357372994658","0.614000132801921","0.00166281284014449","99.6178552328598"
"689","0.40674292699412","","0.635176384791062","","1.0377025604248","0.403773891918398","0.658016084895795","0.61362313351708","0.00168991312005168","99.6116392028523"
"686","0.419427973330152","","0.655581669133355","","1.03746140003204","0.41645893825443","0.679032857886221","0.613311908868204","0.00171063537185532","99.6068863719712"
"683","0.416205363632336","","0.651128620292506","","1.03570008277893","0.413236328556614","0.673268028292103","0.613776848434169","0.0017327912959316","99.6018049665843"
"680","0.409642092479362","","0.641948450651453","","1.0333856344223","0.40667305740364","0.66227684070445","0.614052964574559","0.00174651072969232","99.5986585789621"
"677","0.418524155889916","","0.657070700499475","","1.03072738647461","0.415555120814194","0.676160138137486","0.614580921553376","0.00177621492443216","99.5918466186438"
"674","0.430943459886922","","0.677648794289319","","1.0278697013855","0.4279744248112","0.695437087596337","0.615403510172894","0.00181299222965492","99.5834132518547"
"671","0.440770889657224","","0.694190354281816","","1.02485907077789","0.437801854581502","0.710352919999229","0.616315977953574","0.00181991448814143","99.5818259955977"
"668","0.449717878909803","","0.709382167575605","","1.02161717414856","0.446748843834081","0.723626105747694","0.617375244322444","0.00183270639708557","99.5788929099986"
"665","0.455944786843906","","0.720282774831853","","1.01794040203094","0.452975751768184","0.732117963823985","0.618719624638371","0.00185357347658918","99.5741084357711"
"662","0.46240876158004","","0.731631914801153","","1.01405811309814","0.459439726504318","0.74083445101353","0.620165174386481","0.00188116421195141","99.5677826920134"
"659","0.472349325657751","","0.748459664978053","","1.01044762134552","0.469380290582029","0.755200315500721","0.621530845456303","0.00191107691233175","99.5609250440147"
"656","0.489534941128632","","0.776853643746432","","1.00736176967621","0.48656590605291","0.781496983817749","0.622607529047586","0.00194075443893423","99.5541217776334"
"653","0.516530404277599","","0.820886749039234","","1.00482106208801","0.513561369201877","0.823771330507014","0.623427097038921","0.00194111122635925","99.5540399906302"
"650","0.546389776106529","","0.869470342595104","","1.00265884399414","0.543420741030807","0.870711472929203","0.624111152690637","0.00200091458268005","99.5403321125041"
"647","0.557988142759403","","0.888799505725876","","1.00098860263824","0.555019107683681","0.888609303109004","0.624592951865144","0.0020011166631936","99.540285795644"
"644","0.561011095780771","","0.894799700404049","","0.999615073204041","0.558042060705049","0.893387862546646","0.624635820677396","0.00202465679950984","99.5348905431341"
"641","0.57490062560198","","0.91835565184801","","0.99827116727829","0.571931590526259","0.915701998116158","0.62458266084695","0.002061522376085","99.5264417703648"
"638","0.598100138296145","","0.956716313315822","","0.996643483638763","0.595131103220423","0.952440846993804","0.62484836207817","0.00207271544162398","99.5238767098436"
"635","0.624726695806938","","1.00052317288199","","0.994565904140472","0.621757660731216","0.994024220161241","0.625495484033941","0.0020847994997336","99.5211075390895"
"632","0.64959950973343","","1.04152439159023","","0.992188215255737","0.646630474657708","1.03232875228304","0.626380378564154","0.00211046386546602","99.5152265741174"
"629","0.672374361937348","","1.07929312862193","","0.989726662635803","0.669405326861626","1.06714833972907","0.627284232135505","0.00211732257551137","99.5136549660888"
"626","0.698462658341893","","1.12245093789772","","0.986993134021759","0.695493623266172","1.10679744142064","0.628383837220896","0.00214226542617095","99.5079397588726"
"623","0.724340929112512","","1.1652290688303","","0.984223663806915","0.721371894036791","1.1457950530238","0.629581958948995","0.00216226179940313","99.5033581853594"
"620","0.743270535360116","","1.19682726145307","","0.981929302215576","0.740301500284394","1.17415123739369","0.630499271906124","0.00219678857121383","99.4954479002291"
"617","0.753477647135736","","1.2143792401427","","0.980959832668304","0.750508612060015","1.19020977110433","0.630568350454442","0.00221426903897121","99.4914432627313"
"614","0.761222292490532","","1.22795012692929","","0.981367647647858","0.758253257414811","1.20402260692","0.629766628181916","0.00224360006464382","99.4847241178715"
"611","0.769795118994363","","1.24284095328581","","0.982362389564514","0.766826083918641","1.21987122594316","0.628612322030761","0.00226442829631912","99.4799530667029"
"608","0.782226346361682","","1.2639573472444","","0.982585072517395","0.779257311285961","1.24089640114118","0.627979346679808","0.00229015079245041","99.4740612190344"
"605","0.800490273901008","","1.29447676972987","","0.981410205364227","0.797521238825286","1.2693647464025","0.628283746720979","0.00233518199725629","99.4637474692955"
"602","0.822936814949011","","1.33154670610518","","0.979359269142151","0.81996777987329","1.30301683292605","0.629284103745594","0.00235579295170125","99.4590271833876"
"599","0.850845532488861","","1.37729369933059","","0.977581381797791","0.847876497413139","1.34537280019668","0.630216767641793","0.00239555948600408","99.449920552038"
"596","0.882830822888398","","1.42954151284252","","0.976614892482758","0.879861787812676","1.39506868536127","0.630694242545358","0.00242529240545775","99.4431121872458"
"593","0.914867321173472","","1.48183797747731","","0.976398348808289","0.91189828609775","1.4458215401361","0.630712892831788","0.00244936522941096","99.4376002355908"
"590","0.945809193608428","","1.53246819333945","","0.976394712924957","0.942840158532707","1.4952512313106","0.630556349855869","0.00248621578770321","99.4291631594157"
"587","0.972855340961295","","1.57671979716654","","0.976113736629486","0.969886305885573","1.53801554246934","0.630608910706055","0.00252623269860598","99.4200019454825"
"584","0.99642623930461","","1.61531151881409","","0.975447654724121","0.993457204228888","1.57461023356874","0.630922613767909","0.00256872500572348","99.4102749543099"
"581","1.01941998310922","","1.65295640819003","","0.974489092826843","1.01645094803349","1.60974741516032","0.631435055251983","0.00260395222606253","99.4022117488545"
"578","1.04356745859867","","1.69250415034158","","0.973618805408478","1.04059842352294","1.64681422277263","0.631885739832244","0.00264452471952534","99.3929258670951"
"575","1.07058206847607","","1.73660964455011","","0.972994327545166","1.06761303340035","1.68867235390342","0.63222035401511","0.00268371056333378","99.383958173226"
"572","1.09994012744079","","1.7844348360094","","0.972547769546509","1.09697109236507","1.73440961709997","0.632475213207862","0.00272645437329244","99.3741771602134"
"569","1.12702670814311","","1.82845127870461","","0.972193658351898","1.12405767306739","1.77657061332576","0.632712071581065","0.00277746094924479","99.3625066484202"
"566","1.15527507106734","","1.87433579451248","","0.972323656082153","1.15230603599162","1.82142276919602","0.632640623297057","0.00283123129689278","99.3502052584269"
"563","1.18626204054802","","1.92450535302783","","0.972873628139496","1.1832930054723","1.87126165465482","0.632350373091233","0.0028749914941515","99.3401950793121"
"560","1.2214572607443","","1.98131627565239","","0.9736088514328","1.21848822566858","1.92798742786022","0.632000088828855","0.0029319320366715","99.3271713959783"
"557","1.25600874070878","","2.03698371317409","","0.974480867385864","1.25303970563305","1.98396108890893","0.631584819197316","0.00299329012347612","99.3131392243648"
"554","1.2932806552327","","2.09534652422018","","0.975422322750092","1.29031162015697","2.04280620156376","0.63163682348783","0.00304940993877925","99.3003067450755"
"551","1.32843396380805","","2.15152942865877","","0.976292371749878","1.32546492873233","2.09947926768483","0.631330325159137","0.00310893620197847","99.2866971521195"
"548","1.36379758549292","","2.20787201632426","","0.976854741573334","1.3608285504172","2.15572714631555","0.631261963158486","0.0031846861237314","99.2693810129868"
"545","1.40336810962679","","2.27070139839743","","0.976897537708282","1.40039907455107","2.2171994576489","0.631607169900738","0.00324809021620667","99.2548894045249"
"542","1.44151689243334","","2.33098471602764","","0.976688385009766","1.43854785735762","2.27560277379989","0.632161233902646","0.00334163793047834","99.233512047723"
"539","1.47808739765831","","2.38840573996812","","0.976733922958374","1.47511836258259","2.33179393540959","0.632610943952676","0.00341254322297032","99.2173119642809"
"536","1.52050737185404","","2.45497746333493","","0.977351248264313","1.51753833677832","2.39833165645522","0.63274749040392","0.00350665219069282","99.1958145066573"
"533","1.57238828595337","","2.53643586388834","","0.978485703468323","1.56941925087765","2.48082138739315","0.632620816175243","0.00359629763303928","99.1753409908043"
"530","1.62240743919589","","2.61471918266733","","0.97979062795639","1.61943840412017","2.56083111330942","0.632387819604133","0.00369971476797356","99.1517275004642"
"527","1.68146499755366","","2.70693748674221","","0.980956435203552","1.67849596247794","2.65434026583945","0.63235900237798","0.00379959734977695","99.1289264007827"
"524","1.7471554782482","","2.8092365732475","","0.981513798236847","1.74418644317248","2.75625638251852","0.632809942585506","0.00390307786484282","99.1053094984362"
"521","1.81380291267428","","2.9127644561346","","0.98179018497467","1.81083387759855","2.85867518241022","0.633452128013996","0.00401202684002982","99.080450633945"
"518","1.88561016885708","","3.02385997571022","","0.982168912887573","1.88264113378135","2.96889248888982","0.634122367457417","0.00413685940139902","99.0519752801499"
"515","1.96582712288225","","3.14747554406393","","0.983009278774261","1.96285808780653","3.09294799099562","0.634623696719415","0.00426150839313615","99.0235499657964"
"512","2.04116837990542","","3.26279647377892","","0.984047532081604","2.0381993448297","3.20969603550838","0.635013198222325","0.00394269568248189","99.0962691878613"
"509","2.11923565315305","","3.38504983754823","","0.985204875469208","2.11626661807732","3.33391558563007","0.634769106692116","0.0045549188840739","98.956671989756"
"506","2.21011055879579","","3.52365987605687","","0.986456871032715","2.20714152372007","3.47488514098836","0.635169634151501","0.00469148680413381","98.9255590403495"
"503","2.30302102107102","","3.66465553467317","","0.987697958946228","2.3000519859953","3.6185181116533","0.635633680701519","0.00484430785584856","98.8907548946723"
"500","2.40326108048493","","3.81589594178368","","0.988681137561798","2.40029204540921","3.7716486105014","0.636403942489785","0.00502572527882091","98.8494539801025"
"497","2.59619036926481","","4.11297473210052","","0.988923311233521","2.59322133418909","4.06636060245287","0.637725373550204","0.0052075511469407","98.8080773874863"
"494","2.85728205889536","","4.51433481350458","","0.988562703132629","2.85431302381964","4.46164742251132","0.639744191667445","0.00537893647292068","98.7690925181845"
"491","2.94830935833632","","4.64433631200855","","0.98904812335968","2.9453403232606","4.59241599173105","0.641348764694637","0.00557369857277819","98.7248088260205"
"488","3.0021057790198","","4.71694295478484","","0.991359889507294","2.99913674394408","4.67512945601342","0.641508812143462","0.00578729025896973","98.6762666162219"
"485","3.29353453517953","","5.16039025037619","","0.992995142936707","3.29056550010381","5.12318211767661","0.642289386658794","0.00601048169731405","98.6255682063091"
"482","3.54303668506147","","5.53250179429946","","0.994394838809967","3.54006764998575","5.50042939873502","0.643598416298169","0.00621024415448966","98.5802138298022"
"479","3.61882677264926","","5.63477893988688","","0.99604320526123","3.61585773757354","5.61141968484725","0.644374853539753","0.00646072764915882","98.5233731422443"
"476","4.04794724456739","","6.29549849291084","","0.998053312301636","4.04497820949167","6.28217738563799","0.643881565448805","0.0067631424014427","98.4547916808218"
"473","4.75816557913184","","7.37780617901583","","1.00068914890289","4.75519654405612","7.3818220336584","0.64417653559977","0.00699964644958704","98.4011906825133"
"470","5.389484319285","","8.31725285250808","","1.00380909442902","5.38651528420927","8.3478621700925","0.645256854324607","0.00724848579303063","98.3448255314459"
"467","5.64730834169228","","8.68529031441638","","1.00672602653503","5.64433930661656","8.74263280886658","0.645610930942016","0.00750293997935728","98.2872219372282"
"464","5.44157849388152","","8.35657253496816","","1.00893819332123","5.4386094588058","8.43018783493131","0.645135027273104","0.007764539437016","98.2280359637973"
"461","5.0937850431228","","7.82410837205672","","1.01032972335815","5.09081600804708","7.90385040030828","0.644093163485042","0.00806004222546384","98.1612223458135"
"458","4.73104360414256","","7.27864584738081","","1.01095962524414","4.72807456906684","7.35733755877729","0.642633905443995","0.00833578811170841","98.0989167830726"
"455","4.34082514867054","","6.70235444343356","","1.01064646244049","4.33785611359482","6.77263162330321","0.640497867722373","0.00865702912587019","98.026381338318"
"452","4.05416310635896","","6.29178271167568","","1.00919055938721","4.05119407128324","6.34853008400083","0.638131034693023","0.00900509714244943","97.9478489589863"
"449","3.69203495595048","","5.75601035785949","","1.00661778450012","3.68906592087476","5.79302751090186","0.636811393340068","0.00935602856750514","97.8687342203596"
"446","3.19318712591253","","5.00033510697277","","1.00299048423767","3.19021809083681","5.01421752049793","0.636234482807202","0.00980450325828986","97.7677221247369"
"443","2.92782865529316","","4.59934943962972","","0.999023199081421","2.92485962021744","4.59379001740948","0.636698588558216","0.0102739078394224","97.6621075564725"
"440","2.86456408035064","","4.50551109527812","","0.996054291725159","2.86159504527492","4.48667005965263","0.637799304880572","0.0107657959693062","97.5515566768692"
"437","2.84962072347676","","4.48069718668586","","0.99519157409668","2.84665168840104","4.45808940427813","0.638536249557781","0.011317544592453","97.4277011743536"
"434","2.86990604810273","","4.50526164459552","","0.996780753135681","2.86693701302701","4.48969371623127","0.638559597654151","0.0118979390293992","97.2975850196147"
"431","2.97748915802442","","4.66171806486879","","1.00035095214844","2.97452012294869","4.66228591357968","0.637996077049868","0.0125053148647866","97.1616060936534"
"428","3.12751996308898","","4.88567582764577","","1.00449895858765","3.12455092801326","4.90658366029788","0.636807837048797","0.013161742139191","97.0148592330177"
"425","3.20405512635738","","5.00723293409365","","1.00724053382874","3.20108609128166","5.04241242547288","0.634832263047476","0.0138250298598767","96.8668038158667"
"422","3.42158774023426","","5.36775514700854","","1.00762593746185","3.41861870515854","5.40761335246138","0.632186231214643","0.0144774258192771","96.7214000132875"
"419","3.22290851983674","","5.09459752358831","","1.00603270530701","3.21993948476102","5.12425747077672","0.628371915955453","0.0152596541338066","96.5473473233395"
"416","2.95895667274691","","4.72082302557012","","1.00299537181854","2.95598763767118","4.73389263080687","0.624430646870701","0.0160274967233555","96.3768002123182"
"413","2.72893039681058","","4.39934492871015","","0.998497366905212","2.72596136173485","4.39166811545442","0.62071205976201","0.0169327241572106","96.1761251695977"
"410","2.54840019001241","","4.14897064748403","","0.993889927864075","2.54543115493669","4.12255884546707","0.617439617080421","0.0179106805814986","95.9597967477481"
"407","2.40353334122603","","3.94461816539043","","0.989984571933746","2.40056430615031","3.90405400403865","0.614890138217091","0.0188757237672767","95.7468017890615"
"404","2.32036268237868","","3.83145019465122","","0.98790580034256","2.31739364730296","3.78405696889871","0.612409820029057","0.019961218004755","95.5077869563322"
"401","2.32297139086435","","3.84930026782208","","0.988417327404022","2.32000235578863","3.80365963475839","0.609939526288869","0.0210551909240332","95.2675088666498"
"398","2.36839043487232","","3.92941523088086","","0.99182003736496","2.36542139979659","3.89621367930694","0.607107719055428","0.0221974947674678","95.0172605820963"
"395","2.38034824854524","","3.9466206946793","","0.998149752616882","2.37737921346952","3.93825262928462","0.603663461249657","0.0233613242585993","94.7629726400658"
"392","2.36113559359271","","3.90669922511226","","1.00708770751953","2.35816655851699","3.93331338170866","0.599536911928585","0.024729984888795","94.4648012371491"
"389","2.36143513216573","","3.89559399810585","","1.01841080188751","2.35846609709001","3.96622753157411","0.594637115070902","0.0261598063118141","94.1543075397205"
"386","2.38911325583443","","3.92747089739254","","1.03232741355896","2.38614422075871","4.05333353708061","0.588686866977475","0.0277360692757511","93.8131958044345"
"383","2.43037167363832","","3.98278031123403","","1.04808735847473","2.4274026385626","4.17318253080441","0.581667018071866","0.0293312314640583","93.4692522864823"
"380","2.45372023067393","","4.01229461287391","","1.06401991844177","2.45075119559821","4.26802520872189","0.574211977612034","0.03094696788437","93.122158088554"
"377","2.44926802366047","","3.99994622425138","","1.07910001277924","2.44629898858475","4.31518974089969","0.56690415380778","0.0326843984029116","92.7503594964063"
"374","2.43765057863854","","3.97966415401992","","1.09262192249298","2.43468154356281","4.34710157911702","0.560070083307633","0.0345805139282105","92.3462971591061"
"371","2.43909458620112","","3.98425139277112","","1.10292184352875","2.4361255511254","4.39314017304678","0.554529437979639","0.0366531575663559","91.9066301259892"
"368","2.44621402220783","","4.00180089465412","","1.10681164264679","2.44324498713211","4.42805795001549","0.551764456272205","0.0388012052597831","91.4531765096303"
"365","2.46199952995726","","4.03701945652512","","1.10139167308807","2.45903049488154","4.44516352930223","0.553192358092512","0.0409952021837129","90.9923324845705"
"362","2.49090247906052","","4.09650603831867","","1.08866059780121","2.4879334439848","4.45854222281553","0.558015001238159","0.0433049519093256","90.5096838880209"
"359","2.52779001797562","","4.17148466350735","","1.07323324680328","2.5248209828999","4.47583001322942","0.564101177979764","0.0457297273088232","90.0057536363914"
"356","2.56414297315263","","4.2467152320544","","1.05542421340942","2.56117393807691","4.48095908396799","0.57156824913673","0.0481447755914558","89.5066338180143"
"353","2.59616855041724","","4.31730030501454","","1.03646063804626","2.59319951534152","4.47360507899466","0.579666615526169","0.0507800355397351","88.9651600636402"
"350","2.61445865776603","","4.36667877161411","","1.01822805404663","2.61148962269031","4.44518754754348","0.5874869383483","0.053514859381884","88.4066920341101"
"347","2.62353555348171","","4.40160149852535","","1.00210988521576","2.62056651840599","4.4098183029756","0.594257254689545","0.0562488156281925","87.8519052228132"
"344","2.62201556569482","","4.42126169131789","","0.988115131855011","2.6190465306191","4.36766045343358","0.59964517813196","0.0591878373691216","87.2593879849332"
"341","2.60896961970202","","4.42378753847576","","0.97557407617569","2.6060005846263","4.31469070694379","0.603983173216187","0.0622097420988381","86.6543278449853"
"338","2.57966184027812","","4.40308697947645","","0.964221119880676","2.5766928052024","4.2445198470547","0.607063436631208","0.0654515671262053","86.009898047832"
"335","2.53221130946186","","4.35594587126637","","0.954874098300934","2.52924227438614","4.15836025574899","0.608230677197683","0.0687336165761449","85.3623540972664"
"332","2.46035743279585","","4.2718845971882","","0.946872651576996","2.45738839772013","4.04391960952325","0.607674888475303","0.072105669799811","84.7021297175344"
"329","2.36374116975418","","4.15048049611081","","0.938952207565308","2.36077213467845","3.89610019561358","0.605932090077233","0.0756740794004349","84.009020403565"
"326","2.26070442211901","","4.01860779888384","","0.931833863258362","2.25773538704329","3.74367980257325","0.603079191091989","0.0793334091024835","83.304141082501"
"323","2.16146218862885","","3.89271341462127","","0.925504565238953","2.15849315355313","3.60173576734693","0.599292478121761","0.0832640689396991","82.5535837135704"
"320","2.07024789211832","","3.77588834184589","","0.919252157211304","2.0672788570426","3.47001191100338","0.595755550719372","0.0873277016915402","81.784743944425"
"317","1.98710830626889","","3.66809894774534","","0.913403213024139","1.98413927119317","3.34947801753275","0.592372680401915","0.0914597561051737","81.010300639122"
"314","1.92050659755064","","3.58667485383242","","0.908680856227875","1.91753756247492","3.25817247277366","0.588531631918963","0.0955443132266419","80.2519671620213"
"311","1.84807570428538","","3.4961223761669","","0.905046582221985","1.84510666920965","3.16318718389966","0.583306191489736","0.0999126976436657","79.4487927513458"
"308","1.76328256619646","","3.38216118277461","","0.902658760547638","1.76031353112074","3.05197354729107","0.576778764246889","0.104320587686643","78.6465022278943"
"305","1.67162013858421","","3.25617964763348","","0.902248084545136","1.66865110350849","2.93691841461418","0.568163928287976","0.108856526416342","77.8293625761098"
"302","1.56676431014577","","3.10702349100292","","0.904157757759094","1.56379527507005","2.80827391835146","0.556852828654278","0.113766798548767","76.954354822768"
"299","1.45263793486937","","2.93814338181445","","0.908673107624054","1.44966889979365","2.66884158125469","0.543182821331839","0.118880225771938","76.0535996509767"
"296","1.32957028399394","","2.74757472779076","","0.919314444065094","1.32660124891822","2.52490347426788","0.525406718489657","0.124201919958666","75.1273517283722"
"293","1.20717125616271","","2.55180420000857","","0.935736358165741","1.20420222108699","2.38681677413872","0.504522271728011","0.129469584046134","74.2216177267603"
"290","1.07807633480355","","2.33796591350951","","0.954356729984283","1.07510729972783","2.23023442616192","0.482060220717699","0.134967781591892","73.2878900202414"
"287","0.943891140637577","","2.10481274183372","","0.971447765827179","0.940922105561855","2.04367830757902","0.46040617159385","0.140011125779511","72.4417401673126"
"284","0.819654117818574","","1.88919164406249","","0.985033094882965","0.816685082742852","1.85986445737937","0.439110000464012","0.145764626207013","71.4883665307274"
"281","0.695663522610891","","1.67137807559689","","0.994289815425873","0.692694487535169","1.66077247921454","0.417091742670722","0.153144361654985","70.283865397103"
"278","0.591568112717998","","1.48707061966831","","0.996792435646057","0.588599077642276","1.48123635354014","0.397370126810302","0.160024003087616","69.1792735064674"
"275","0.513373532647147","","1.34706687999336","","0.98714405298233","0.510404497571425","1.32869497084046","0.384139707587341","0.166770285293965","68.1129538491734"
"272","0.457764850160608","","1.25158318774794","","0.966205596923828","0.454795815084886","1.20825495073239","0.376407160433492","0.173588819578768","67.0519141699114"
"269","0.417123076641364","","1.18593154067141","","0.940902948379517","0.414154041565642","1.11484177149433","0.371491320253018","0.180539398142441","65.9873369436013"
"266","0.386005909102128","","1.13801979830914","","0.90767240524292","0.383036874026406","1.03197993996816","0.371166976402879","0.187152065811254","64.9902090875811"
"263","0.354461847796287","","1.08553291497395","","0.867875158786774","0.351492812720565","0.941180319530814","0.373459586252066","0.193826145150544","63.9990982573784"
"260","0.320522796418229","","1.0206990254625","","0.826263844966888","0.317553761342507","0.842484403159904","0.376925388946619","0.200236171232605","63.0614320402997"
"257","0.284799905325619","","0.943650577894397","","0.783925712108612","0.281830870249897","0.738914862442006","0.381411830475959","0.206190942894262","62.2026743355588"
"254","0.247230527118805","","0.855118451783311","","0.74089515209198","0.244261492043083","0.632761975317378","0.386024289655787","0.21222743289841","61.3440672213186"
"251","0.212808397129396","","0.768275739117622","","0.698560178279877","0.209839362053674","0.535940903196688","0.391534515843184","0.217982017200014","60.5365940578379"
"248","0.177319328362512","","0.673335062006751","","0.660330295562744","0.17435029328679","0.443918428918077","0.392752996787537","0.224620317840997","59.6183129146329"
"245","0.146775180535341","","0.58606932001536","","0.629273355007172","0.14380614545962","0.368125858797016","0.390643965978261","0.231412236319384","58.6931966808897"
"242","0.1188253264829","","0.500216318039076","","0.604725062847137","0.115856291407178","0.301847608959107","0.383823783818257","0.239339846288293","57.6315305761107"
"239","0.096170742680601","","0.424000680526236","","0.585129261016846","0.0932017076048793","0.247470394183379","0.376617606774471","0.247171551029632","56.6015662549409"
"236","0.0741732518474782","","0.34243743912241","","0.573699116706848","0.0712042167717564","0.195843450965076","0.363577216500613","0.256576019070999","55.3890582234927"
"233","0.0567750982304743","","0.271485858442784","","0.570354223251343","0.0538060631547526","0.154234072261497","0.348859771163447","0.265812457897054","54.2234994083778"
"230","0.041064617412513","","0.202370771896444","","0.571752786636353","0.0380955823367912","0.115095525702113","0.33099099295475","0.27618162052199","52.9441986693423"
