Wavelength (nm)	Dilution Corrected Absorbance
230	1.875962
233	1.79168
236	1.717677
239	1.646253
242	1.586984
245	1.528452
248	1.481074
251	1.437478
254	1.400615
257	1.364304
260	1.328957
263	1.29192
266	1.253042
269	1.214705
272	1.174742
275	1.136054
278	1.097374
281	1.056863
284	1.016348
287	0.973582
290	0.9446605
293	0.9095818
296	0.875756
299	0.8415699
302	0.8078486
305	0.7750497
308	0.7439442
311	0.7142642
314	0.6840089
317	0.655232
320	0.6261969
323	0.5967297
326	0.5676279
329	0.5403849
332	0.513553
335	0.4882512
338	0.4639402
341	0.4399312
344	0.4177087
347	0.396336
350	0.3764413
353	0.3565832
356	0.3375943
359	0.3203623
362	0.3032207
365	0.2871864
368	0.2720682
371	0.2576884
374	0.2437038
377	0.2308015
380	0.2188843
383	0.2079494
386	0.1967347
389	0.1854165
392	0.1751595
395	0.1649046
398	0.1559665
401	0.1471264
404	0.1386927
407	0.1302662
410	0.1223302
413	0.1147297
416	0.1080517
419	0.102064
422	0.09610442
425	0.08926777
428	0.08379125
431	0.07788321
434	0.07205866
437	0.06682293
440	0.06218694
443	0.0586602
446	0.05557958
449	0.05288224
452	0.05016302
455	0.04722045
458	0.04417678
461	0.04125158
464	0.03837753
467	0.03595805
470	0.03374448
473	0.03157584
476	0.02963108
479	0.02712098
482	0.02491265
485	0.02331855
488	0.02150019
491	0.01993305
494	0.01839935
497	0.016908
500	0.01539257
503	0.0139083
506	0.01244093
509	0.01117421
512	0.009743029
515	0.008425438
518	0.00712048
521	0.005896433
524	0.004641426
527	0.00341712
530	0.002328495
533	0.001219469
536	0.0003672279
539	-0.0005930729
542	-0.001485503
545	-0.002419077
548	-0.003348406
551	-0.004016552
554	-0.004687695
557	-0.005644514
560	-0.006322407
563	-0.006987573
566	-0.007827002
569	-0.008554795
572	-0.009077361
575	-0.009684163
578	-0.01035879
581	-0.01094765
584	-0.01141277
587	-0.01200216
590	-0.0125711
593	-0.0130467
596	-0.01320802
599	-0.01368478
602	-0.01423451
605	-0.01488995
608	-0.01505233
611	-0.01548857
614	-0.01608643
617	-0.01642503
620	-0.01661204
623	-0.01708057
626	-0.01764313
629	-0.01784091
632	-0.01823707
635	-0.01872322
638	-0.01936612
641	-0.01946472
644	-0.01958141
647	-0.02023518
650	-0.02042328
653	-0.0206872
656	-0.02105185
659	-0.02190079
662	-0.02186765
665	-0.02180056
668	-0.02225014
671	-0.02262349
674	-0.02279454
677	-0.02297257
680	-0.02355182
683	-0.02377888
686	-0.02385917
689	-0.02391395
692	-0.02387541
695	-0.02384241
698	-0.02459838
701	-0.0257244
704	-0.02708653
707	-0.02767395
710	-0.02792925
713	-0.02689419
716	-0.02573786
719	-0.02475715
722	-0.02492296
725	-0.02551663
728	-0.02659043
731	-0.02768519
734	-0.02873103
737	-0.02895069
740	-0.02926145
743	-0.02948279
746	-0.02915049
749	-0.02891381
752	-0.02895339
755	-0.02889174
758	-0.02843228
761	-0.02826926
764	-0.02843408
767	-0.0286227
770	-0.02745443
773	-0.02796789
776	-0.02861352
779	-0.02868905
782	-0.0272456
785	-0.02812759
788	-0.02899892
791	-0.02863369
794	-0.02805256
797	-0.02816045
800	-0.0281661
