"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.06850043
233,0.06753385
236,0.06518842
239,0.06247134
242,0.06053929
245,0.05860416
248,0.05687703
251,0.05516913
254,0.05354246
257,0.05191735
260,0.05030234
263,0.04864267
266,0.04691874
269,0.04520187
272,0.04337065
275,0.04160823
278,0.03983967
281,0.03804106
284,0.03555489
287,0.03473423
290,0.03321277
293,0.0317944
296,0.03045585
299,0.02908768
302,0.02777549
305,0.02649483
308,0.02527126
311,0.02411315
314,0.02297172
317,0.02193693
320,0.02093687
323,0.01995321
326,0.01902983
329,0.01811436
332,0.01727143
335,0.01650088
338,0.01577223
341,0.01506343
344,0.01438701
347,0.0137461
350,0.01315425
353,0.01258174
356,0.01202843
359,0.01154654
362,0.01104169
365,0.01055662
368,0.01008696
371,0.009645517
374,0.009200511
377,0.008784072
380,0.008419879
383,0.008069992
386,0.007747496
389,0.007427851
392,0.007108804
395,0.006800769
398,0.006517021
401,0.006259795
404,0.006040552
407,0.005839811
410,0.005668339
413,0.005506716
416,0.005405938
419,0.005326323
422,0.005224756
425,0.005109613
428,0.004976558
431,0.004772856
434,0.00453771
437,0.004341928
440,0.004164816
443,0.004140812
446,0.004056589
449,0.004088013
452,0.004067224
455,0.004004445
458,0.003951951
461,0.003891045
464,0.003844904
467,0.003760819
470,0.003665837
473,0.003616587
476,0.003576853
479,0.003533376
482,0.00349374
485,0.003424451
488,0.003375898
491,0.00336029
494,0.003299694
497,0.003233254
500,0.003220313
503,0.003152863
506,0.003131356
509,0.00311111
512,0.003082593
515,0.003027977
518,0.002596488
521,0.002972091
524,0.002948098
527,0.00291035
530,0.002877173
533,0.002853809
536,0.002824223
539,0.002813263
542,0.002804358
545,0.002814616
548,0.002767135
551,0.002761223
554,0.002755138
557,0.002739912
560,0.00274641
563,0.002708747
566,0.002684481
569,0.002643406
572,0.002635168
575,0.002636899
578,0.002634357
581,0.002602054
584,0.002606811
587,0.002571501
590,0.002570553
593,0.002576919
596,0.002531828
599,0.002468366
602,0.002512784
605,0.002501068
608,0.002470609
611,0.002479782
614,0.00246869
617,0.00247592
620,0.002440652
623,0.002411621
626,0.002381746
629,0.002362576
632,0.002395279
635,0.002378186
638,0.002348549
641,0.002349258
644,0.002377465
647,0.002421058
650,0.002371809
653,0.002316089
656,0.00238818
659,0.002301596
662,0.002321663
665,0.002295913
668,0.002288544
671,0.002261963
674,0.002239555
677,0.002249987
680,0.002158572
683,0.002232455
686,0.002178127
689,0.00215628
692,0.002110588
695,0.002137672
698,0.002097826
701,0.002038267
704,0.002006609
707,0.001969746
710,0.002082829
713,0.002123199
716,0.002236909
719,0.00228725
722,0.002228923
725,0.002255716
728,0.002208498
731,0.002194484
734,0.002223249
737,0.002256287
740,0.002228799
743,0.002243532
746,0.002196571
749,0.002204573
752,0.002155283
755,0.002136666
758,0.002123325
761,0.002137746
764,0.002095525
767,0.002080496
770,0.002044856
773,0.00208506
776,0.002028233
779,0.002076938
782,0.001987552
785,0.001991652
788,0.001928024
791,0.001845635
794,0.001962033
797,0.001891267
800,0.001915272
