Wavelength (nm)	Dilution Corrected Absorbance
230	0.01646213
233	0.00816342
236	0.005805882
239	0.005093346
242	0.004496819
245	0.003867305
248	0.003660496
251	0.003407854
254	0.003300054
257	0.003225183
260	0.003220223
263	0.003281522
266	0.003382334
269	0.003494265
272	0.003659278
275	0.003741662
278	0.003879613
281	0.003929281
284	0.003989182
287	0.00394449
290	0.003919108
293	0.003749605
296	0.003624008
299	0.003464078
302	0.003273313
305	0.00305025
308	0.002820221
311	0.002570368
314	0.002328628
317	0.002097032
320	0.001859201
323	0.001645119
326	0.001430948
329	0.001263461
332	0.001121474
335	0.001000179
338	0.0009003467
341	0.0008006794
344	0.0006837978
347	0.0006118963
350	0.0005087522
353	0.0004988904
356	0.0004487125
359	0.000410881
362	0.0003822461
365	0.000373427
368	0.0003277947
371	0.0002705029
374	0.0002586565
377	0.0002293649
380	0.0002127063
383	0.0001871084
386	0.0001916792
389	0.0001836333
392	0.0001723218
395	0.0001577634
398	0.0001744253
401	0.0001730123
404	0.0001831229
407	0.0001615515
410	0.0001525745
413	0.0001365017
416	0.000134315
419	0.0001320187
422	0.0001448482
425	0.0001795633
428	0.0001820234
431	0.0001926973
434	0.0002187203
437	0.0002411674
440	0.000235539
443	0.0002336687
446	0.0002164846
449	0.0001832819
452	0.0002014472
455	0.0002328539
458	0.0002480568
461	0.0002517119
464	0.0002596628
467	0.0002874234
470	0.0002795588
473	0.0002734033
476	0.0002724439
479	0.0002769184
482	0.0002800084
485	0.0003003252
488	0.000319802
491	0.0003093391
494	0.0003224604
497	0.0003134559
500	0.0002557773
503	0.0002431852
506	0.000234106
509	0.0002337702
512	0.0002260762
515	0.0002182861
518	0.0002321834
521	0.0002276287
524	0.0002522111
527	0.0002413707
530	0.0002195559
533	0.0001938832
536	0.0002613599
539	0.000261436
542	0.0002637041
545	0.0002512216
548	0.0002674905
551	0.0002832337
554	0.0002659099
557	0.0002661383
560	0.0002783506
563	0.0002889572
566	0.0003120264
569	0.000298273
572	0.0003099228
575	0.0002954876
578	0.000320537
581	0.0003075428
584	0.000317325
587	0.0003098462
590	0.0003183227
593	0.0003142552
596	0.0003260291
599	0.0003411323
602	0.0003510543
605	0.0003443566
608	0.0003518911
611	0.0003728496
614	0.0004386894
617	0.000370976
620	0.0003877089
623	0.0003736011
626	0.0003821657
629	0.0003924733
632	0.0003719374
635	0.0004138271
638	0.0003818033
641	0.000394939
644	0.0003878329
647	0.0003877159
650	0.0003821308
653	0.0003814081
656	0.0003970171
659	0.0003719447
662	0.000382513
665	0.0004135336
668	0.0003808382
671	0.0003920319
674	0.000347735
677	0.0004034047
680	0.0003790919
683	0.0003853924
686	0.0003710991
689	0.0003656592
692	0.0004010664
695	0.0004836153
698	0.0004764398
701	0.0005239363
704	0.000523694
707	0.0005207509
710	0.0004273789
713	0.0004027637
716	0.0003313086
719	0.0002861441
722	0.0002981968
725	0.0003393275
728	0.0004496415
731	0.0005099058
734	0.0005908899
737	0.0006568556
740	0.000578499
743	0.0005459613
746	0.0005283337
749	0.0005345199
752	0.0005617624
755	0.0005013494
758	0.0005202548
761	0.0004641481
764	0.0005149944
767	0.0004695616
770	0.000522259
773	0.000505001
776	0.0005063634
779	0.0005400234
782	0.0004121845
785	0.0004572449
788	0.000528191
791	0.000499368
794	0.0005142503
797	0.0004802907
800	0.0005209797
