"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.728355
233,0.7297859
236,0.7093936
239,0.6860036
242,0.6649919
245,0.6445309
248,0.6257535
251,0.6079439
254,0.5913503
257,0.57345
260,0.5560401
263,0.5370662
266,0.5174019
269,0.4979703
272,0.4779937
275,0.45864
278,0.4400482
281,0.4203375
284,0.4015798
287,0.3834269
290,0.3670802
293,0.3515758
296,0.3381276
299,0.322951
302,0.3083798
305,0.2940984
308,0.280905
311,0.2684948
314,0.2559713
317,0.2442824
320,0.2327035
323,0.2211359
326,0.2100361
329,0.1997578
332,0.1896392
335,0.1802608
338,0.1711836
341,0.1623276
344,0.1538296
347,0.1458634
350,0.1382538
353,0.1307965
356,0.1235698
359,0.117057
362,0.1104744
365,0.1042979
368,0.09839757
371,0.09268847
374,0.08710294
377,0.0819549
380,0.07724526
383,0.07290781
386,0.06850795
389,0.06439669
392,0.0605459
395,0.05682975
398,0.05364767
401,0.0505524
404,0.04769315
407,0.04484486
410,0.04224011
413,0.03961971
416,0.03727813
419,0.03519712
422,0.03310233
425,0.03133097
428,0.02967519
431,0.02798177
434,0.02648195
437,0.02501267
440,0.02362295
443,0.02237075
446,0.02116316
449,0.02017947
452,0.01928883
455,0.01825027
458,0.01737833
461,0.01671663
464,0.01588992
467,0.01522328
470,0.01465124
473,0.01400052
476,0.01340581
479,0.0126668
482,0.01228199
485,0.01168003
488,0.01112463
491,0.01078103
494,0.01032869
497,0.009795581
500,0.0093449
503,0.009046372
506,0.008631423
509,0.008297776
512,0.007942887
515,0.006791255
518,0.007408611
521,0.006976144
524,0.00665746
527,0.006507763
530,0.006222421
533,0.005921753
536,0.005584017
539,0.005499834
542,0.00527111
545,0.00506717
548,0.004680746
551,0.004663291
554,0.00464638
557,0.004439634
560,0.004142048
563,0.004024581
566,0.004025112
569,0.003986076
572,0.003838818
575,0.003515986
578,0.003387003
581,0.003268175
584,0.003314251
587,0.003169501
590,0.002990546
593,0.002771815
596,0.002675628
599,0.002717613
602,0.00273023
605,0.002553094
608,0.002371572
611,0.002321093
614,0.002250094
617,0.002337788
620,0.002290077
623,0.002167706
626,0.002012876
629,0.001903508
632,0.001943647
635,0.002009952
638,0.001957623
641,0.001827703
644,0.001711248
647,0.001648017
650,0.001591785
653,0.001630878
656,0.001643999
659,0.001683292
662,0.001426343
665,0.001382366
668,0.001346495
671,0.001437759
674,0.001456789
677,0.001476001
680,0.001368148
683,0.001167026
686,0.001137204
689,0.001071418
692,0.001097175
695,0.001143505
698,0.001154749
701,0.001181651
704,0.001054594
707,0.001030313
710,0.0008387179
713,0.0008061851
716,0.0008243622
719,0.0007831269
722,0.0007682568
725,0.0006900696
728,0.0006628579
731,0.0005116861
734,0.0004571246
737,0.0003064189
740,0.0003530007
743,0.0005316064
746,0.0004372944
749,0.0005994329
752,0.0004580844
755,0.0005595604
758,0.0005661373
761,0.0005534529
764,0.0005966491
767,0.0008221575
770,0.0008329437
773,0.0009744142
776,0.0009482844
779,0.001081699
782,0.001047654
785,0.0008603363
788,0.0008420166
791,0.0008207299
794,0.0009625007
797,0.0009687417
800,0.0009904409
