"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.4414756
233,0.4326073
236,0.4183496
239,0.4040101
242,0.3905729
245,0.3778296
248,0.3664472
251,0.3553772
254,0.3449692
257,0.3345449
260,0.324412
263,0.313671
266,0.3026868
269,0.2919985
272,0.2809123
275,0.270224
278,0.2597477
281,0.2486755
284,0.2369603
287,0.2274425
290,0.2180661
293,0.2101934
296,0.2014781
299,0.1926343
302,0.1841818
305,0.1758345
308,0.1681921
311,0.1609328
314,0.1535461
317,0.1467038
320,0.1399302
323,0.133129
326,0.1265865
329,0.1205697
332,0.1146733
335,0.109195
338,0.1039236
341,0.09873691
344,0.0937962
347,0.08920228
350,0.084787
353,0.08053899
356,0.07635924
359,0.07262648
362,0.06882893
365,0.06529024
368,0.06185709
371,0.05855621
374,0.0553415
377,0.05235615
380,0.04963857
383,0.04711312
386,0.04455234
389,0.0420701
392,0.03979392
395,0.03753293
398,0.03559309
401,0.03368632
404,0.03187059
407,0.03011602
410,0.02843397
413,0.0268157
416,0.02530907
419,0.02401875
422,0.02269075
425,0.02151017
428,0.02051515
431,0.0193669
434,0.01838793
437,0.01742903
440,0.01650279
443,0.01565087
446,0.01483037
449,0.01408135
452,0.01349219
455,0.01296742
458,0.01237252
461,0.0118591
464,0.01127814
467,0.01084814
470,0.01035509
473,0.009978351
476,0.009585046
479,0.009120657
482,0.008640755
485,0.008346098
488,0.007968797
491,0.007641733
494,0.007351567
497,0.006994819
500,0.006729832
503,0.006417724
506,0.006176841
509,0.005928671
512,0.0056986
515,0.005436313
518,0.005184412
521,0.004915409
524,0.004733267
527,0.004554703
530,0.004355672
533,0.004182772
536,0.004071139
539,0.003976714
542,0.003838707
545,0.003691676
548,0.00358209
551,0.003442098
554,0.003327013
557,0.003165582
560,0.003069515
563,0.002941279
566,0.002857426
569,0.002840162
572,0.002789011
575,0.002688195
578,0.002615941
581,0.002485117
584,0.00241426
587,0.00235769
590,0.00236238
593,0.002248671
596,0.002216196
599,0.002146002
602,0.002088673
605,0.001978301
608,0.001960597
611,0.001897945
614,0.001833775
617,0.001798338
620,0.001715084
623,0.001667081
626,0.001669571
629,0.001612682
632,0.001540156
635,0.001526207
638,0.001471109
641,0.001414344
644,0.001307293
647,0.001287039
650,0.001282511
653,0.001202956
656,0.001193395
659,0.001173567
662,0.001166543
665,0.001100057
668,0.001090198
671,0.0010696
674,0.001006221
677,0.001009465
680,0.001019576
683,0.001010663
686,0.0009897166
689,0.000955355
692,0.0008718549
695,0.0008668094
698,0.0008067876
701,0.0007935136
704,0.0007559154
707,0.0008369485
710,0.0007867389
713,0.0007106788
716,0.000622412
719,0.0006505218
722,0.0005971362
725,0.0006155442
728,0.0006535
731,0.0006878599
734,0.0007816155
737,0.0007950279
740,0.0006970389
743,0.0006685516
746,0.000670062
749,0.0006980215
752,0.0007247992
755,0.0006530606
758,0.0006447565
761,0.0006988271
764,0.0007074613
767,0.0007295863
770,0.000727524
773,0.0007087901
776,0.0007218406
779,0.0007651272
782,0.0008416311
785,0.0007465875
788,0.0008317464
791,0.0007431344
794,0.0007433743
797,0.0007139776
800,0.0006127911
