"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.4148256
233,0.3976114
236,0.3826308
239,0.3680359
242,0.355744
245,0.3434099
248,0.3328992
251,0.322468
254,0.3132565
257,0.3037139
260,0.2942707
263,0.2842256
266,0.2737168
269,0.2633278
272,0.2525557
275,0.2421793
278,0.2319817
281,0.2216725
284,0.2117376
287,0.2017878
290,0.1948795
293,0.1867816
296,0.1789641
299,0.1710696
302,0.163329
305,0.1558082
308,0.1488875
311,0.1422754
314,0.1356653
317,0.1294906
320,0.1234001
323,0.1173555
326,0.1115392
329,0.1061508
332,0.1009024
335,0.09601408
338,0.091264
341,0.08657226
344,0.08219798
347,0.07796785
350,0.07399801
353,0.07003191
356,0.06621333
359,0.06270317
362,0.05922484
365,0.05590876
368,0.0527442
371,0.04970631
374,0.04672547
377,0.04399668
380,0.04150896
383,0.03917412
386,0.03686146
389,0.03458821
392,0.0325169
395,0.03053975
398,0.02877326
401,0.02705578
404,0.02543941
407,0.02389601
410,0.02241008
413,0.02099287
416,0.01971858
419,0.0185681
422,0.01745272
425,0.01635036
428,0.01537136
431,0.0143676
434,0.01344152
437,0.01260318
440,0.01183342
443,0.01121107
446,0.01055277
449,0.01001598
452,0.009511575
455,0.008979134
458,0.008541744
461,0.008087487
464,0.007654066
467,0.007256734
470,0.006887869
473,0.006518029
476,0.006201328
479,0.005815862
482,0.005471956
485,0.005227871
488,0.004928494
491,0.004660027
494,0.004439095
497,0.00420726
500,0.003964777
503,0.003753991
506,0.003561133
509,0.003372777
512,0.003165597
515,0.002998534
518,0.002801392
521,0.002650531
524,0.002486666
527,0.002354089
530,0.002227499
533,0.002093082
536,0.001947887
539,0.001864132
542,0.001742583
545,0.0016619
548,0.001565254
551,0.002035173
554,0.001393033
557,0.001309128
560,0.001249901
563,0.001194753
566,0.001099105
569,0.001012428
572,0.0009372562
575,0.0008710123
578,0.000798727
581,0.0007595774
584,0.0007040669
587,0.0006509019
590,0.0006202484
593,0.000529481
596,0.0005026739
599,0.000470109
602,0.0003912819
605,0.0004009978
608,0.000374988
611,0.0002814766
614,0.0002969097
617,0.0002751258
620,0.000211429
623,0.0002195495
626,0.0001941272
629,0.0001348998
632,0.0001632954
635,9.413127e-05
638,7.400006e-05
641,8.176124e-05
644,-4.07021e-07
647,-3.497797e-05
650,-6.324504e-06
653,-4.215475e-05
656,-5.731919e-05
659,-5.885634e-05
662,-0.0001050419
665,-0.0001205012
668,-0.0001082771
671,-0.0001430139
674,-0.0001197968
677,-0.0001562217
680,-0.000176262
683,-0.0001945957
686,-0.0002073323
689,-0.0002120329
692,-0.0002769347
695,-0.000304559
698,-0.0002403151
701,-0.0003155305
704,-0.0004170871
707,-0.0003467764
710,-0.0003761717
713,-0.000402092
716,-0.0003828287
719,-0.0004211937
722,-0.0004413408
725,-0.0004556903
728,-0.0005244027
731,-0.0005433531
734,-0.0005552125
737,-0.0006758332
740,-0.0007069346
743,-0.0007022304
746,-0.0007302129
749,-0.0006461648
752,-0.000589317
755,-0.000637427
758,-0.0005744368
761,-0.000465225
764,-0.0005288435
767,-0.000451639
770,-0.0003268324
773,-0.0004803059
776,-0.0002999306
779,-0.0001550539
782,-0.0004106759
785,-0.0002351966
788,-6.506328e-05
791,-0.0003226189
794,-0.0001591813
797,-0.0001524071
800,-0.0001796631
