Wavelength (nm)	Dilution Corrected Absorbance
230	0.5302935
233	0.508922
236	0.4900936
239	0.471471
242	0.4561761
245	0.4414899
248	0.4281515
251	0.4155979
254	0.4044095
257	0.3930785
260	0.3816292
263	0.3696512
266	0.3568577
269	0.3441499
272	0.330901
275	0.3180784
278	0.305415
281	0.2923196
284	0.2795455
287	0.266889
290	0.2559294
293	0.2455602
296	0.2369848
299	0.22685
302	0.2171242
305	0.2076168
308	0.1987932
311	0.190347
314	0.1818828
317	0.173921
320	0.1660079
323	0.1581228
326	0.150507
329	0.1434177
332	0.1364983
335	0.13003
338	0.1237625
341	0.1175909
344	0.1117725
347	0.1062188
350	0.100988
353	0.09580896
356	0.09079826
359	0.08620659
362	0.08164523
365	0.07731296
368	0.07315076
371	0.06914602
374	0.06523492
377	0.0616412
380	0.05836955
383	0.0552909
386	0.05219858
389	0.04918286
392	0.04645915
395	0.0438077
398	0.04151856
401	0.0392892
404	0.03714836
407	0.035095
410	0.03314329
413	0.03123161
416	0.02950185
419	0.0279305
422	0.02642135
425	0.02512068
428	0.02390538
431	0.02267634
434	0.02151542
437	0.0204988
440	0.01946542
443	0.01846714
446	0.01750552
449	0.01664355
452	0.01591226
455	0.01523888
458	0.01462821
461	0.01404924
464	0.01346499
467	0.01296489
470	0.012472
473	0.01199052
476	0.01150422
479	0.01092728
482	0.0105107
485	0.01011781
488	0.009675753
491	0.009303292
494	0.008950763
497	0.008595427
500	0.008233479
503	0.007922664
506	0.007609117
509	0.007340765
512	0.007048033
515	0.006798746
518	0.006536541
521	0.006323197
524	0.006096315
527	0.005894804
530	0.005694347
533	0.005482507
536	0.005275286
539	0.005093205
542	0.004925202
545	0.004729036
548	0.004618491
551	0.004476423
554	0.004354408
557	0.004241067
560	0.004100143
563	0.004011141
566	0.003902107
569	0.003784548
572	0.003702675
575	0.003614931
578	0.003532768
581	0.0034367
584	0.003361607
587	0.003284267
590	0.003207735
593	0.003174663
596	0.003105639
599	0.003041662
602	0.002960455
605	0.002956924
608	0.002910115
611	0.002836886
614	0.002809537
617	0.002760701
620	0.002687565
623	0.002650783
626	0.002609399
629	0.002550918
632	0.00251219
635	0.002465715
638	0.002425388
641	0.002389458
644	0.002372047
647	0.002294772
650	0.002238993
653	0.002219216
656	0.002207359
659	0.002200828
662	0.00217045
665	0.002120594
668	0.002069924
671	0.002073982
674	0.002040519
677	0.001984068
680	0.001960824
683	0.001946655
686	0.001902544
689	0.001787513
692	0.001697546
695	0.001633864
698	0.001620544
701	0.001709269
704	0.001815422
707	0.001840438
710	0.001728346
713	0.00150498
716	0.001233386
719	0.001083053
722	0.001094056
725	0.001274224
728	0.001487743
731	0.001645697
734	0.001706495
737	0.001736437
740	0.001673638
743	0.001598961
746	0.00154051
749	0.001516633
752	0.001468334
755	0.001468525
758	0.001508235
761	0.001405585
764	0.001330353
767	0.001264376
770	0.001275393
773	0.001225982
776	0.001242736
779	0.001333923
782	0.001396416
785	0.001346847
788	0.001248483
791	0.001191365
794	0.001177583
797	0.001134349
800	0.001129382
