Wavelength (nm)	Dilution Corrected Absorbance
230	0.1124886
233	0.1052067
236	0.1004373
239	0.09574834
242	0.09214564
245	0.08913046
248	0.08622679
251	0.08356906
254	0.08107928
257	0.07862015
260	0.0761632
263	0.07362232
266	0.07101627
269	0.06847417
272	0.06568886
275	0.06298878
278	0.06021488
281	0.0563535
284	0.05466047
287	0.05216265
290	0.04978024
293	0.04748379
296	0.04531206
299	0.04313834
302	0.04100572
305	0.03893642
308	0.03706393
311	0.03533109
314	0.03367869
317	0.03216004
320	0.03062012
323	0.02914972
326	0.02773841
329	0.02643895
332	0.02520634
335	0.02405156
338	0.02294865
341	0.02188238
344	0.02085004
347	0.01990127
350	0.01900083
353	0.01816921
356	0.01737191
359	0.01665263
362	0.01588673
365	0.01514674
368	0.01445731
371	0.01374535
374	0.01304703
377	0.01245056
380	0.01190277
383	0.01135832
386	0.01089746
389	0.0104567
392	0.01007974
395	0.009760589
398	0.009453645
401	0.009148453
404	0.008743733
407	0.008390887
410	0.008054633
413	0.007747062
416	0.007492076
419	0.007271748
422	0.007084371
425	0.006921861
428	0.006745418
431	0.00659282
434	0.006488812
437	0.00639529
440	0.006185327
443	0.005990031
446	0.005780264
449	0.005599028
452	0.005474551
455	0.005396915
458	0.005340451
461	0.005312705
464	0.005269582
467	0.005173954
470	0.005088995
473	0.0050025
476	0.004938516
479	0.004921025
482	0.004869304
485	0.004754558
488	0.004729688
491	0.004627132
494	0.00459122
497	0.004552271
500	0.004514445
503	0.004416878
506	0.004322792
509	0.004308229
512	0.0042598
515	0.004298755
518	0.004260066
521	0.004132734
524	0.003472636
527	0.004058563
530	0.004026547
533	0.004002524
536	0.004010121
539	0.003898879
542	0.003977267
545	0.003959645
548	0.003987248
551	0.003976004
554	0.00395444
557	0.003959209
560	0.003934657
563	0.003944748
566	0.003928389
569	0.003893396
572	0.003831086
575	0.003785537
578	0.003797943
581	0.003747367
584	0.003693397
587	0.00369762
590	0.003724097
593	0.003752761
596	0.003785571
599	0.003799256
602	0.003831282
605	0.003799847
608	0.003834093
611	0.003852211
614	0.003807277
617	0.003819352
620	0.0037506
623	0.003656922
626	0.003639643
629	0.003554888
632	0.003602327
635	0.003648772
638	0.003701947
641	0.003670638
644	0.003670721
647	0.003739179
650	0.003807541
653	0.003851043
656	0.003787379
659	0.003790298
662	0.003746438
665	0.003703484
668	0.003719996
671	0.003672997
674	0.003665335
677	0.003714935
680	0.003714543
683	0.003703289
686	0.003686604
689	0.003705533
692	0.003650398
695	0.003612371
698	0.00356212
701	0.003785723
704	0.003898454
707	0.00387786
710	0.003807326
713	0.003635462
716	0.00339188
719	0.00312998
722	0.003181694
725	0.003376178
728	0.003562865
731	0.003739057
734	0.003777971
737	0.003731259
740	0.003649816
743	0.003594086
746	0.003631021
749	0.003723528
752	0.003849155
755	0.003898115
758	0.003891995
761	0.003854655
764	0.003911743
767	0.003923661
770	0.003905529
773	0.003970309
776	0.004021069
779	0.004134896
782	0.004041336
785	0.004306373
788	0.004246123
791	0.004312818
794	0.004231873
797	0.004310484
800	0.004323992
