Wavelength (nm)	Dilution Corrected Absorbance
230	0.7708305
233	0.7400128
236	0.717367
239	0.6934122
242	0.6726032
245	0.6533558
248	0.6361625
251	0.6192887
254	0.6037847
257	0.5868673
260	0.5701473
263	0.5518301
266	0.5324645
269	0.5131109
272	0.4929226
275	0.4733119
278	0.4543691
281	0.4345324
284	0.414464
287	0.3980198
290	0.3820884
293	0.3671242
296	0.3540133
299	0.3392538
302	0.3250484
305	0.3110618
308	0.2981553
311	0.2858268
314	0.2733162
317	0.2615784
320	0.2499343
323	0.2382922
326	0.2270482
329	0.2166605
332	0.2064661
335	0.1969547
338	0.1877551
341	0.1787349
344	0.1700364
347	0.1618479
350	0.1539839
353	0.1462733
356	0.1386954
359	0.1319004
362	0.1249525
365	0.118386
368	0.1120323
371	0.1059613
374	0.09990922
377	0.09441693
380	0.08935445
383	0.08464156
386	0.07990058
389	0.07532683
392	0.07114141
395	0.06701472
398	0.06341101
401	0.05998412
404	0.05674464
407	0.05365886
410	0.05070603
413	0.04779845
416	0.04511131
419	0.04277263
422	0.0404154
425	0.03846942
428	0.0365699
431	0.03459631
434	0.032846
437	0.03136819
440	0.02979027
443	0.02832167
446	0.02700266
449	0.02562061
452	0.02441046
455	0.02347531
458	0.02259168
461	0.02178855
464	0.02094752
467	0.02005749
470	0.01937562
473	0.01864972
476	0.01792884
479	0.01722245
482	0.01657887
485	0.0159628
488	0.01537828
491	0.01480548
494	0.01424618
497	0.0136985
500	0.01312972
503	0.0126355
506	0.01228335
509	0.0119096
512	0.0113874
515	0.01102969
518	0.01060115
521	0.01027847
524	0.009841834
527	0.009555291
530	0.009211277
533	0.008921783
536	0.008707151
539	0.008388797
542	0.008083005
545	0.007940992
548	0.007699879
551	0.007483597
554	0.007252369
557	0.007061016
560	0.006924664
563	0.006828994
566	0.006527062
569	0.006394429
572	0.006251994
575	0.006110785
578	0.00596124
581	0.005821745
584	0.005689176
587	0.005569452
590	0.005472394
593	0.005341287
596	0.005291295
599	0.00515149
602	0.005101657
605	0.005023898
608	0.004859313
611	0.004792069
614	0.004694911
617	0.004616184
620	0.004551624
623	0.004424873
626	0.004421924
629	0.004345821
632	0.00423457
635	0.004170186
638	0.004094049
641	0.00401514
644	0.004022094
647	0.003966334
650	0.003922292
653	0.003881612
656	0.003849864
659	0.003755209
662	0.003733389
665	0.003679335
668	0.003625096
671	0.003539053
674	0.003456183
677	0.003448521
680	0.003415842
683	0.003298505
686	0.003198989
689	0.003004213
692	0.002849327
695	0.002772236
698	0.002832844
701	0.002898858
704	0.003233239
707	0.003212766
710	0.003121768
713	0.002934483
716	0.002854213
719	0.002839724
722	0.002887668
725	0.003024675
728	0.003261785
731	0.003532344
734	0.003813568
737	0.003873049
740	0.003891434
743	0.003749133
746	0.00367927
749	0.003573528
752	0.003543362
755	0.003510222
758	0.003521215
761	0.003348241
764	0.003273595
767	0.00329979
770	0.003207705
773	0.003091777
776	0.003194902
779	0.003172792
782	0.00303253
785	0.003113474
788	0.003047952
791	0.003123376
794	0.003074237
797	0.003045904
800	0.003017284
