Wavelength (nm)	Dilution Corrected Absorbance
230	0.1252205
233	0.1150259
236	0.1097109
239	0.1046485
242	0.1015052
245	0.09793511
248	0.09524005
251	0.09211045
254	0.08955346
257	0.08692566
260	0.08442846
263	0.08172147
266	0.07887783
269	0.0760954
272	0.07301069
275	0.07006871
278	0.06712525
281	0.06341029
284	0.05979896
287	0.05846073
290	0.05590309
293	0.05338388
296	0.05099829
299	0.04851134
302	0.04614394
305	0.04375459
308	0.04154836
311	0.03948178
314	0.03744713
317	0.03561532
320	0.0338641
323	0.03215696
326	0.03056535
329	0.02909456
332	0.0276886
335	0.02640001
338	0.02514794
341	0.0239506
344	0.02278273
347	0.0217047
350	0.02067414
353	0.01969574
356	0.01874832
359	0.01787008
362	0.0169804
365	0.01613151
368	0.01529918
371	0.01449424
374	0.01369195
377	0.01298214
380	0.01235695
383	0.01182139
386	0.01126538
389	0.01075651
392	0.01029079
395	0.009841614
398	0.009431962
401	0.00903004
404	0.008679425
407	0.008315409
410	0.007945199
413	0.007579662
416	0.007288398
419	0.007026695
422	0.006781604
425	0.006632177
428	0.006496191
431	0.006380656
434	0.006248208
437	0.006134428
440	0.005946594
443	0.005752605
446	0.005539437
449	0.005401384
452	0.005297674
455	0.005207844
458	0.005171341
461	0.005146467
464	0.005069452
467	0.005021427
470	0.004943711
473	0.004814631
476	0.004759991
479	0.004678012
482	0.004608395
485	0.004500043
488	0.004418722
491	0.004350785
494	0.004273351
497	0.004238535
500	0.00413287
503	0.004032436
506	0.003983643
509	0.003935013
512	0.003885126
515	0.003825757
518	0.003761299
521	0.003704842
524	0.003683761
527	0.003640141
530	0.003585589
533	0.003559515
536	0.003523615
539	0.003513971
542	0.003470398
545	0.003435308
548	0.003405926
551	0.003401526
554	0.003411889
557	0.003376366
560	0.003354502
563	0.003353009
566	0.003348673
569	0.003331668
572	0.003336946
575	0.003340586
578	0.003323662
581	0.003293463
584	0.003320101
587	0.003278633
590	0.003280536
593	0.003268802
596	0.003233116
599	0.003251552
602	0.003231434
605	0.003253183
608	0.003238651
611	0.003227862
614	0.003220138
617	0.003203145
620	0.00320245
623	0.00318318
626	0.003177429
629	0.003229301
632	0.003192476
635	0.003160499
638	0.003181783
641	0.003179742
644	0.003150254
647	0.003098737
650	0.00312517
653	0.003128507
656	0.003093728
659	0.003123784
662	0.003086356
665	0.003078989
668	0.00307023
671	0.003053718
674	0.003070549
677	0.003052472
680	0.003025404
683	0.003031015
686	0.002964436
689	0.002999632
692	0.002994216
695	0.0028947
698	0.002923362
701	0.0030448
704	0.003069395
707	0.003182551
710	0.003127064
713	0.002948265
716	0.002740203
719	0.00266778
722	0.002628438
725	0.002828852
728	0.003055333
731	0.003251833
734	0.003385931
737	0.003417978
740	0.003407436
743	0.00338198
746	0.003401099
749	0.003453095
752	0.003455729
755	0.003311579
758	0.003411421
761	0.003376816
764	0.003398008
767	0.003471319
770	0.003432731
773	0.003488515
776	0.003574171
779	0.00353143
782	0.003473019
785	0.003590358
788	0.003556702
791	0.003679153
794	0.003639887
797	0.003530103
800	0.003681432
