Wavelength (nm)	Dilution Corrected Absorbance
230	0.01364136
233	0.008175358
236	0.006503324
239	0.005804352
242	0.005285199
245	0.004579483
248	0.004148367
251	0.003797266
254	0.003548008
257	0.003394522
260	0.003269877
263	0.003262154
266	0.003225852
269	0.003242443
272	0.003274825
275	0.003265241
278	0.003337025
281	0.003277899
284	0.003233895
287	0.003128284
290	0.003009166
293	0.00285847
296	0.00271405
299	0.002544695
302	0.002366088
305	0.002173559
308	0.001986082
311	0.001780407
314	0.001581733
317	0.00141424
320	0.001238621
323	0.00107439
326	0.000913445
329	0.0007787389
332	0.0006828128
335	0.0005876695
338	0.0005178573
341	0.0004473436
344	0.0003695402
347	0.0003076268
350	0.0002319455
353	0.0002373493
356	0.0002180148
359	0.0001903525
362	0.0001883921
365	0.0001999785
368	0.0001630858
371	0.0001265026
374	0.0001110316
377	0.0001049585
380	0.0001001545
383	9.116395e-05
386	9.129681e-05
389	7.888157e-05
392	6.790865e-05
395	5.933309e-05
398	6.913048e-05
401	6.522862e-05
404	6.574555e-05
407	5.746144e-05
410	6.068407e-05
413	7.537286e-05
416	8.785253e-05
419	8.482941e-05
422	8.120765e-05
425	0.0001182368
428	0.0001095907
431	8.612731e-05
434	0.0001253863
437	0.0001423502
440	0.0001323603
443	0.0001294312
446	0.0001181801
449	9.237807e-05
452	0.0001150832
455	0.0001265438
458	0.0001840178
461	0.0001978285
464	0.0001413008
467	0.0001662393
470	0.0001613666
473	0.0001451719
476	0.0001586278
479	0.0001563847
482	0.0001597778
485	0.0001707229
488	0.0001548971
491	0.0001461951
494	0.0001442036
497	0.0001316833
500	0.0001441594
503	0.0001259127
506	0.0001337937
509	0.0001303818
512	0.000118487
515	0.0001386582
518	0.0001349186
521	0.0001543474
524	0.0001335395
527	0.0001387133
530	0.0001154808
533	0.0001045626
536	0.000173939
539	0.0001671301
542	0.000160198
545	0.000150019
548	0.0001532871
551	0.000146269
554	0.0001507053
557	0.0001605218
560	0.0001582127
563	0.0001771016
566	0.0002285814
569	0.0001724037
572	0.0001894406
575	0.0001815102
578	0.0001922892
581	0.0001887415
584	0.0001895657
587	0.0001928915
590	0.0001886273
593	0.0001869919
596	0.0002007014
599	0.0002269671
602	0.0002121998
605	0.0002290103
608	0.0002130778
611	0.0002039036
614	0.0002293437
617	0.0002124935
620	0.0002248532
623	0.0002057632
626	0.0001854332
629	0.000209421
632	0.0002178397
635	0.0002079312
638	0.0002086179
641	0.0002195366
644	0.0001891059
647	0.0002098676
650	0.0002184809
653	0.0001896796
656	0.000218561
659	0.000223366
662	0.0002101987
665	0.0002878201
668	0.0002023651
671	0.0002143534
674	0.0001554604
677	0.0001889498
680	0.000200003
683	0.0001627399
686	0.0001883139
689	0.0001695066
692	0.0001666573
695	0.0001463641
698	0.000154475
701	0.0001715006
704	0.0001911346
707	0.0002331497
710	0.0001867709
713	0.0001972249
716	0.0001631371
719	0.0001347349
722	0.000138909
725	0.0001352889
728	0.0001947584
731	0.0002095282
734	0.0002465384
737	0.0002229203
740	0.000206657
743	0.0002215204
746	0.0001903736
749	0.0002022074
752	0.0002327573
755	0.0001979093
758	0.0001999066
761	0.0002222429
764	0.0002061504
767	0.0002099439
770	0.0002417542
773	0.0002057142
776	0.0001887644
779	0.0002708924
782	0.0001267478
785	0.0001442043
788	0.0002841695
791	0.0002198385
794	0.0002642203
797	0.0002449881
800	0.0002312138
