Wavelength (nm)	Dilution Corrected Absorbance
230	0.08467027
233	0.08136789
236	0.07930822
239	0.07665149
242	0.07435962
245	0.0718453
248	0.06960061
251	0.06733258
254	0.06544648
257	0.06343398
260	0.06152349
263	0.05931937
266	0.05715054
269	0.05488717
272	0.05264488
275	0.05036774
278	0.04818043
281	0.04586441
284	0.04253224
287	0.0415744
290	0.03974312
293	0.03797178
296	0.03623147
299	0.03451902
302	0.03288965
305	0.03130198
308	0.02978819
311	0.02832528
314	0.02688116
317	0.02552016
320	0.02423204
323	0.02295952
326	0.0217595
329	0.020734
332	0.01970875
335	0.01874715
338	0.01785486
341	0.01696967
344	0.01616156
347	0.01543412
350	0.01468849
353	0.01396665
356	0.0132529
359	0.0125951
362	0.01198406
365	0.0113991
368	0.01079711
371	0.01023363
374	0.009688971
377	0.009184599
380	0.00874032
383	0.008313485
386	0.007916735
389	0.007534851
392	0.007194235
395	0.006844401
398	0.006538223
401	0.006257874
404	0.005993953
407	0.005753657
410	0.005496079
413	0.005246183
416	0.005002604
419	0.004813774
422	0.004660811
425	0.004527513
428	0.004380181
431	0.004244012
434	0.004162881
437	0.004113643
440	0.003998191
443	0.003794399
446	0.003620577
449	0.003486121
452	0.003399416
455	0.003375298
458	0.003318023
461	0.003370658
464	0.003295538
467	0.003237518
470	0.003101451
473	0.003066076
476	0.003061789
479	0.003060026
482	0.003162127
485	0.003100532
488	0.002991548
491	0.002858023
494	0.002792525
497	0.002798146
500	0.00277341
503	0.002758921
506	0.002729397
509	0.002760253
512	0.002733497
515	0.002687422
518	0.002613909
521	0.002538332
524	0.00259608
527	0.002575229
530	0.002533816
533	0.002493277
536	0.002474294
539	0.002439969
542	0.002406043
545	0.002418619
548	0.002405988
551	0.002425916
554	0.002422259
557	0.002438819
560	0.002424821
563	0.002431909
566	0.002398295
569	0.002387672
572	0.002429365
575	0.002394612
578	0.00235279
581	0.002343658
584	0.002326753
587	0.002337387
590	0.002302901
593	0.002297458
596	0.002325338
599	0.002348143
602	0.002359146
605	0.002350708
608	0.002407193
611	0.002342426
614	0.002385398
617	0.002377234
620	0.002411218
623	0.002462994
626	0.002413384
629	0.00244494
632	0.002379851
635	0.002408944
638	0.002385485
641	0.002409375
644	0.002415112
647	0.002382397
650	0.002427304
653	0.002399456
656	0.002435948
659	0.002326411
662	0.002368198
665	0.002363221
668	0.002357153
671	0.002345158
674	0.00232908
677	0.002403173
680	0.002318967
683	0.002344038
686	0.002294746
689	0.002291554
692	0.002287555
695	0.002201233
698	0.002284813
701	0.002334215
704	0.002509341
707	0.002497488
710	0.002499874
713	0.002280554
716	0.002129719
719	0.002009427
722	0.001968328
725	0.002111194
728	0.002303633
731	0.002500519
734	0.002585768
737	0.002667241
740	0.002614166
743	0.002661362
746	0.002703464
749	0.002636229
752	0.002628743
755	0.002631488
758	0.00253522
761	0.00245244
764	0.002529675
767	0.002518645
770	0.002489368
773	0.002474704
776	0.002471046
779	0.002587877
782	0.002513774
785	0.002560173
788	0.002470511
791	0.002533935
794	0.002518053
797	0.002491986
800	0.002449836
