"Wavelength..nm.","Dilution.Corrected.Absorbance"
230,0.3425994
233,0.3400451
236,0.3302092
239,0.3188961
242,0.3087565
245,0.2987843
248,0.2900978
251,0.2813249
254,0.273492
257,0.2656554
260,0.257956
263,0.2500077
266,0.2417943
269,0.2336603
272,0.2252639
275,0.2171315
278,0.2092115
281,0.1999634
284,0.1917293
287,0.1842677
290,0.177584
293,0.1704155
296,0.1635608
299,0.1566214
302,0.1499385
305,0.1434426
308,0.1374422
311,0.1317264
314,0.125955
317,0.120549
320,0.1151381
323,0.1097418
326,0.1045167
329,0.09966224
332,0.09488878
335,0.09047253
338,0.08617852
341,0.08195121
344,0.07798857
347,0.07427116
350,0.07072276
353,0.06724335
356,0.06390278
359,0.0608972
362,0.05781209
365,0.05494955
368,0.05216815
371,0.0494489
374,0.04678087
377,0.04436744
380,0.04209207
383,0.04000554
386,0.03790693
389,0.03585364
392,0.03397342
395,0.03211774
398,0.0305321
401,0.02896616
404,0.02748863
407,0.02603025
410,0.02465286
413,0.02329671
416,0.02206579
419,0.02098863
422,0.01991046
425,0.01891432
428,0.01801335
431,0.01714014
434,0.01628852
437,0.01548988
440,0.01476022
443,0.01407987
446,0.01343517
449,0.01278212
452,0.01220597
455,0.01170558
458,0.01125596
461,0.01074007
464,0.01032734
467,0.009936126
470,0.009543381
473,0.009153187
476,0.008824154
479,0.008437671
482,0.008063937
485,0.007777506
488,0.007421854
491,0.007141208
494,0.006842175
497,0.006559892
500,0.006298647
503,0.006030985
506,0.005783969
509,0.005606789
512,0.005403311
515,0.005196649
518,0.00499447
521,0.004757661
524,0.004305821
527,0.004464933
530,0.004338473
533,0.004160264
536,0.004022734
539,0.003873958
542,0.003745286
545,0.003614536
548,0.003534194
551,0.003411162
554,0.003304052
557,0.003211288
560,0.0031131
563,0.003019485
566,0.002950903
569,0.002853947
572,0.002775217
575,0.002692022
578,0.002618438
581,0.002541311
584,0.002495959
587,0.002438829
590,0.002362504
593,0.002283634
596,0.002228616
599,0.002180122
602,0.002145314
605,0.002081462
608,0.002025314
611,0.001971848
614,0.001923524
617,0.001881365
620,0.001848644
623,0.001801347
626,0.001699927
629,0.001706047
632,0.001669054
635,0.001617094
638,0.001605259
641,0.001561749
644,0.001554173
647,0.001506328
650,0.001480556
653,0.001458163
656,0.001421972
659,0.001418973
662,0.001396478
665,0.001356966
668,0.001347317
671,0.00130076
674,0.001310245
677,0.001260485
680,0.001257839
683,0.001268317
686,0.001266979
689,0.001206035
692,0.001199247
695,0.001189127
698,0.001171092
701,0.001253495
704,0.001281666
707,0.001312259
710,0.001241751
713,0.001181359
716,0.001081958
719,0.001048067
722,0.001056071
725,0.001082056
728,0.001186236
731,0.001279966
734,0.001335377
737,0.001354637
740,0.001326933
743,0.001266088
746,0.001235485
749,0.001230627
752,0.001192763
755,0.001171221
758,0.001208317
761,0.001130782
764,0.001130933
767,0.001181706
770,0.001121055
773,0.001079982
776,0.001237947
779,0.001206851
782,0.001224841
785,0.001304347
788,0.001275631
791,0.001257019
794,0.001267131
797,0.001256862
800,0.001175497
