[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/22/2026 8:18:42 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260615.2026_06_16_15_09_26.cal	1.00		6/17/2026 10:37:36 AM	1	1	NPOC	2.887	-0.3554	NPOC:-0.3528mg/L TN:0.1008mg/L	0	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260615.2026_06_16_15_09_26.cal	1.00		6/17/2026 10:41:32 AM	1	2	NPOC	2.972	-0.3454	NPOC:-0.3528mg/L TN:0.1008mg/L	0	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260615.2026_06_16_15_09_26.cal	1.00		6/17/2026 10:48:35 AM	1	3	NPOC	3.409	-0.2940	NPOC:-0.3528mg/L TN:0.1008mg/L	1	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260615.2026_06_16_15_09_26.cal	1.00		6/17/2026 10:52:25 AM	1	4	NPOC	3.253	-0.3123	NPOC:-0.3528mg/L TN:0.1008mg/L	1	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260615.2026_06_16_15_09_26.cal	1.00		6/17/2026 10:56:14 AM	1	5	NPOC	2.866	-0.3578	NPOC:-0.3528mg/L TN:0.1008mg/L	0	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260615.2026_06_16_11_00_20.cal	1.00		6/17/2026 10:37:36 AM	1	1	TN	1.115	0.1683	NPOC:-0.3528mg/L TN:0.1008mg/L	0	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260615.2026_06_16_11_00_20.cal	1.00		6/17/2026 10:41:32 AM	1	2	TN	1.616	0.2315	NPOC:-0.3528mg/L TN:0.1008mg/L	1	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260615.2026_06_16_11_00_20.cal	1.00		6/17/2026 10:48:35 AM	1	3	TN	2.481	0.3408	NPOC:-0.3528mg/L TN:0.1008mg/L	1	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260615.2026_06_16_11_00_20.cal	1.00		6/17/2026 10:52:25 AM	1	4	TN	0.3392	0.07030	NPOC:-0.3528mg/L TN:0.1008mg/L	0	50	
Unknown	NPOC/TN	Cond_Blank	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260615.2026_06_16_11_00_20.cal	1.00		6/17/2026 10:56:14 AM	1	5	TN	0.2884	0.06388	NPOC:-0.3528mg/L TN:0.1008mg/L	0	50	
