[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/22/2026 8:19:06 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:25:01 PM	1	1	NPOC	1.102	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:28:50 PM	1	2	NPOC	1.682	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:32:39 PM	1	3	NPOC	0.9311	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:36:28 PM	1	4	NPOC	1.293	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:40:17 PM	1	5	NPOC	1.799	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:51:41 PM	2	1	NPOC	0.9186	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 6:56:52 PM	2	2	NPOC	2.029	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:02:03 PM	2	3	NPOC	0.6920	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:07:14 PM	2	4	NPOC	0.5560	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:12:25 PM	2	5	NPOC	1.108	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:23:06 PM	3	1	NPOC	5.595	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:27:00 PM	3	2	NPOC	6.427	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:30:48 PM	3	3	NPOC	5.601	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:34:43 PM	3	4	NPOC	6.362	1.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:38:33 PM	3	5	NPOC	5.692	1.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:50:14 PM	4	1	NPOC	23.26	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:54:22 PM	4	2	NPOC	23.86	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 7:58:28 PM	4	3	NPOC	23.56	5.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:09:48 PM	5	1	NPOC	46.51	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:14:01 PM	5	2	NPOC	45.74	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:18:24 PM	5	3	NPOC	46.87	10.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:31:21 PM	6	1	NPOC	243.2	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:36:30 PM	6	2	NPOC	244.8	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:41:40 PM	6	3	NPOC	252.3	50.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 8:55:09 PM	7	1	NPOC	413.0	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 9:00:17 PM	7	2	NPOC	408.1	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 9:05:11 PM	7	3	NPOC	398.5	80.00	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 9:17:49 PM	8	1	NPOC	501.8	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 9:22:58 PM	8	2	NPOC	487.2	100.0	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal		1.00		6/9/2026 9:28:04 PM	8	3	NPOC	489.8	100.0	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 9:59:42 PM	1	1	TN	0.09750	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:03:28 PM	1	2	TN	0.06110	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:07:15 PM	1	3	TN	0.7474	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:11:02 PM	1	4	TN	0.000	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:19:38 PM	2	1	TN	1.502	0.2500	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:23:34 PM	2	2	TN	1.887	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:27:42 PM	2	3	TN	1.744	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:31:46 PM	2	4	TN	2.187	0.2500	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:35:40 PM	2	5	TN	1.954	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:44:23 PM	3	1	TN	2.836	0.5000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:48:23 PM	3	2	TN	2.725	0.5000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:52:40 PM	3	3	TN	3.515	0.5000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 10:56:56 PM	3	4	TN	3.984	0.5000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:01:29 PM	3	5	TN	4.132	0.5000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:08:30 PM	4	1	TN	8.329	1.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:13:32 PM	4	2	TN	7.267	1.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:17:56 PM	4	3	TN	6.790	1.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:22:27 PM	4	4	TN	7.170	1.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:26:13 PM	4	5	TN	0.3337	1.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:36:06 PM	5	1	TN	14.54	2.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:40:53 PM	5	2	TN	14.93	2.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:45:35 PM	5	3	TN	13.92	2.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:50:19 PM	5	4	TN	15.22	2.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/9/2026 11:55:11 PM	5	5	TN	15.29	2.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:04:57 AM	6	1	TN	17.68	2.500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:09:55 AM	6	2	TN	19.32	2.500	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:15:00 AM	6	3	TN	18.03	2.500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:20:05 AM	6	4	TN	18.22	2.500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:27:10 AM	7	1	TN	22.52	3.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:32:06 AM	7	2	TN	21.84	3.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:37:05 AM	7	3	TN	22.99	3.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:41:55 AM	7	4	TN	21.62	3.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal		1.00		6/10/2026 12:46:56 AM	7	5	TN	22.82	3.000	 	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 12:55:10 AM	1	1	NPOC	0.6564	0.2912	NPOC:0.3531mg/L TN:0.06423mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 12:58:58 AM	1	2	NPOC	0.9804	0.3561	NPOC:0.3531mg/L TN:0.06423mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:03:18 AM	1	3	NPOC	0.9841	0.3568	NPOC:0.3531mg/L TN:0.06423mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:07:45 AM	1	4	NPOC	0.9323	0.3465	NPOC:0.3531mg/L TN:0.06423mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 12:55:10 AM	1	1	TN	0.4986	0.07064	NPOC:0.3531mg/L TN:0.06423mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 12:58:58 AM	1	2	TN	0.2377	0.03564	NPOC:0.3531mg/L TN:0.06423mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:03:18 AM	1	3	TN	0.6943	0.09689	NPOC:0.3531mg/L TN:0.06423mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:07:45 AM	1	4	TN	0.4018	0.05765	NPOC:0.3531mg/L TN:0.06423mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:14:02 AM	1	5	TN	0.4520	0.06439	NPOC:0.3531mg/L TN:0.06423mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:23:46 AM	1	1	NPOC	5.457	1.253	NPOC:1.310mg/L TN:1.025mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:28:23 AM	1	2	NPOC	6.996	1.562	NPOC:1.310mg/L TN:1.025mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:33:00 AM	1	3	NPOC	5.684	1.299	NPOC:1.310mg/L TN:1.025mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:37:25 AM	1	4	NPOC	6.082	1.378	NPOC:1.310mg/L TN:1.025mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:41:47 AM	1	5	NPOC	6.332	1.429	NPOC:1.310mg/L TN:1.025mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:23:46 AM	1	1	TN	6.172	0.8316	NPOC:1.310mg/L TN:1.025mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:28:23 AM	1	2	TN	7.487	1.008	NPOC:1.310mg/L TN:1.025mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:33:00 AM	1	3	TN	7.962	1.072	NPOC:1.310mg/L TN:1.025mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:37:25 AM	1	4	TN	8.983	1.209	NPOC:1.310mg/L TN:1.025mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:41:47 AM	1	5	TN	7.402	0.9966	NPOC:1.310mg/L TN:1.025mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:51:09 AM	1	1	NPOC	1.148	0.3897	NPOC:0.3118mg/L TN:0.03855mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:54:58 AM	1	2	NPOC	0.7803	0.3160	NPOC:0.3118mg/L TN:0.03855mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 1:58:47 AM	1	3	NPOC	0.7789	0.3157	NPOC:0.3118mg/L TN:0.03855mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20260609.2026_06_09_18_14_09.cal	1.00		6/10/2026 2:02:57 AM	1	4	NPOC	0.7194	0.3038	NPOC:0.3118mg/L TN:0.03855mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20260609.2026_06_09_21_53_21.cal	1.00		6/10/2026 1:51:09 AM	1	1	TN	1.203	0.1651	NPOC:0.3118mg/L TN:0.03855mg/L	1	50	
