[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/22/2026 8:18:35 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Cond_Blank	Untitled					-0.3528	0.1008	mg/L	0	6/17/2026 10:56:14 AM	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled					0.1652	1.773	mg/L	1	6/17/2026 11:24:20 AM	
Unknown	NPOC/TN	Cond_Blank	Untitled					-0.3847	0.1008	mg/L	0	6/17/2026 11:55:00 AM	
Unknown	NPOC/TN	Cond_Blank	Untitled					-0.3821	0.07412	mg/L	0	6/17/2026 12:37:56 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					-0.4184	0.1017	mg/L	0	6/17/2026 1:02:22 PM	
Standard	NPOC	CalCurve_NPOC	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	6/17/2026 4:04:00 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					-0.3744	0.06702	mg/L	0	6/17/2026 4:28:46 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	6/17/2026 7:13:28 PM	
Unknown	NPOC/TN	DI	Untitled					-0.4360	0.2165	mg/L	0	6/17/2026 7:38:21 PM	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled					-0.02730	1.532	mg/L	17	6/17/2026 8:06:20 PM	
Unknown	NPOC/TN	DI	Untitled					-0.4691	0.07438	mg/L	0	6/17/2026 8:26:20 PM	
Unknown	NPOC/TN	TMP_SW_SCE_0cm_20260610_D4-AM	Untitled					3.993	0.3566	mg/L	18	6/17/2026 8:48:16 PM	
Unknown	NPOC/TN	TMP_FW_RO_0cm_20260610_D4-AM	Untitled					6.423	0.2348	mg/L	19	6/17/2026 9:17:30 PM	
Unknown	NPOC/TN	TMP_SW_B4_15cm_20260610_D4-PM	Untitled					5.548	0.3107	mg/L	20	6/17/2026 9:43:48 PM	
Unknown	NPOC/TN	TMP_SW_C3_50cm_20260610_D4-PM	Untitled					7.017	0.4011	mg/L	21	6/17/2026 10:10:52 PM	
Unknown	NPOC/TN	TMP_SW_C6_50cm_20260610_D4-PM	Untitled					6.358	0.6741	mg/L	22	6/17/2026 10:37:28 PM	
Unknown	NPOC/TN	TMP_SW_F4_50cm_20260610_D4-PM	Untitled					5.643	1.258	mg/L	23	6/17/2026 11:05:49 PM	
Unknown	NPOC/TN	TMP_SW_F6_15cm_20260610_D4-PM	Untitled					5.061	0.3862	mg/L	24	6/17/2026 11:32:46 PM	
Unknown	NPOC/TN	TMP_EST_SCE_0cm_20260610_D4-HT	Untitled					3.820	0.2688	mg/L	25	6/17/2026 11:58:03 PM	
Unknown	NPOC/TN	TMP_EST_SCE_0cm_20260610_D4-HT_dup	Untitled					3.783	0.2944	mg/L	26	6/18/2026 12:27:00 AM	
Unknown	NPOC/TN	DI	Untitled					-0.1946	0.07581	mg/L	0	6/18/2026 12:51:53 AM	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled					0.8237	0.9697	mg/L	27	6/18/2026 1:19:28 AM	
