[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/13/2026 8:10:48 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Cond_Blank	Untitled					1.162	0.00979	mg/L	0	5/11/2026 12:56:54 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.9543	0.00465	mg/L	0	5/11/2026 1:22:11 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.7880	0.03769	mg/L	0	5/11/2026 1:48:38 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.7481	0.02636	mg/L	0	5/11/2026 2:14:17 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4985	0.00822	mg/L	0	5/11/2026 2:39:55 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4784	0.06260	mg/L	0	5/11/2026 3:05:43 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4547	-0.01189	mg/L	0	5/11/2026 3:32:42 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4357	0.00360	mg/L	0	5/11/2026 4:25:36 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4017	0.01633	mg/L	0	5/11/2026 4:51:51 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.3249	0.02225	mg/L	0	5/11/2026 5:18:27 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.3776	0.03950	mg/L	0	5/11/2026 5:43:48 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4124	-0.00376	mg/L	0	5/11/2026 6:08:47 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.3390	-0.00183	mg/L	0	5/11/2026 6:30:00 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4396	0.04648	mg/L	0	5/11/2026 6:55:45 PM	
