Wavelength_nm,Dilution_Corrected_Absorbance
230,0.1611185
233,0.1526241
236,0.1456957
239,0.1394826
242,0.1344288
245,0.130124
248,0.1265492
251,0.1230842
254,0.1200691
257,0.1169082
260,0.1136925
263,0.1101187
266,0.1061928
269,0.1021956
272,0.09778074
275,0.09334204
278,0.08886149
281,0.08415998
284,0.07870744
287,0.07457289
290,0.07114846
293,0.06728036
296,0.063614
299,0.06003008
302,0.05672046
305,0.05364197
308,0.05088332
311,0.04834319
314,0.04584257
317,0.04356691
320,0.04135967
323,0.03919452
326,0.03715859
329,0.03533199
332,0.03359316
335,0.0319863
338,0.03047118
341,0.02900244
344,0.02763309
347,0.02634391
350,0.02514878
353,0.02396484
356,0.02284957
359,0.02181639
362,0.02078272
365,0.01979455
368,0.01886546
371,0.01793118
374,0.01703873
377,0.01621493
380,0.01543867
383,0.01473291
386,0.01403968
389,0.01334
392,0.01269824
395,0.01205667
398,0.01153009
401,0.01099639
404,0.01048495
407,0.009978852
410,0.009493605
413,0.009026925
416,0.00860054
419,0.008199811
422,0.007823968
425,0.007481494
428,0.007178854
431,0.006843821
434,0.006528603
437,0.006236227
440,0.005946148
443,0.005675891
446,0.005436081
449,0.005204167
452,0.005003655
455,0.004823583
458,0.004645029
461,0.004473538
464,0.004316988
467,0.004170897
470,0.004047601
473,0.003922104
476,0.00375475
479,0.003626903
482,0.003498886
485,0.003393129
488,0.003276188
491,0.003163065
494,0.003059893
497,0.002959209
500,0.002843563
503,0.002754298
506,0.00266442
509,0.002601768
512,0.002533548
515,0.002456452
518,0.002378736
521,0.002301277
524,0.002234542
527,0.002169362
530,0.002090859
533,0.002030094
536,0.001978289
539,0.001924172
542,0.001859467
545,0.001795214
548,0.001747398
551,0.001699637
554,0.001662347
557,0.001610126
560,0.001561995
563,0.001533699
566,0.001481856
569,0.001439084
572,0.001404899
575,0.001375235
578,0.001331277
581,0.001309599
584,0.001270789
587,0.001235867
590,0.001204133
593,0.001179769
596,0.001144867
599,0.001110172
602,0.001089593
605,0.001055783
608,0.001036813
611,9.979969e-4
614,9.739943e-4
617,9.546252e-4
620,9.492997e-4
623,9.340383e-4
626,9.189185e-4
629,8.967473e-4
632,8.749308e-4
635,8.512183e-4
638,8.313097e-4
641,8.165017e-4
644,7.893081e-4
647,7.977784e-4
650,7.645528e-4
653,7.708351e-4
656,7.418056e-4
659,7.428521e-4
662,7.290715e-4
665,7.245478e-4
668,7.121935e-4
671,6.954331e-4
674,6.920921e-4
677,6.793086e-4
680,6.779646e-4
683,6.824598e-4
686,6.740079e-4
689,6.499712e-4
692,6.413242e-4
695,5.894089e-4
698,5.317756e-4
701,4.745949e-4
704,3.823666e-4
707,4.191575e-4
710,3.975648e-4
713,3.99023e-4
716,3.983025e-4
719,3.670165e-4
722,3.397201e-4
725,3.251284e-4
728,2.893162e-4
731,2.37355e-4
734,1.90729e-4
737,1.499681e-4
740,1.208097e-4
743,1.329303e-4
746,1.707183e-4
749,2.025984e-4
752,2.172144e-4
755,2.462601e-4
758,2.68279e-4
761,2.941783e-4
764,3.419895e-4
767,4.046209e-4
770,4.137106e-4
773,4.245571e-4
776,4.403515e-4
779,4.593374e-4
782,4.333292e-4
785,4.327261e-4
788,4.225726e-4
791,4.781775e-4
794,5.188179e-4
797,5.031185e-4
800,5.347476e-4
